id,Country,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04
0,"Washington",72161,72622,73073,73513,73944,74366,74778,75182,75576,75962,76339,76708,77069,77424,77770,78107,78436,78758,79072,79378,79678,79971,80256,80535,80807,81073,81333,81586,81833,82074,82309,82538,82761,82979,83192,83399,83602,83799,83991,84178,84361,84539,84713,84882,85046,85207,85363,85516,85664,85809,85950,86087,86221,86351,86478,86602,86722,86839,86953,87064,87173,87278,87381,87480,87578,87672,87764,87854,87941,88026,88109,88190,88268,88344,88418,88491,88561,88629,88696,88761,88824,88885,88945,89003,89059,89114,89168,89220,89270,89319,89367,89414,89459,89503,89546,89588,89629,89668,89706,89744,89780
1,"Illinois",227043,229050,231061,233077,235097,237121,239145,241169,243191,245209,247221,249230,251234,253230,255217,257192,259154,261102,263036,264953,266854,268736,270599,272441,274263,276063,277840,279593,281322,283025,284702,286353,287977,289574,291143,292684,294196,295679,297133,298559,299955,301321,302659,303967,305245,306494,307715,308906,310069,311203,312309,313387,314437,315460,316456,317425,318368,319285,320177,321044,321886,322704,323499,324270,325019,325745,326450,327133,327796,328438,329061,329664,330248,330814,331362,331892,332406,332903,333383,333849,334299,334734,335154,335561,335954,336334,336702,337056,337399,337731,338051,338360,338658,338946,339224,339493,339752,340002,340244,340477,340702
2,"California",687004,692383,697566,702531,707336,711949,716346,720493,724398,728119,731660,735027,738218,741238,744093,746793,749350,751768,754055,756214,758253,760177,761993,763707,765324,766848,768284,769638,770914,772116,773247,774313,775316,776261,777149,777986,778773,779513,780209,780864,781480,782059,782603,783115,783596,784048,784473,784872,785248,785600,785932,786243,786535,786810,787068,787311,787539,787753,787954,788142,788320,788486,788642,788789,788927,789057,789178,789293,789400,789500,789595,789684,789767,789845,789919,789988,790053,790113,790171,790224,790274,790322,790366,790408,790447,790484,790518,790550,790581,790609,790636,790661,790685,790707,790728,790747,790766,790783,790799,790814,790828
3,"Arizona",199459,199982,200482,200960,201418,201855,202273,202672,203053,203416,203763,204094,204410,204713,204999,205272,205532,205779,206015,206239,206453,206657,206851,207035,207211,207378,207537,207689,207832,207969,208099,208223,208341,208453,208559,208661,208757,208848,208935,209018,209097,209171,209242,209310,209374,209435,209493,209548,209600,209650,209697,209742,209785,209825,209864,209900,209935,209968,209999,210029,210057,210084,210110,210134,210157,210179,210200,210219,210238,210256,210273,210289,210304,210319,210332,210345,210358,210370,210381,210391,210402,210411,210420,210429,210437,210445,210452,210459,210466,210472,210478,210484,210490,210495,210500,210504,210509,210513,210517,210521,210524
4,"Massachusetts",126756,127086,127414,127741,128066,128390,128716,129041,129364,129686,130006,130325,130642,130958,131273,131585,131895,132204,132510,132814,133116,133415,133712,134006,134298,134587,134873,135156,135437,135714,135989,136260,136529,136794,137056,137314,137570,137822,138071,138316,138558,138797,139032,139263,139492,139717,139938,140156,140370,140581,140789,140993,141193,141391,141584,141775,141962,142145,142326,142503,142676,142847,143014,143178,143339,143497,143651,143803,143951,144097,144239,144379,144516,144649,144781,144909,145034,145157,145278,145395,145510,145623,145733,145840,145945,146048,146149,146247,146343,146437,146528,146618,146705,146791,146874,146956,147035,147113,147188,147262,147335
5,"Wisconsin",72260,72913,73558,74194,74821,75441,76053,76658,77256,77844,78424,78996,79561,80120,80669,81204,81730,82248,82756,83256,83747,84229,84702,85167,85623,86070,86508,86938,87359,87770,88174,88569,88956,89335,89706,90069,90424,90771,91110,91442,91766,92083,92392,92695,92990,93278,93560,93835,94103,94365,94620,94870,95113,95350,95581,95807,96026,96241,96450,96653,96852,97045,97233,97417,97595,97769,97939,98104,98264,98421,98573,98721,98865,99006,99142,99275,99405,99531,99653,99772,99888,100000,100110,100217,100320,100421,100519,100614,100707,100797,100884,100969,101052,101133,101211,101287,101360,101432,101502,101570,101635
6,"Texas",610648,615714,620608,625320,629856,634209,638396,642401,646238,649910,653418,656768,659962,663007,665905,668663,671285,673776,676141,678384,680511,682527,684436,686243,687952,689569,691097,692541,693904,695192,696407,697553,698634,699653,700614,701519,702372,703175,703931,704644,705314,705945,706538,707097,707622,708116,708581,709017,709428,709814,710177,710518,710838,711140,711423,711688,711938,712173,712393,712600,712794,712977,713148,713309,713460,713602,713736,713861,713978,714088,714192,714289,714380,714466,714547,714622,714693,714759,714822,714880,714935,714987,715035,715081,715124,715164,715201,715236,715270,715301,715330,715357,715383,715407,715430,715451,715471,715489,715507,715523,715539
7,"Nebraska",32727,32951,33172,33390,33605,33817,34026,34233,34437,34637,34834,35029,35221,35410,35595,35776,35954,36128,36300,36468,36633,36794,36953,37108,37260,37409,37555,37698,37837,37973,38107,38237,38364,38489,38610,38729,38845,38958,39068,39176,39281,39384,39483,39581,39675,39768,39858,39946,40031,40114,40195,40274,40351,40425,40498,40569,40637,40704,40769,40832,40894,40953,41011,41068,41123,41176,41228,41278,41327,41374,41420,41465,41508,41551,41591,41631,41670,41707,41743,41779,41813,41846,41878,41910,41940,41969,41998,42025,42052,42078,42103,42128,42152,42175,42197,42219,42240,42260,42280,42299,42317
8,"Utah",50174,50545,50917,51288,51661,52036,52413,52790,53166,53541,53916,54290,54663,55034,55403,55769,56133,56494,56852,57207,57557,57904,58246,58584,58918,59246,59570,59888,60201,60509,60811,61107,61397,61682,61960,62232,62499,62759,63013,63261,63503,63739,63969,64192,64410,64622,64827,65027,65222,65410,65593,65770,65942,66109,66270,66427,66578,66724,66866,67003,67135,67263,67386,67506,67621,67732,67839,67942,68042,68138,68231,68320,68406,68489,68569,68646,68720,68791,68859,68925,68989,69050,69109,69165,69219,69271,69322,69370,69416,69461,69503,69544,69584,69622,69658,69693,69727,69759,69790,69820,69848
9,"Oregon",25571,25801,26028,26251,26471,26688,26901,27111,27318,27522,27722,27919,28114,28306,28495,28681,28864,29044,29221,29396,29567,29735,29901,30064,30225,30382,30537,30690,30839,30987,31131,31273,31413,31550,31685,31817,31947,32075,32200,32323,32444,32563,32679,32793,32906,33016,33124,33230,33334,33436,33536,33635,33731,33826,33918,34009,34099,34186,34272,34356,34438,34519,34599,34676,34753,34827,34901,34972,35043,35112,35179,35245,35310,35374,35436,35497,35557,35615,35673,35729,35784,35838,35891,35943,35993,36043,36092,36139,36186,36232,36277,36320,36363,36405,36446,36487,36526,36565,36602,36640,36676
