id,Country,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06
0,"Washington",31752,32256,32772,33302,33843,34395,34960,35537,36124,36722,37330,37949,38582,39227,39885,40557,41241,41938,42647,43369,44103,44849,45607,46377,47159,47954,48761,49580,50412,51254,52109,52974,53851,54739,55638,56547,57466,58395,59334,60283,61240,62207,63181,64164,65155,66153,67158,68169,69187,70210,71238,72272,73309,74351,75395,76443,77493,78545,79599,80653,81708,82762,83816,84869,85920,86970,88016,89060,90100,91136,92167,93193,94214,95229,96238,97240,98235,99222,100202,101173,102136,103089,104033,104968,105892,106807,107711,108604,109486,110357,111217,112065,112901,113726,114538,115338,116126,116902,117665,118416,119154
1,"Illinois",141723,142548,143398,144272,145170,146098,147053,148033,149041,150077,151139,152229,153347,154493,155666,156866,158093,159348,160628,161935,163268,164626,166009,167416,168845,170298,171772,173266,174781,176314,177864,179431,181013,182608,184216,185836,187464,189101,190744,192393,194045,195699,197353,199006,200657,202303,203943,205576,207200,208814,210415,212004,213578,215136,216677,218200,219704,221187,222648,224087,225504,226896,228263,229605,230921,232211,233474,234709,235918,237098,238251,239376,240472,241541,242581,243594,244579,245537,246467,247370,248247,249097,249921,250720,251494,252243,252967,253668,254346,255001,255634,256245,256835,257404,257953,258483,258994,259486,259960,260417,260856
2,"California",215487,220765,226186,231754,237468,243325,249304,255372,261528,267767,274074,280458,286909,293442,300090,306853,313708,320648,327667,334759,341917,349136,356413,363743,371124,378554,386029,393547,401103,408691,416305,423938,431585,439241,446900,454557,462208,469847,477470,485072,492647,500191,507698,515164,522583,529951,537264,544516,551705,558825,565873,572846,579740,586551,593277,599914,606459,612911,619266,625523,631680,637734,643684,649529,655268,660900,666423,671838,677144,682339,687426,692402,697269,702026,706675,711216,715649,719975,724195,728311,732323,736232,740040,743748,747357,750869,754286,757608,760838,763978,767028,769991,772868,775661,778372,781002,783554,786029,788429,790755,793010
3,"Arizona",73920,77518,81246,85088,89028,93050,97147,101300,105509,109768,114078,118433,122819,127218,131638,136051,140441,144796,149102,153350,157529,161631,165648,169573,173399,177119,180727,184219,187590,190838,193959,196953,199820,202559,205173,207662,210030,212278,214410,216428,218336,220139,221839,223440,224948,226366,227697,228947,230120,231218,232247,233210,234111,234953,235739,236473,237159,237798,238394,238950,239467,239949,240398,240816,241205,241567,241904,242217,242508,242778,243030,243263,243480,243682,243869,244043,244205,244355,244494,244623,244743,244855,244958,245054,245143,245226,245302,245373,245440,245501,245558,245610,245659,245705,245747,245786,245822,245855,245887,245915,245942
4,"Massachusetts",108667,108853,109035,109215,109392,109567,109739,109908,110075,110240,110402,110561,110716,110866,111010,111147,111281,111412,111540,111665,111787,111906,112023,112136,112246,112353,112457,112558,112656,112752,112845,112936,113024,113110,113194,113275,113354,113431,113506,113579,113650,113719,113786,113851,113914,113976,114036,114094,114151,114206,114260,114312,114363,114412,114460,114507,114552,114596,114639,114681,114721,114761,114799,114836,114873,114908,114942,114975,115008,115039,115070,115099,115128,115156,115183,115210,115236,115261,115285,115309,115332,115354,115376,115397,115418,115437,115457,115476,115494,115512,115529,115546,115562,115578,115594,115609,115623,115637,115651,115664,115677
5,"Wisconsin",27743,28271,28833,29428,30057,30723,31426,32166,32948,33771,34638,35550,36508,37513,38567,39669,40823,42027,43282,44590,45949,47360,48823,50336,51899,53510,55168,56871,58617,60402,62225,64082,65969,67883,69820,71775,73744,75723,77706,79690,81670,83640,85596,87534,89450,91338,93196,95020,96807,98552,100255,101911,103520,105079,106587,108043,109447,110797,112095,113338,114529,115668,116755,117792,118778,119717,120608,121454,122256,123015,123732,124411,125052,125656,126226,126763,127268,127744,128191,128611,129006,129376,129724,130050,130356,130642,130911,131162,131397,131617,131824,132016,132197,132365,132523,132670,132808,132936,133056,133168,133273
6,"Texas",150722,157180,164002,171191,178746,186672,194954,203594,212605,221974,231707,241809,252284,263148,274421,286118,298189,310622,323401,336510,349930,363644,377630,391864,406325,420984,435814,450786,465868,481022,496214,511406,526564,541655,556643,571497,586184,600675,614939,628951,642686,656119,669230,682001,694416,706461,718126,729402,740284,750766,760848,770530,779812,788699,797196,805308,813044,820411,827420,834079,840401,846396,852076,857451,862536,867340,871877,876157,880193,883997,887579,890950,894122,897104,899906,902539,905011,907331,909508,911549,913464,915258,916940,918515,919991,921372,922665,923876,925009,926069,927060,927987,928854,929665,930423,931132,931794,932414,932992,933533,934038
7,"Nebraska",18899,19062,19229,19401,19575,19753,19932,20115,20299,20485,20674,20866,21059,21254,21451,21650,21850,22052,22255,22459,22664,22870,23077,23285,23493,23702,23910,24119,24328,24536,24744,24951,25158,25364,25568,25772,25974,26175,26375,26573,26768,26963,27155,27345,27532,27718,27901,28081,28259,28434,28607,28777,28944,29108,29269,29427,29582,29734,29884,30030,30173,30313,30450,30583,30714,30842,30966,31088,31207,31322,31435,31545,31652,31756,31857,31956,32052,32145,32235,32323,32408,32491,32572,32650,32725,32799,32870,32939,33006,33070,33133,33194,33253,33309,33365,33418,33469,33519,33567,33614,33659
8,"Utah",21100,21694,22305,22931,23570,24223,24887,25564,26253,26954,27667,28392,29131,29882,30645,31418,32201,32993,33794,34601,35417,36238,37065,37898,38735,39575,40418,41264,42110,42957,43803,44647,45489,46328,47163,47993,48818,49636,50448,51252,52047,52834,53610,54377,55133,55877,56610,57330,58038,58732,59414,60082,60736,61376,62001,62613,63209,63792,64359,64912,65451,65974,66484,66979,67460,67926,68379,68818,69243,69655,70054,70440,70813,71174,71523,71859,72185,72498,72801,73093,73375,73646,73907,74159,74401,74635,74859,75075,75283,75483,75675,75859,76036,76207,76370,76527,76678,76823,76962,77095,77223
9,"Oregon",8341,8562,8788,9019,9252,9488,9730,9976,10229,10488,10754,11025,11302,11584,11871,12163,12461,12764,13072,13386,13706,14032,14364,14702,15046,15395,15750,16111,16478,16850,17228,17612,18001,18397,18798,19204,19616,20034,20457,20885,21319,21758,22202,22651,23105,23564,24027,24495,24968,25445,25926,26411,26900,27393,27889,28389,28892,29398,29907,30419,30934,31450,31969,32490,33012,33536,34062,34588,35116,35644,36172,36701,37230,37758,38286,38814,39341,39867,40391,40914,41435,41955,42472,42987,43500,44010,44517,45021,45521,46019,46513,47003,47489,47971,48449,48923,49392,49856,50316,50771,51221
