id,Country,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08
0,Afghanistan,45966,46160,46352,46541,46727,46909,47088,47264,47439,47611,47781,47947,48112,48273,48433,48590,48745,48897,49047,49195,49341,49484,49626,49765,49902,50037,50170,50301,50431,50558,50683,50806,50928,51048,51165,51282,51396,51509,51619,51729,51836,51942,52047,52149,52251,52350,52448,52545,52640,52734,52827,52917,53007,53095,53182,53268,53352,53435,53517,53597,53676,53754,53831,53907,53981,54054,54127,54198,54268,54337,54405,54472,54537,54602,54666,54729,54791,54852,54912,54971,55029,55086,55143,55198,55253,55307,55360,55412,55464,55514,55564,55613,55661,55709,55756,55802,55847,55892,55936,55979,56022
1,Albania,36790,37495,38202,38908,39613,40317,41021,41724,42430,43134,43835,44533,45227,45918,46604,47286,47962,48632,49296,49952,50601,51243,51876,52500,53115,53721,54317,54903,55479,56045,56600,57144,57677,58199,58710,59210,59698,60175,60641,61095,61538,61969,62390,62799,63197,63584,63960,64326,64681,65025,65359,65683,65998,66302,66597,66883,67159,67426,67685,67935,68177,68411,68636,68854,69065,69268,69464,69653,69836,70012,70181,70345,70502,70654,70800,70941,71077,71208,71333,71454,71571,71683,71790,71894,71994,72090,72182,72271,72356,72438,72516,72592,72665,72735,72802,72866,72928,72988,73045,73100,73153
2,Algeria,81212,82312,83428,84559,85705,86864,88037,89223,90422,91634,92859,94098,95349,96616,97898,99197,100511,101840,103185,104544,105918,107307,108711,110131,111567,113018,114485,115969,117468,118984,120516,122064,123629,125210,126808,128422,130053,131700,133365,135046,136744,138460,140192,141942,143709,145493,147294,149113,150949,152803,154674,156562,158468,160392,162333,164292,166268,168262,170274,172303,174349,176414,178496,180595,182712,184847,186999,189169,191356,193560,195782,198021,200278,202551,204842,207150,209474,211816,214174,216550,218941,221350,223774,226215,228672,231146,233635,236140,238661,241197,243749,246315,248897,251494,254106,256732,259372,262027,264695,267378,270074
3,Andorra,6610,6668,6725,6782,6839,6895,6951,7006,7061,7115,7169,7222,7275,7327,7379,7430,7481,7531,7581,7630,7679,7727,7774,7821,7868,7914,7959,8004,8048,8092,8135,8178,8220,8262,8303,8343,8383,8423,8462,8500,8538,8575,8612,8648,8684,8719,8754,8788,8822,8855,8888,8920,8952,8983,9014,9044,9074,9103,9132,9160,9188,9216,9243,9269,9296,9321,9347,9371,9396,9420,9444,9467,9490,9512,9534,9556,9577,9598,9618,9639,9658,9678,9697,9716,9734,9752,9770,9788,9805,9821,9838,9854,9870,9886,9901,9916,9931,9945,9960,9973,9987
4,Angola,15087,15191,15293,15392,15488,15583,15675,15764,15851,15936,16019,16100,16178,16254,16329,16401,16472,16541,16609,16674,16738,16801,16861,16921,16978,17035,17089,17143,17195,17246,17295,17343,17390,17436,17481,17524,17566,17608,17648,17687,17725,17763,17799,17834,17869,17903,17935,17967,17998,18029,18058,18087,18115,18142,18169,18195,18220,18245,18269,18293,18316,18338,18359,18381,18401,18421,18441,18460,18479,18497,18514,18532,18548,18565,18581,18596,18611,18626,18640,18654,18668,18681,18694,18707,18719,18731,18743,18754,18765,18776,18787,18797,18807,18817,18826,18836,18845,18853,18862,18870,18879
5,Antigua and Barbuda,141,141,141,142,142,142,142,142,143,143,143,143,143,144,144,144,144,144,144,145,145,145,145,145,145,145,146,146,146,146,146,146,146,147,147,147,147,147,147,147,147,148,148,148,148,148,148,148,148,148,149,149,149,149,149,149,149,149,149,149,149,150,150,150,150,150,150,150,150,150,150,150,150,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,152,152,152,152,152,152,152,152,152,152,152,152
6,Argentina,1413375,1420159,1426816,1433309,1439615,1445743,1451704,1457517,1463201,1468741,1474137,1479389,1484504,1489488,1494344,1499076,1503685,1508172,1512542,1516798,1520942,1524978,1528907,1532732,1536457,1540082,1543611,1547047,1550391,1553646,1556814,1559897,1562898,1565818,1568659,1571424,1574115,1576733,1579280,1581758,1584170,1586515,1588798,1591018,1593178,1595279,1597322,1599310,1601244,1603125,1604954,1606733,1608464,1610147,1611783,1613375,1614923,1616429,1617893,1619316,1620701,1622047,1623356,1624629,1625867,1627070,1628240,1629378,1630484,1631560,1632606,1633622,1634611,1635572,1636506,1637415,1638298,1639157,1639991,1640803,1641592,1642358,1643104,1643829,1644533,1645218,1645884,1646531,1647160,1647771,1648366,1648943,1649505,1650051,1650582,1651097,1651599,1652086,1652560,1653020,1653468
7,Armenia,133594,134933,136261,137583,138901,140215,141529,142842,144158,145476,146799,148122,149443,150764,152086,153414,154740,156065,157390,158715,160040,161366,162691,164016,165342,166667,167991,169315,170639,171962,173284,174605,175925,177244,178563,179880,181196,182510,183823,185135,186445,187754,189060,190365,191668,192969,194268,195565,196860,198152,199442,200730,202015,203298,204578,205855,207129,208401,209669,210935,212197,213456,214712,215965,217214,218460,219703,220942,222177,223409,224636,225860,227081,228297,229509,230717,231921,233121,234317,235508,236696,237878,239057,240230,241400,242564,243725,244880,246031,247177,248318,249454,250586,251712,252834,253950,255062,256168,257269,258365,259456
8,Australia,27892,27903,27914,27924,27935,27945,27956,27966,27976,27987,27997,28007,28017,28027,28037,28047,28057,28067,28077,28087,28096,28106,28115,28125,28135,28144,28153,28163,28172,28181,28190,28199,28209,28218,28227,28236,28244,28253,28262,28271,28279,28288,28297,28305,28314,28322,28331,28339,28347,28356,28364,28372,28380,28388,28396,28404,28412,28420,28428,28436,28444,28452,28459,28467,28475,28482,28490,28497,28505,28512,28520,28527,28534,28541,28549,28556,28563,28570,28577,28584,28591,28598,28605,28612,28619,28626,28632,28639,28646,28653,28659,28666,28672,28679,28685,28692,28698,28704,28711,28717,28723
9,Austria,275661,282048,288400,294720,301017,307301,313579,319871,326205,332596,339050,345566,352151,358822,365599,372505,379444,386423,393446,400519,407647,414833,422081,429393,436768,444207,451709,459275,466901,474585,482321,490110,497952,505849,513801,521807,529868,537981,546147,554364,562631,570948,579312,587722,596178,604680,613226,621815,630446,639119,647832,656584,665374,674201,683063,691959,700889,709850,718842,727863,736912,745987,755089,764214,773362,782531,791720,800927,810152,819392,828646,837913,847192,856480,865777,875081,884390,893703,903018,912335,921651,930965,940276,949582,958881,968173,977455,986726,995985,1005231,1014461,1023674,1032870,1042046,1051201,1060334,1069444,1078528,1087587,1096617,1105619
