forecast_date,target,target_end_date,location,type,quantile,value,location_name
2020-10-25,-1 day ahead cum case,2020-10-24,GM,observed,NA,434798,Germany
2020-10-25,-1 wk ahead cum case,2020-10-17,GM,observed,NA,364664,Germany
2020-10-25,0 day ahead cum case,2020-10-25,GM,observed,NA,437698,Germany
2020-10-25,0 wk ahead cum case,2020-10-24,GM,observed,NA,434798,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,point,NA,441750.389078069,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,point,NA,460907.343485969,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,point,NA,474831.599794692,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,point,NA,478059.074460223,Germany
2020-10-25,12 day ahead cum case,2020-11-06,GM,point,NA,481082.759320456,Germany
2020-10-25,13 day ahead cum case,2020-11-07,GM,point,NA,484085.660379428,Germany
2020-10-25,14 day ahead cum case,2020-11-08,GM,point,NA,487025.097924457,Germany
2020-10-25,15 day ahead cum case,2020-11-09,GM,point,NA,489740.866288957,Germany
2020-10-25,16 day ahead cum case,2020-11-10,GM,point,NA,492774.896988712,Germany
2020-10-25,17 day ahead cum case,2020-11-11,GM,point,NA,495585.609295611,Germany
2020-10-25,18 day ahead cum case,2020-11-12,GM,point,NA,498265.760309013,Germany
2020-10-25,19 day ahead cum case,2020-11-13,GM,point,NA,501129.606505272,Germany
2020-10-25,2 day ahead cum case,2020-10-27,GM,point,NA,445727.922587596,Germany
2020-10-25,2 wk ahead cum case,2020-11-07,GM,point,NA,484085.660379428,Germany
2020-10-25,20 day ahead cum case,2020-11-14,GM,point,NA,503796.996742095,Germany
2020-10-25,21 day ahead cum case,2020-11-15,GM,point,NA,506197.950704156,Germany
2020-10-25,22 day ahead cum case,2020-11-16,GM,point,NA,508738.259209656,Germany
2020-10-25,23 day ahead cum case,2020-11-17,GM,point,NA,511262.703084563,Germany
2020-10-25,24 day ahead cum case,2020-11-18,GM,point,NA,513419.277428041,Germany
2020-10-25,25 day ahead cum case,2020-11-19,GM,point,NA,515715.28174474,Germany
2020-10-25,26 day ahead cum case,2020-11-20,GM,point,NA,518087.448470667,Germany
2020-10-25,27 day ahead cum case,2020-11-21,GM,point,NA,520278.641380002,Germany
2020-10-25,28 day ahead cum case,2020-11-22,GM,point,NA,522410.581144158,Germany
2020-10-25,29 day ahead cum case,2020-11-23,GM,point,NA,524418.237350616,Germany
2020-10-25,3 day ahead cum case,2020-10-28,GM,point,NA,449600.705350569,Germany
2020-10-25,3 wk ahead cum case,2020-11-14,GM,point,NA,503796.996742095,Germany
2020-10-25,30 day ahead cum case,2020-11-24,GM,point,NA,526224.279008217,Germany
2020-10-25,31 day ahead cum case,2020-11-25,GM,point,NA,528034.046225406,Germany
2020-10-25,32 day ahead cum case,2020-11-26,GM,point,NA,529875.528614466,Germany
2020-10-25,33 day ahead cum case,2020-11-27,GM,point,NA,531640.827998031,Germany
2020-10-25,34 day ahead cum case,2020-11-28,GM,point,NA,533222.566742975,Germany
2020-10-25,35 day ahead cum case,2020-11-29,GM,point,NA,534617.42329022,Germany
2020-10-25,36 day ahead cum case,2020-11-30,GM,point,NA,536291.685133492,Germany
2020-10-25,37 day ahead cum case,2020-12-01,GM,point,NA,537638.88722641,Germany
2020-10-25,38 day ahead cum case,2020-12-02,GM,point,NA,538827.626137683,Germany
2020-10-25,39 day ahead cum case,2020-12-03,GM,point,NA,540524.183180906,Germany
2020-10-25,4 day ahead cum case,2020-10-29,GM,point,NA,453448.423496305,Germany
2020-10-25,4 wk ahead cum case,2020-11-21,GM,point,NA,520278.641380002,Germany
2020-10-25,40 day ahead cum case,2020-12-04,GM,point,NA,542261.825317187,Germany
2020-10-25,41 day ahead cum case,2020-12-05,GM,point,NA,543487.537351222,Germany
2020-10-25,42 day ahead cum case,2020-12-06,GM,point,NA,545049.376431422,Germany
2020-10-25,43 day ahead cum case,2020-12-07,GM,point,NA,546676.326118372,Germany
2020-10-25,44 day ahead cum case,2020-12-08,GM,point,NA,548137.509703691,Germany
2020-10-25,45 day ahead cum case,2020-12-09,GM,point,NA,549560.116328672,Germany
2020-10-25,46 day ahead cum case,2020-12-10,GM,point,NA,550896.817467966,Germany
2020-10-25,47 day ahead cum case,2020-12-11,GM,point,NA,551871.318081427,Germany
2020-10-25,48 day ahead cum case,2020-12-12,GM,point,NA,553173.276956504,Germany
2020-10-25,5 day ahead cum case,2020-10-30,GM,point,NA,457248.269243245,Germany
2020-10-25,5 wk ahead cum case,2020-11-28,GM,point,NA,533222.566742975,Germany
2020-10-25,6 day ahead cum case,2020-10-31,GM,point,NA,460907.343485969,Germany
2020-10-25,6 wk ahead cum case,2020-12-05,GM,point,NA,543487.537351222,Germany
2020-10-25,7 day ahead cum case,2020-11-01,GM,point,NA,464600.90674255,Germany
2020-10-25,7 wk ahead cum case,2020-12-12,GM,point,NA,553173.276956504,Germany
2020-10-25,8 day ahead cum case,2020-11-02,GM,point,NA,468093.59219148,Germany
2020-10-25,9 day ahead cum case,2020-11-03,GM,point,NA,471491.592603917,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.01,439813.88901799,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.025,440086.873200877,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.05,440352.630548636,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.1,440634.435398594,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.15,440817.819909347,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.2,441008.826366955,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.25,441176.566263055,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.3,441303.395559163,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.35,441417.12623143,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.4,441539.977711447,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.45,441651.536965324,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.5,441750.389078069,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.55,441849.226979476,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.6,441958.211426969,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.65,442074.220747815,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.7,442214.999907128,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.75,442330.168720957,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.8,442461.691014204,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.85,442638.002496828,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.9,442821.363573665,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.95,443207.754236184,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.975,443527.325140821,Germany
2020-10-25,1 day ahead cum case,2020-10-26,GM,quantile,0.99,443993.188557373,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.01,448762.493098587,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.025,449973.353712467,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.05,451576.922790893,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.1,453585.922776011,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.15,454814.759734021,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.2,455853.969188058,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.25,456849.882371344,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.3,457720.664123008,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.35,458602.553259629,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.4,459320.499386832,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.45,460170.974061247,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.5,460907.343485969,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.55,461622.198623264,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.6,462262.738010609,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.65,463029.67369809,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.7,463836.450450889,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.75,464691.371782439,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.8,465768.302544957,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.85,466883.507166886,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.9,468283.117739176,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.95,471258.764992368,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.975,473535.250806497,Germany
2020-10-25,1 wk ahead cum case,2020-10-31,GM,quantile,0.99,477462.057102805,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.01,454069.448057075,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.025,456276.275010283,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.05,458789.247967238,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.1,461738.234294985,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.15,463945.35574517,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.2,466250.030244401,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.25,467857.853853796,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.3,469146.319249161,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.35,470594.481661269,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.4,471952.968558852,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.45,473541.433836959,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.5,474831.599794692,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.55,476231.008912578,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.6,477642.570432691,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.65,478855.589365614,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.7,480148.273433834,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.75,481757.11671863,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.8,483674.983709384,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.85,485918.652879602,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.9,489153.095209774,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.95,494103.178977299,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.975,498955.481047443,Germany
2020-10-25,10 day ahead cum case,2020-11-04,GM,quantile,0.99,507362.061884908,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.01,455098.771919099,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.025,457593.987964624,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.05,460309.989375843,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.1,463400.410322584,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.15,466115.771876535,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.2,468537.815139992,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.25,470485.560762858,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.3,471848.932109967,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.35,473397.656286201,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.4,474999.069686544,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.45,476515.967067712,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.5,478059.074460223,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.55,479379.267052844,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.6,481219.964019508,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.65,482604.250650239,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.7,484033.916548081,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.75,485932.356329853,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.8,488212.941204435,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.85,490625.959080471,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.9,494239.383810001,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.95,500357.424337598,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.975,505038.478383383,Germany
2020-10-25,11 day ahead cum case,2020-11-05,GM,quantile,0.99,513698.063277904,Germany
2020-10-25,12 day ahead cum case,2020-11-06,GM,quantile,0.01,456174.331962043,Germany
2020-10-25,12 day ahead cum case,2020-11-06,GM,quantile,0.025,459080.238493984,Germany
2020-10-25,12 day ahead cum case,2020-11-06,GM,quantile,0.05,461720.60116723,Germany
2020-10-25,12 day ahead cum case,2020-11-06,GM,quantile,0.1,465144.34538593,Germany
2020-10-25,12 day ahead cum case,2020-11-06,GM,quantile,0.15,468299.995331389,Germany
2020-10-25,12 day ahead cum case,2020-11-06,GM,quantile,0.2,470701.367268926,Germany
2020-10-25,12 day ahead cum case,2020-11-06,GM,quantile,0.25,472951.43746563,Germany
2020-10-25,12 day ahead cum case,2020-11-06,GM,quantile,0.3,474413.748375813,Germany
2020-10-25,12 day ahead cum case,2020-11-06,GM,quantile,0.35,476063.647949981,Germany
2020-10-25,12 day ahead cum case,2020-11-06,GM,quantile,0.4,477956.842088388,Germany
