forecast_date,target,target_end_date,location_name,type,quantile,value,location
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.35,7653.52204485076,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.4,7711.75560824887,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.45,7766.7077031746,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.5,7824.97282412764,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.55,7887.96314935501,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.6,7953.03000514752,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.65,8015.3895439217,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.7,8091.48819400539,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.75,8152.92471810006,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.8,8244.0762559383,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.85,8332.89203202149,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.9,8477.00385870559,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.95,8686.65189976617,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.975,8901.2164722933,GM
2020-04-29,10 day ahead cum death,2020-05-09,Germany,quantile,0.99,9216.52546522051,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.01,7002.29050237437,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.025,7122.45630004295,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.05,7237.84028716692,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.1,7361.51188009613,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.15,7459.31131742594,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.2,7545.79159100347,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.25,7624.25761807766,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.3,7687.68866777278,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.35,7749.96433829918,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.4,7814.94785897665,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.45,7881.80377559054,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.5,7946.56342778464,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.55,8010.80962725611,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.6,8078.05096372104,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.65,8153.06746917736,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.7,8233.57875845702,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.75,8319.25899494617,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.8,8410.66697811621,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.85,8514.02804439185,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.9,8662.07771004489,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.95,8912.27591821702,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.975,9147.30405074386,GM
2020-04-29,11 day ahead cum death,2020-05-10,Germany,quantile,0.99,9479.62739275346,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.01,7040.23066834139,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.025,7162.04977442095,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.05,7276.74003997814,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.1,7419.1769259356,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.15,7528.04590528535,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.2,7621.49351484518,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.25,7702.16396448537,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.3,7776.60754919261,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.35,7841.28621171793,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.4,7912.2673987808,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.45,7985.20512955266,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.5,8054.3499163967,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.55,8130.94077841819,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.6,8201.77963506066,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.65,8288.94217206961,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.7,8375.88278245974,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.75,8462.64718745985,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.8,8564.85513421247,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.85,8685.58704127544,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.9,8863.54805081488,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.95,9131.18743356607,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.975,9417.61073927833,GM
2020-04-29,12 day ahead cum death,2020-05-11,Germany,quantile,0.99,9752.37426408167,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.01,7070.28827469611,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.025,7197.88769693447,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.05,7317.96320340717,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.1,7475.56821641132,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.15,7590.19882520735,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.2,7692.75906401995,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.25,7780.63854968763,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.3,7864.17551193562,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.35,7937.24408732587,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.4,8011.63713371956,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.45,8088.71464000662,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.5,8162.58608115622,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.55,8240.08965921465,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.6,8328.13095714141,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.65,8416.41440498279,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.7,8506.46904645329,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.75,8607.33532877965,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.8,8718.42481482162,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.85,8857.71123558404,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.9,9057.67975917584,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.95,9356.55555540403,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.975,9645.90209156371,GM
2020-04-29,13 day ahead cum death,2020-05-12,Germany,quantile,0.99,10006.0619934987,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.01,7098.29178732169,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.025,7241.34951841209,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.05,7365.99125358781,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.1,7529.63132610301,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.15,7658.34054621756,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.2,7757.78352085374,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.25,7855.69273261085,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.3,7941.35403040888,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.35,8025.07786674563,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.4,8110.61725842445,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.45,8181.65524980223,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.5,8262.75867211585,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.55,8350.18929381925,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.6,8439.15842809111,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.65,8545.13113985999,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.7,8643.87226018039,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.75,8753.34014570171,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.8,8887.20320909726,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.85,9023.21722636808,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.9,9253.90629216173,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.95,9550.52317671211,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.975,9903.3664135498,GM
2020-04-29,14 day ahead cum death,2020-05-13,Germany,quantile,0.99,10229.783452242,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.01,7123.25562110718,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.025,7278.1751332642,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.05,7410.96265898212,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.1,7587.12944805404,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.15,7714.16248792319,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.2,7821.73365838444,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.25,7932.67063150344,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.3,8017.77974601321,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.35,8108.72338030151,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.4,8197.80813512881,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.45,8275.68994823668,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.5,8366.03817205419,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.55,8457.73650376566,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.6,8562.04978548795,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.65,8656.12069794165,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.7,8768.59734821961,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.75,8904.42887572799,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.8,9041.04749216202,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.85,9190.17022552812,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.9,9431.28686754443,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.95,9802.11408929313,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.975,10115.8108971522,GM
2020-04-29,15 day ahead cum death,2020-05-14,Germany,quantile,0.99,10561.0564088261,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.01,7145.34263754667,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.025,7311.2586886898,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.05,7448.36087934244,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.1,7637.27159198213,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.15,7761.8856001602,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.2,7881.51150843351,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.25,8000.73934283181,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.3,8093.76332189105,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.35,8186.70968694693,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.4,8282.13993673394,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.45,8374.70354533993,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.5,8465.55503473829,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.55,8562.48441652178,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.6,8666.58847658147,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.65,8764.6478776883,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.7,8892.82847787487,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.75,9042.51429811452,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.8,9185.84703567807,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.85,9346.68088636829,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.9,9605.00602564658,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.95,10015.5105627518,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.975,10350.0428775098,GM
2020-04-29,16 day ahead cum death,2020-05-15,Germany,quantile,0.99,10869.5247343077,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.01,7156.8120568906,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.025,7335.03238761197,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.05,7486.87759972376,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.1,7680.35237521598,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.15,7817.6844907787,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.2,7940.22901516286,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.25,8062.20363257518,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.3,8165.98648788695,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.35,8259.23305229533,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.4,8355.49461256538,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.45,8462.40374546458,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.5,8561.65722753815,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.55,8666.61773510802,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.6,8771.07898966875,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.65,8878.39056125141,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.7,9015.33423504202,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.75,9181.46973752826,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.8,9350.8416550335,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.85,9527.02929549089,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.9,9791.07215280723,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.95,10228.7193597783,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.975,10597.3397281765,GM
2020-04-29,17 day ahead cum death,2020-05-16,Germany,quantile,0.99,11161.5270993013,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.01,7176.20221921003,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.025,7366.69420004132,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.05,7525.14662105619,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.1,7723.99477508711,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.15,7861.83969346724,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.2,7994.2468179069,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.25,8126.84311818804,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.3,8233.61113725462,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.35,8332.38726509998,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.4,8436.9313066859,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.45,8545.41690715847,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.5,8661.92290346664,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.55,8768.99545394086,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.6,8869.34126581607,GM
2020-04-29,18 day ahead cum death,2020-05-17,Germany,quantile,0.65,8996.41915779039,GM
