forecast_date,target,target_end_date,location,type,quantile,value,location_name
2020-11-29,-1 day ahead cum death,2020-11-28,GM,observed,NA,16181,Germany
2020-11-29,0 day ahead cum death,2020-11-29,GM,observed,NA,16306,Germany
2020-11-29,1 day ahead cum death,2020-11-30,GM,point,NA,16672,Germany
2020-11-29,10 day ahead cum death,2020-12-09,GM,point,NA,19987.5,Germany
2020-11-29,11 day ahead cum death,2020-12-10,GM,point,NA,20440,Germany
2020-11-29,12 day ahead cum death,2020-12-11,GM,point,NA,20822,Germany
2020-11-29,13 day ahead cum death,2020-12-12,GM,point,NA,21027,Germany
2020-11-29,14 day ahead cum death,2020-12-13,GM,point,NA,21186.5,Germany
2020-11-29,15 day ahead cum death,2020-12-14,GM,point,NA,21611,Germany
2020-11-29,16 day ahead cum death,2020-12-15,GM,point,NA,22106.5,Germany
2020-11-29,17 day ahead cum death,2020-12-16,GM,point,NA,22571,Germany
2020-11-29,18 day ahead cum death,2020-12-17,GM,point,NA,23041.5,Germany
2020-11-29,19 day ahead cum death,2020-12-18,GM,point,NA,23436.5,Germany
2020-11-29,2 day ahead cum death,2020-12-01,GM,point,NA,17118,Germany
2020-11-29,20 day ahead cum death,2020-12-19,GM,point,NA,23648.5,Germany
2020-11-29,21 day ahead cum death,2020-12-20,GM,point,NA,23822,Germany
2020-11-29,22 day ahead cum death,2020-12-21,GM,point,NA,24245,Germany
2020-11-29,23 day ahead cum death,2020-12-22,GM,point,NA,24772.5,Germany
2020-11-29,24 day ahead cum death,2020-12-23,GM,point,NA,25252.5,Germany
2020-11-29,25 day ahead cum death,2020-12-24,GM,point,NA,25750,Germany
2020-11-29,26 day ahead cum death,2020-12-25,GM,point,NA,26164,Germany
2020-11-29,27 day ahead cum death,2020-12-26,GM,point,NA,26403,Germany
2020-11-29,28 day ahead cum death,2020-12-27,GM,point,NA,26581,Germany
2020-11-29,29 day ahead cum death,2020-12-28,GM,point,NA,27056,Germany
2020-11-29,3 day ahead cum death,2020-12-02,GM,point,NA,17529,Germany
2020-11-29,30 day ahead cum death,2020-12-29,GM,point,NA,27592.5,Germany
2020-11-29,31 day ahead cum death,2020-12-30,GM,point,NA,28109.5,Germany
2020-11-29,32 day ahead cum death,2020-12-31,GM,point,NA,28619,Germany
2020-11-29,33 day ahead cum death,2021-01-01,GM,point,NA,29064.5,Germany
2020-11-29,34 day ahead cum death,2021-01-02,GM,point,NA,29331.5,Germany
2020-11-29,35 day ahead cum death,2021-01-03,GM,point,NA,29527,Germany
2020-11-29,36 day ahead cum death,2021-01-04,GM,point,NA,30049,Germany
