forecast_date,target,target_end_date,location,type,quantile,value,location_name
2020-07-26,-1 day ahead cum case,2020-07-25,PL,observed,NA,42622,Poland
2020-07-26,-1 wk ahead cum case,2020-07-18,PL,observed,NA,39746,Poland
2020-07-26,0 day ahead cum case,2020-07-26,PL,observed,NA,43065,Poland
2020-07-26,0 wk ahead cum case,2020-07-25,PL,observed,NA,42622,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,point,NA,43515.0641787077,Poland
2020-07-26,1 wk ahead cum case,2020-08-01,PL,point,NA,45621.2342085405,Poland
2020-07-26,10 day ahead cum case,2020-08-05,PL,point,NA,47157.4141646312,Poland
2020-07-26,11 day ahead cum case,2020-08-06,PL,point,NA,47525.8850347378,Poland
2020-07-26,12 day ahead cum case,2020-08-07,PL,point,NA,47889.3299325121,Poland
2020-07-26,13 day ahead cum case,2020-08-08,PL,point,NA,48249.0351729678,Poland
2020-07-26,14 day ahead cum case,2020-08-09,PL,point,NA,48580.6049528745,Poland
2020-07-26,15 day ahead cum case,2020-08-10,PL,point,NA,48887.9806662946,Poland
2020-07-26,16 day ahead cum case,2020-08-11,PL,point,NA,49211.2081838499,Poland
2020-07-26,17 day ahead cum case,2020-08-12,PL,point,NA,49495.7486260897,Poland
2020-07-26,18 day ahead cum case,2020-08-13,PL,point,NA,49803.6473947366,Poland
2020-07-26,19 day ahead cum case,2020-08-14,PL,point,NA,50110.412023852,Poland
2020-07-26,2 day ahead cum case,2020-07-28,PL,point,NA,43955.6343438866,Poland
2020-07-26,2 wk ahead cum case,2020-08-08,PL,point,NA,48249.0351729678,Poland
2020-07-26,20 day ahead cum case,2020-08-15,PL,point,NA,50407.7901183209,Poland
2020-07-26,21 day ahead cum case,2020-08-16,PL,point,NA,50678.1346551932,Poland
2020-07-26,22 day ahead cum case,2020-08-17,PL,point,NA,50963.5950613996,Poland
2020-07-26,23 day ahead cum case,2020-08-18,PL,point,NA,51244.3289384777,Poland
2020-07-26,24 day ahead cum case,2020-08-19,PL,point,NA,51482.024383417,Poland
2020-07-26,25 day ahead cum case,2020-08-20,PL,point,NA,51731.0180495015,Poland
2020-07-26,26 day ahead cum case,2020-08-21,PL,point,NA,51992.9488118163,Poland
2020-07-26,27 day ahead cum case,2020-08-22,PL,point,NA,52259.8920107049,Poland
2020-07-26,28 day ahead cum case,2020-08-23,PL,point,NA,52538.7273015756,Poland
2020-07-26,29 day ahead cum case,2020-08-24,PL,point,NA,52724.7785899973,Poland
2020-07-26,3 day ahead cum case,2020-07-29,PL,point,NA,44392.0030173397,Poland
2020-07-26,3 wk ahead cum case,2020-08-15,PL,point,NA,50407.7901183209,Poland
2020-07-26,30 day ahead cum case,2020-08-25,PL,point,NA,52965.738013336,Poland
2020-07-26,31 day ahead cum case,2020-08-26,PL,point,NA,53159.652252366,Poland
2020-07-26,32 day ahead cum case,2020-08-27,PL,point,NA,53395.8574014874,Poland
2020-07-26,33 day ahead cum case,2020-08-28,PL,point,NA,53601.2952781668,Poland
2020-07-26,34 day ahead cum case,2020-08-29,PL,point,NA,53788.7681580204,Poland
2020-07-26,35 day ahead cum case,2020-08-30,PL,point,NA,53983.1223473495,Poland
2020-07-26,36 day ahead cum case,2020-08-31,PL,point,NA,54170.8541938515,Poland
2020-07-26,37 day ahead cum case,2020-09-01,PL,point,NA,54342.4412720152,Poland
2020-07-26,38 day ahead cum case,2020-09-02,PL,point,NA,54497.625732719,Poland
2020-07-26,39 day ahead cum case,2020-09-03,PL,point,NA,54675.5571510252,Poland
2020-07-26,4 day ahead cum case,2020-07-30,PL,point,NA,44817.9909981285,Poland
2020-07-26,4 wk ahead cum case,2020-08-22,PL,point,NA,52259.8920107049,Poland
2020-07-26,40 day ahead cum case,2020-09-04,PL,point,NA,54849.575186061,Poland
2020-07-26,41 day ahead cum case,2020-09-05,PL,point,NA,54979.2365200201,Poland
2020-07-26,42 day ahead cum case,2020-09-06,PL,point,NA,55142.2533449885,Poland
2020-07-26,43 day ahead cum case,2020-09-07,PL,point,NA,55280.2324462872,Poland
2020-07-26,44 day ahead cum case,2020-09-08,PL,point,NA,55406.2805413884,Poland
2020-07-26,45 day ahead cum case,2020-09-09,PL,point,NA,55557.8828915891,Poland
2020-07-26,46 day ahead cum case,2020-09-10,PL,point,NA,55678.7469812929,Poland
2020-07-26,47 day ahead cum case,2020-09-11,PL,point,NA,55779.5860571403,Poland
2020-07-26,48 day ahead cum case,2020-09-12,PL,point,NA,55910.1105843532,Poland
2020-07-26,5 day ahead cum case,2020-07-31,PL,point,NA,45237.6979510736,Poland
2020-07-26,5 wk ahead cum case,2020-08-29,PL,point,NA,53788.7681580204,Poland
2020-07-26,6 day ahead cum case,2020-08-01,PL,point,NA,45621.2342085405,Poland
2020-07-26,6 wk ahead cum case,2020-09-05,PL,point,NA,54979.2365200201,Poland
2020-07-26,7 day ahead cum case,2020-08-02,PL,point,NA,46024.2952634948,Poland
2020-07-26,7 wk ahead cum case,2020-09-12,PL,point,NA,55910.1105843532,Poland
2020-07-26,8 day ahead cum case,2020-08-03,PL,point,NA,46422.3660282271,Poland
2020-07-26,9 day ahead cum case,2020-08-04,PL,point,NA,46799.9837887332,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.01,43270.7627775889,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.025,43301.7671083306,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.05,43329.9905789742,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.1,43364.3561747727,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.15,43387.116769785,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.2,43412.2810766366,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.25,43428.3209232625,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.3,43446.532799345,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.35,43463.6595378501,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.4,43482.0112694561,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.45,43499.0367005379,Poland
2020-07-26,1 day ahead cum case,2020-07-27,PL,quantile,0.5,43515.0641787077,Poland
