forecast_date,target,target_end_date,location_name,type,quantile,value,location
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.05,7295.74911132874,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.1,7302.04198539453,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.15,7308.34572525403,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.2,7313.79344658567,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.25,7318.51705463666,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.3,7323.12859297408,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.35,7327.95326325302,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.4,7333.25385459972,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.45,7338.25425714996,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.5,7343.74446433152,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.55,7349.32294439506,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.6,7355.79937392754,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.65,7362.2929061712,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.7,7369.9903879254,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.75,7377.98430763528,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.8,7387.73237554628,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.85,7401.42364657409,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.9,7420.62248748871,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.95,7452.64257044119,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.975,7479.51693388247,GM
2020-05-06,1 day ahead cum death,2020-05-07,Germany,quantile,0.99,7513.64158969551,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.01,7450.84640974841,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.025,7491.46997416198,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.05,7540.97183090819,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.1,7602.19522828438,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.15,7661.7792924561,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.2,7704.64916421066,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.25,7748.27110848192,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.3,7788.46877814309,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.35,7825.5623114369,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.4,7858.77314043985,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.45,7896.10800402402,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.5,7931.58378918333,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.55,7966.71241188505,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.6,8008.46347422701,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.65,8057.72661093906,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.7,8109.00775873,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.75,8159.39479809644,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.8,8220.59743288421,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.85,8280.17689920925,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.9,8392.71748553199,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.95,8552.47659497885,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.975,8717.54478188868,GM
2020-05-06,1 wk ahead cum death,2020-05-16,Germany,quantile,0.99,8886.51994230193,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.01,7450.84640974841,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.025,7491.46997416198,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.05,7540.97183090819,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.1,7602.19522828438,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.15,7661.7792924561,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.2,7704.64916421066,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.25,7748.27110848192,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.3,7788.46877814309,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.35,7825.5623114369,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.4,7858.77314043985,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.45,7896.10800402402,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.5,7931.58378918333,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.55,7966.71241188505,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.6,8008.46347422701,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.65,8057.72661093906,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.7,8109.00775873,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.75,8159.39479809644,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.8,8220.59743288421,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.85,8280.17689920925,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.9,8392.71748553199,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.95,8552.47659497885,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.975,8717.54478188868,GM
2020-05-06,10 day ahead cum death,2020-05-16,Germany,quantile,0.99,8886.51994230193,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.01,7463.12737557294,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.025,7509.06647357033,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.05,7560.43597316504,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.1,7626.14385102929,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.15,7688.62067521624,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.2,7741.58436279272,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.25,7786.45894261116,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.3,7829.19127309789,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.35,7869.06376384649,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.4,7907.52938871402,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.45,7945.068491081,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.5,7984.39628282753,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.55,8023.56516411629,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.6,8070.29080409493,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.65,8126.3353814069,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.7,8175.28801146693,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.75,8236.10259227339,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.8,8299.64652816109,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.85,8374.9690855097,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.9,8492.37521926851,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.95,8677.76064949618,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.975,8836.67830511263,GM
2020-05-06,11 day ahead cum death,2020-05-17,Germany,quantile,0.99,9083.72347643389,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.01,7473.62869769388,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.025,7526.62617290161,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.05,7581.30829447337,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.1,7653.94386367349,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.15,7721.43555963449,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.2,7774.62248481932,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.25,7825.59192739389,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.3,7869.41230004633,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.35,7914.53361892788,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.4,7953.34030647191,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.45,7996.1843462081,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.5,8035.3389629875,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.55,8077.10792873025,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.6,8138.80114565447,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.65,8190.97256812951,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.7,8249.14263271653,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.75,8307.38948700675,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.8,8379.98083099688,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.85,8463.07770516896,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.9,8586.93461662534,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.95,8782.05739523581,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.975,8990.27854708803,GM
2020-05-06,12 day ahead cum death,2020-05-18,Germany,quantile,0.99,9209.76420009302,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.01,7486.63920756523,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.025,7544.95918445069,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.05,7603.09254458084,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.1,7677.44528870926,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.15,7747.93028830206,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.2,7801.74640117614,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.25,7857.40662893604,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.3,7906.52589501682,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.35,7955.74525352241,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.4,7996.11469634656,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.45,8040.05027920988,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.5,8083.92305333437,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.55,8140.24515145162,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.6,8197.34340424289,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.65,8252.98505008796,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.7,8313.90698830348,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.75,8378.40614940051,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.8,8456.06245145263,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.85,8553.94617492888,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.9,8679.35625633501,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.95,8893.25253202504,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.975,9113.15270241733,GM
2020-05-06,13 day ahead cum death,2020-05-19,Germany,quantile,0.99,9367.93005073239,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.01,7496.66732684974,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.025,7558.11840173617,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.05,7620.07859716196,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.1,7709.4860443525,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.15,7777.56104723809,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.2,7827.99023380144,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.25,7888.78087999199,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.3,7943.21969345155,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.35,7993.33486999687,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.4,8038.77736256089,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.45,8090.49636322597,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.5,8132.81084192416,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.55,8189.75356036241,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.6,8248.23447846948,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.65,8316.03061408011,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.7,8380.83596768126,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.75,8453.80761716944,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.8,8532.85395465183,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.85,8631.35182895245,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.9,8771.14484949396,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.95,9002.79866597277,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.975,9242.79377301842,GM
2020-05-06,14 day ahead cum death,2020-05-20,Germany,quantile,0.99,9485.10799651929,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.01,7503.57463910404,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.025,7568.67571542855,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.05,7634.88198551258,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.1,7729.37691634621,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.15,7801.68976395006,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.2,7864.06795263215,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.25,7919.42009656089,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.3,7977.94306574538,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.35,8026.51827547175,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.4,8079.77232862584,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.45,8131.21201238142,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.5,8184.48102626407,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.55,8237.43724200148,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.6,8305.93126100262,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.65,8376.74279838815,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.7,8444.26875375818,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.75,8523.76595021123,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.8,8603.07188703843,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.85,8711.9239039598,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.9,8865.54420211995,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.95,9114.82686861886,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.975,9395.35429116913,GM
2020-05-06,15 day ahead cum death,2020-05-21,Germany,quantile,0.99,9643.46394592399,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.01,7514.20829870898,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.025,7577.0384467194,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.05,7653.92966781475,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.1,7744.6492646187,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.15,7824.97001651051,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.2,7887.67829819258,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.25,7951.4072876341,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.3,8015.63799229836,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.35,8060.85285076875,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.4,8121.09952647751,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.45,8176.62930544063,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.5,8232.71269845009,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.55,8291.23495339634,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.6,8357.26947454879,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.65,8431.63022780108,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.7,8507.47718475882,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.75,8581.25841912077,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.8,8680.51747010233,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.85,8802.95042057504,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.9,8959.34104780796,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.95,9223.77646225917,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.975,9529.38591432599,GM
2020-05-06,16 day ahead cum death,2020-05-22,Germany,quantile,0.99,9834.01387317763,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.01,7525.32526947288,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.025,7594.28924193721,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.05,7668.1198679576,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.1,7766.42549627958,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.15,7844.65864605946,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.2,7914.65925641672,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.25,7981.69056916303,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.3,8042.47336419562,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.35,8097.13970756422,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.4,8156.7311614817,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.45,8217.64760893913,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.5,8278.01900429583,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.55,8341.34991746972,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.6,8412.90297325966,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.65,8484.71063992461,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.7,8568.44214214792,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.75,8645.73070650098,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.8,8745.68384215134,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.85,8877.10663388169,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.9,9045.85889275113,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.95,9340.62791426684,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.975,9655.34937117866,GM
2020-05-06,17 day ahead cum death,2020-05-23,Germany,quantile,0.99,10034.6828348875,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.01,7529.80768117055,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.025,7604.71682104736,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.05,7684.50515304412,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.1,7788.36802367079,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.15,7863.18647382289,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.2,7940.33083307289,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.25,8008.37601873729,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.3,8070.53688506795,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.35,8130.46581525013,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.4,8193.45666467496,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.45,8258.13837919475,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.5,8322.68737388117,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.55,8388.01010503529,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.6,8463.78264325332,GM
2020-05-06,18 day ahead cum death,2020-05-24,Germany,quantile,0.65,8533.85716732585,GM
