forecast_date,target,target_end_date,location_name,type,quantile,value,location
2020-05-03,1 day ahead cum death,2020-05-04,Germany,point,NA,6993.03656515966,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,point,NA,7606.88709060915,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,point,NA,8005.21885857927,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,point,NA,8098.70174010126,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,point,NA,8185.79044804211,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,point,NA,8265.23328522056,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,point,NA,8338.79913104319,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,point,NA,8411.83132596607,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,point,NA,8482.22839093028,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,point,NA,8550.63794591258,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,point,NA,8605.04310000752,GM
2020-05-03,19 day ahead cum death,2020-05-22,Germany,point,NA,8655.19249490626,GM
2020-05-03,2 day ahead cum death,2020-05-05,Germany,point,NA,7124.31229743787,GM
2020-05-03,2 wk ahead cum death,2020-05-16,Germany,point,NA,8265.23328522056,GM
2020-05-03,20 day ahead cum death,2020-05-23,Germany,point,NA,8714.24601339686,GM
2020-05-03,21 day ahead cum death,2020-05-24,Germany,point,NA,8769.46324152194,GM
2020-05-03,22 day ahead cum death,2020-05-25,Germany,point,NA,8818.48008065443,GM
2020-05-03,23 day ahead cum death,2020-05-26,Germany,point,NA,8870.58957454095,GM
2020-05-03,24 day ahead cum death,2020-05-27,Germany,point,NA,8922.78460391245,GM
2020-05-03,25 day ahead cum death,2020-05-28,Germany,point,NA,8972.1328750932,GM
2020-05-03,26 day ahead cum death,2020-05-29,Germany,point,NA,9010.65163456456,GM
2020-05-03,27 day ahead cum death,2020-05-30,Germany,point,NA,9059.6898067118,GM
2020-05-03,28 day ahead cum death,2020-05-31,Germany,point,NA,9091.31469788391,GM
2020-05-03,29 day ahead cum death,2020-06-01,Germany,point,NA,9127.33115036911,GM
2020-05-03,3 day ahead cum death,2020-05-06,Germany,point,NA,7251.14213482266,GM
2020-05-03,3 wk ahead cum death,2020-05-23,Germany,point,NA,8714.24601339686,GM
2020-05-03,30 day ahead cum death,2020-06-02,Germany,point,NA,9165.81562767618,GM
2020-05-03,31 day ahead cum death,2020-06-03,Germany,point,NA,9196.9630080503,GM
2020-05-03,32 day ahead cum death,2020-06-04,Germany,point,NA,9224.73233303054,GM
2020-05-03,33 day ahead cum death,2020-06-05,Germany,point,NA,9250.12920295761,GM
2020-05-03,34 day ahead cum death,2020-06-06,Germany,point,NA,9286.28669660673,GM
2020-05-03,35 day ahead cum death,2020-06-07,Germany,point,NA,9308.3140039921,GM
2020-05-03,36 day ahead cum death,2020-06-08,Germany,point,NA,9337.66767744384,GM
2020-05-03,37 day ahead cum death,2020-06-09,Germany,point,NA,9357.95091539487,GM
2020-05-03,38 day ahead cum death,2020-06-10,Germany,point,NA,9385.32686938042,GM
2020-05-03,39 day ahead cum death,2020-06-11,Germany,point,NA,9403.82140344612,GM
2020-05-03,4 day ahead cum death,2020-05-07,Germany,point,NA,7373.52477225497,GM
2020-05-03,4 wk ahead cum death,2020-05-30,Germany,point,NA,9059.6898067118,GM
2020-05-03,40 day ahead cum death,2020-06-12,Germany,point,NA,9428.31534041633,GM
2020-05-03,41 day ahead cum death,2020-06-13,Germany,point,NA,9440.85784099334,GM
2020-05-03,42 day ahead cum death,2020-06-14,Germany,point,NA,9455.0229396963,GM
2020-05-03,43 day ahead cum death,2020-06-15,Germany,point,NA,9478.45629683531,GM
2020-05-03,44 day ahead cum death,2020-06-16,Germany,point,NA,9492.28575097596,GM
2020-05-03,45 day ahead cum death,2020-06-17,Germany,point,NA,9507.56074795448,GM
2020-05-03,46 day ahead cum death,2020-06-18,Germany,point,NA,9518.07834738586,GM
2020-05-03,47 day ahead cum death,2020-06-19,Germany,point,NA,9531.26226103044,GM
2020-05-03,48 day ahead cum death,2020-06-20,Germany,point,NA,9542.4114764663609,GM
2020-05-03,5 day ahead cum death,2020-05-08,Germany,point,NA,7492.81166491788,GM
2020-05-03,5 wk ahead cum death,2020-06-06,Germany,point,NA,9286.28669660673,GM
2020-05-03,6 day ahead cum death,2020-05-09,Germany,point,NA,7606.88709060915,GM
2020-05-03,6 wk ahead cum death,2020-06-13,Germany,point,NA,9440.85784099334,GM
2020-05-03,7 day ahead cum death,2020-05-10,Germany,point,NA,7710.44224872486,GM
2020-05-03,7 wk ahead cum death,2020-06-20,Germany,point,NA,9542.4114764663609,GM
2020-05-03,8 day ahead cum death,2020-05-11,Germany,point,NA,7810.40504869849,GM
2020-05-03,9 day ahead cum death,2020-05-12,Germany,point,NA,7912.03370970198,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.01,6901.3359485127,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.025,6912.75472361366,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.05,6921.57156876896,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.1,6934.31422472919,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.15,6943.95727005452,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.2,6951.43911619666,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.25,6959.05008727069,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.3,6965.38844251418,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.35,6971.68280632663,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.4,6978.58662243972,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.45,6985.79626505872,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.5,6993.03656515966,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.55,7001.40526312591,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.6,7009.38544000897,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.65,7018.07738051289,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.7,7027.45422438543,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.75,7037.29035075255,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.8,7051.6685432212,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.85,7066.43554891259,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.9,7085.86259725919,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.95,7119.13748150021,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.975,7152.44415077642,GM
2020-05-03,1 day ahead cum death,2020-05-04,Germany,quantile,0.99,7185.67223435738,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.01,7119.71123317944,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.025,7183.9598792439,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.05,7246.44822120306,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.1,7316.37120979734,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.15,7364.51500197528,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.2,7403.13054862514,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.25,7445.11848914688,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.3,7481.21296540363,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.35,7514.31554077775,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.4,7544.15296922537,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.45,7576.27692425785,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.5,7606.88709060915,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.55,7635.74046099065,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.6,7665.87717512826,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.65,7698.70114269391,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.7,7733.76517133665,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.75,7773.68844111759,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.8,7816.1346067222,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.85,7878.18038959302,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.9,7960.43424578905,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.95,8077.24863961852,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.975,8165.91269040938,GM
2020-05-03,1 wk ahead cum death,2020-05-09,Germany,quantile,0.99,8316.59016839895,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.01,7251.15117741785,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.025,7337.36250112441,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.05,7418.99543553572,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.1,7529.8253414928,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.15,7614.8496818627,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.2,7675.89688572948,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.25,7735.26467736845,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.3,7792.22246398589,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.35,7844.65927650521,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.4,7898.62953394763,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.45,7953.84881787981,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.5,8005.21885857927,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.55,8057.7584709287,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.6,8118.26733274228,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.65,8177.8903760538,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.7,8233.87212800984,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.75,8305.05022571625,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.8,8375.72644342874,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.85,8468.99691002591,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.9,8583.25369924396,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.95,8794.42600538916,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.975,8981.00455124008,GM
2020-05-03,10 day ahead cum death,2020-05-13,Germany,quantile,0.99,9234.68080749532,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.01,7276.18141886539,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.025,7369.72658890761,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.05,7462.67860934091,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.1,7579.10548144438,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.15,7665.00032141809,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.2,7733.34072804027,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.25,7799.59327415193,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.3,7859.199168172,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.35,7915.97845237939,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.4,7980.30527560105,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.45,8038.36756364862,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.5,8098.70174010126,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.55,8154.90737711969,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.6,8219.80873627602,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.65,8283.78849532073,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.7,8351.88070478595,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.75,8420.89193195418,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.8,8504.2475515775,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.85,8604.84187785307,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.9,8738.20697719752,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.95,8973.99414835919,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.975,9183.72971735284,GM
2020-05-03,11 day ahead cum death,2020-05-14,Germany,quantile,0.99,9450.17280732382,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.01,7304.10920122243,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.025,7400.80582514102,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.05,7489.73541524068,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.1,7616.14161539913,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.15,7711.1726308396,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.2,7789.79343559085,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.25,7863.3634178501,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.3,7926.44159822623,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.35,7989.04111638053,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.4,8053.68800808742,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.45,8120.56115045072,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.5,8185.79044804211,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.55,8248.98680562896,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.6,8314.10134454742,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.65,8378.10452736126,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.7,8458.41076253106,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.75,8538.20477358167,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.8,8621.41275835159,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.85,8742.0598218071,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.9,8890.28881281227,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.95,9151.3033274616,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.975,9388.12537662799,GM
2020-05-03,12 day ahead cum death,2020-05-15,Germany,quantile,0.99,9668.90524887098,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.01,7319.66167650086,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.025,7427.26405166707,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.05,7529.03278144867,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.1,7652.27914399529,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.15,7752.82865097771,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.2,7838.77203488327,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.25,7919.8040191647,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.3,7987.64624734825,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.35,8052.0910067411,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.4,8127.11690244472,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.45,8197.28911275181,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.5,8265.23328522056,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.55,8338.21578605434,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.6,8404.71837849869,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.65,8480.29719670887,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.7,8554.32799663614,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.75,8643.30278827949,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.8,8734.47306451787,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.85,8862.76562570843,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.9,9021.4150317397,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.95,9305.28669231178,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.975,9605.07341132627,GM
2020-05-03,13 day ahead cum death,2020-05-16,Germany,quantile,0.99,9922.46695351169,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.01,7339.26403026192,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.025,7450.12820277758,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.05,7557.10618096602,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.1,7688.73216834367,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.15,7793.32174653117,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.2,7887.75856029493,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.25,7969.97391621422,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.3,8039.028279537,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.35,8116.07943795899,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.4,8194.82279079463,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.45,8271.51257901972,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.5,8338.79913104319,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.55,8412.33174430459,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.6,8488.78761522962,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.65,8571.18660029305,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.7,8652.45356259981,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.75,8751.54300878238,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.8,8853.48792243642,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.85,8983.27073318234,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.9,9174.72502135111,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.95,9480.03739072366,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.975,9796.82473497179,GM
2020-05-03,14 day ahead cum death,2020-05-17,Germany,quantile,0.99,10151.9235682055,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.01,7356.85642928211,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.025,7471.54302381812,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.05,7587.79472925138,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.1,7728.33554466246,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.15,7832.50835872946,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.2,7927.6111143568,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.25,8015.12240513839,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.3,8091.85310066669,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.35,8177.65117948852,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.4,8251.79866960266,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.45,8333.94586482699,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.5,8411.83132596607,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.55,8486.96289128539,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.6,8575.29470989191,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.65,8656.77048609495,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.7,8751.47817276495,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.75,8852.15783502818,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.8,8974.4410210082,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.85,9112.07216053479,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.9,9323.36921581914,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.95,9658.99356246626,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.975,9972.31653935525,GM
2020-05-03,15 day ahead cum death,2020-05-18,Germany,quantile,0.99,10343.5352628008,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.01,7379.8592596766,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.025,7496.06288885109,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.05,7619.29754539731,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.1,7757.26652871103,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.15,7869.62000545436,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.2,7970.89831945136,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.25,8060.12302062875,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.3,8143.88811959144,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.35,8236.30573830235,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.4,8319.37625813254,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.45,8394.00227901359,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.5,8482.22839093028,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.55,8562.52594276593,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.6,8656.2048238335,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.65,8749.55267990078,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.7,8848.53182971565,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.75,8941.96516162423,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.8,9082.97232856762,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.85,9227.38706245169,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.9,9459.65035732736,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.95,9844.73703780205,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.975,10191.0180997931,GM
2020-05-03,16 day ahead cum death,2020-05-19,Germany,quantile,0.99,10538.5523239174,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.01,7390.37662151695,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.025,7506.05554332146,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.05,7640.39140311745,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.1,7793.28965029315,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.15,7906.79326681843,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.2,8016.95679725291,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.25,8103.59001874378,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.3,8197.25421491993,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.35,8286.71226061307,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.4,8379.06014607809,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.45,8457.22737539751,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.5,8550.63794591258,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.55,8633.62788183115,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.6,8728.37872634547,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.65,8832.96562637309,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.7,8932.01405228336,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.75,9038.44638965807,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.8,9187.10178225933,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.85,9354.89296761135,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.9,9587.71627497713,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.95,10017.0106465886,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.975,10371.3028203697,GM
2020-05-03,17 day ahead cum death,2020-05-20,Germany,quantile,0.99,10791.1503317482,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.01,7414.24209518238,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.025,7522.36702986957,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.05,7656.91683878294,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.1,7821.69048240715,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.15,7942.10939052793,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.2,8054.20499195962,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.25,8145.56007551105,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.3,8234.47167474866,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.35,8335.13750339569,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.4,8433.85502521816,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.45,8515.98938736082,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.5,8605.04310000752,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.55,8701.45605448564,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.6,8801.69672627586,GM
2020-05-03,18 day ahead cum death,2020-05-21,Germany,quantile,0.65,8913.12119014853,GM
