id,Country,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29
0,"Washington",99874,100573,101279,101993,102712,103438,104175,104932,105696,106471,107259,108062,108878,109702,110523,111360,112207,113063,113929,114805,115694,116594,117502,118421,119348,120284,121228,122180,123140,124109,125087,126073,127067,128069,129080,130097,131120,132150,133187,134229,135277,136330,137390,138454,139524,140597,141676,142757,143843,144931,146022,147115,148211,149308,150407,151508,152609,153710,154812,155914,157014,158114,159213,160309,161404,162497,163587,164674,165757,166837,167913,168985,170051,171113,172170,173221,174267,175306,176339,177365,178384,179396,180400,181397,182386,183367,184339,185303,186258,187204,188141,189068,189986,190895,191794,192682,193561,194430,195288,196136,196974
1,"Illinois",358799,362664,366560,370486,374442,378422,382415,386409,390386,394346,398282,402185,406049,409864,413622,417317,420944,424497,427970,431359,434659,437868,440981,443998,446916,449733,452450,455065,457580,459993,462307,464523,466641,468665,470596,472436,474188,475855,477439,478942,480369,481721,483001,484213,485360,486443,487467,488434,489345,490206,491016,491780,492500,493177,493815,494414,494978,495508,496007,496475,496915,497328,497716,498080,498421,498742,499042,499324,499589,499837,500070,500288,500492,500683,500863,501031,501189,501336,501474,501604,501725,501839,501945,502045,502138,502225,502307,502384,502455,502523,502585,502644,502699,502751,502799,502844,502886,502926,502963,502998,503030
2,"California",886939,890122,893296,896462,899625,902788,905945,909089,912221,915342,918451,921548,924633,927702,930756,933793,936814,939817,942801,945766,948711,951635,954538,957419,960277,963112,965923,968709,971471,974207,976917,979600,982257,984886,987488,990061,992607,995123,997610,1000069,1002497,1004896,1007265,1009604,1011913,1014191,1016439,1018656,1020843,1022999,1025125,1027219,1029283,1031317,1033320,1035292,1037234,1039146,1041028,1042879,1044701,1046493,1048255,1049988,1051692,1053367,1055013,1056631,1058220,1059781,1061315,1062821,1064300,1065752,1067177,1068576,1069949,1071296,1072618,1073914,1075186,1076433,1077656,1078855,1080031,1081183,1082313,1083420,1084504,1085567,1086609,1087629,1088628,1089607,1090565,1091504,1092423,1093322,1094203,1095065,1095909
3,"Arizona",233912,234824,235755,236704,237670,238652,239651,240664,241692,242732,243788,244858,245944,247046,248161,249288,250426,251576,252736,253906,255084,256270,257464,258665,259871,261083,262299,263518,264740,265963,267187,268410,269632,270852,272069,273282,274490,275693,276889,278079,279260,280432,281594,282747,283888,285017,286134,287238,288329,289405,290467,291514,292545,293560,294559,295541,296507,297455,298385,299298,300193,301070,301929,302770,303593,304398,305184,305953,306703,307435,308150,308846,309526,310187,310832,311459,312070,312664,313241,313803,314349,314879,315394,315893,316378,316849,317306,317748,318177,318593,318996,319387,319765,320131,320485,320828,321160,321480,321791,322091,322381
4,"Massachusetts",146166,146893,147629,148376,149136,149909,150697,151496,152299,153107,153916,154730,155549,156374,157207,158051,158904,159766,160635,161511,162391,163275,164161,165051,165946,166846,167752,168664,169581,170504,171430,172359,173290,174223,175157,176093,177031,177972,178914,179859,180806,181753,182700,183647,184594,185539,186483,187426,188368,189308,190247,191185,192119,193052,193980,194906,195827,196745,197658,198567,199472,200372,201267,202157,203041,203920,204792,205658,206518,207371,208217,209057,209889,210714,211532,212342,213145,213939,214725,215504,216273,217035,217788,218532,219268,219995,220713,221423,222123,222814,223496,224170,224834,225488,226134,226771,227398,228016,228625,229225,229815
5,"Wisconsin",182687,186053,189400,192721,196013,199265,202465,205588,208623,211566,214411,217153,219784,222300,224697,226975,229133,231173,233095,234902,236597,238182,239663,241043,242327,243519,244625,245648,246595,247469,248276,249019,249703,250333,250911,251442,251930,252376,252786,253161,253505,253819,254107,254370,254610,254830,255030,255214,255381,255534,255673,255800,255916,256022,256119,256207,256287,256360,256427,256488,256543,256594,256640,256682,256720,256755,256787,256816,256842,256866,256888,256908,256926,256943,256958,256971,256984,256995,257006,257015,257024,257031,257039,257045,257051,257056,257061,257066,257070,257074,257077,257080,257083,257085,257088,257090,257092,257094,257095,257097,257098
6,"Texas",868981,874267,879622,885049,890553,896132,901759,907403,913072,918767,924481,930205,935930,941645,947340,953012,958652,964253,969807,975307,980746,986116,991414,996632,1001766,1006809,1011758,1016608,1021355,1025997,1030530,1034952,1039261,1043455,1047533,1051495,1055339,1059065,1062675,1066167,1069544,1072806,1075954,1078991,1081917,1084735,1087447,1090055,1092561,1094968,1097278,1099494,1101619,1103655,1105604,1107471,1109256,1110964,1112597,1114157,1115647,1117069,1118427,1119723,1120958,1122137,1123260,1124330,1125350,1126321,1127246,1128126,1128964,1129761,1130520,1131241,1131928,1132580,1133200,1133790,1134350,1134883,1135389,1135869,1136326,1136759,1137171,1137562,1137934,1138286,1138621,1138938,1139240,1139526,1139797,1140055,1140300,1140531,1140752,1140960,1141158
7,"Nebraska",60308,61154,62006,62862,63721,64580,65437,66292,67142,67986,68823,69647,70465,71274,72071,72853,73622,74375,75111,75830,76532,77214,77878,78523,79148,79753,80339,80904,81450,81975,82481,82967,83434,83882,84311,84722,85116,85491,85850,86193,86519,86831,87127,87409,87677,87932,88174,88404,88622,88829,89025,89211,89387,89554,89711,89861,90002,90135,90262,90381,90494,90600,90701,90796,90885,90970,91050,91125,91196,91263,91326,91385,91442,91495,91544,91591,91636,91677,91717,91754,91789,91821,91852,91881,91909,91935,91959,91982,92003,92024,92043,92061,92078,92094,92109,92123,92136,92149,92160,92171,92182
8,"Utah",98006,99255,100500,101736,102962,104176,105378,106567,107741,108897,110035,111156,112259,113343,114407,115446,116461,117452,118418,119360,120275,121166,122030,122869,123681,124468,125230,125965,126676,127361,128021,128657,129269,129857,130423,130966,131488,131988,132468,132927,133367,133788,134191,134576,134943,135295,135631,135951,136256,136548,136826,137091,137343,137583,137812,138030,138238,138435,138623,138801,138971,139132,139285,139431,139570,139701,139826,139945,140057,140164,140266,140362,140454,140540,140623,140701,140775,140845,140912,140975,141035,141092,141146,141197,141246,141292,141335,141377,141416,141453,141488,141521,141553,141583,141611,141638,141664,141688,141711,141732,141753
9,"Oregon",40443,40767,41090,41412,41732,42050,42366,42680,42992,43301,43608,43914,44218,44521,44821,45119,45415,45709,46000,46289,46576,46860,47142,47422,47699,47974,48247,48517,48785,49050,49313,49573,49831,50086,50339,50589,50837,51082,51325,51565,51802,52037,52269,52499,52726,52951,53173,53393,53610,53824,54036,54246,54453,54657,54859,55058,55255,55449,55641,55831,56018,56202,56384,56564,56742,56917,57089,57260,57428,57593,57757,57918,58077,58233,58388,58540,58690,58838,58984,59127,59269,59408,59545,59681,59814,59945,60075,60202,60328,60451,60573,60692,60810,60926,61041,61153,61264,61373,61480,61586,61690
