target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2020-11-07,PL,quantile,0.01,1321.21524014424,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.025,1381.23178497997,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.05,1435.38560688409,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.1,1500.89809168677,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.15,1547.05432903393,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.2,1584.91062224788,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.25,1618.2430676307,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.3,1648.86842198066,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.35,1677.84625810995,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.4,1705.88830119674,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.45,1733.53534181654,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.5,1761.25,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.55,1789.47698223809,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.6,1818.6943818438,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.65,1849.47235966191,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.7,1882.55918734103,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.75,1919.03254376855,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.8,1960.6085521765,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.85,2010.38518962531,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.9,2075.09441075828,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.95,2175.45754211012,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.975,2267.04114861301,Poland,2020-11-02
1 wk ahead inc death,2020-11-07,PL,quantile,0.99,2379.13784950674,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.01,1674.11568346051,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.025,1792.20228816348,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.05,1901.38944493362,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.1,2036.77434571931,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.15,2134.29866599054,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.2,2215.59207878433,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.25,2288.13730917756,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.3,2355.5828709243,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.35,2420.09413320954,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.4,2483.1607788914,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.45,2545.95057398225,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.5,2609.5,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.55,2674.84453187204,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.6,2743.13762187462,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.65,2815.79588546551,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.7,2894.72096980324,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.75,2982.69828101941,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.8,3084.22112178636,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.85,3207.48964094916,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.9,3370.51593709136,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.95,3629.50513169593,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.975,3872.25961127247,Poland,2020-11-02
2 wk ahead inc death,2020-11-14,PL,quantile,0.99,4177.59258004769,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.01,1826.45256075627,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.025,2000.59812338103,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.05,2167.77586805181,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.1,2383.35532909181,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.15,2544.37760684189,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.2,2682.29061693725,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.25,2808.20754767056,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.3,2927.68851302662,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.35,3044.15580214971,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.4,3160.0852933842,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.45,3277.54427336552,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.5,3398.5,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.55,3525.05467033958,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.6,3659.68951673033,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.65,3805.59447035694,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.7,3967.20273560504,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.75,4151.18227685693,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.8,4368.52464270369,Poland,2020-11-02
3 wk ahead inc death,2020-11-21,PL,quantile,0.85,4639.69036335552,Poland,2020-11-02
