target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2020-11-21,GM,quantile,0.01,83073.4756187634,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.025,89086.7266935933,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.05,94614.7654313423,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.1,101426.728229971,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.15,106304.925721924,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.2,110353.063998763,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.25,113951.77979743,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.3,117285.984059881,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.35,120464.846380975,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.4,123562.911976032,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.45,126638.042670115,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.5,129741,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.55,132921.887078789,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.6,136235.901985579,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.65,139750.219440485,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.7,143554.375510705,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.75,147778.803751242,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.8,152632.996197603,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.85,158497.7818014,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.9,166206.259060819,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.95,178343.982636344,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.975,189605.272170252,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,quantile,0.99,203618.610627955,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.01,72932.8586159543,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.025,78949.088172431,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.05,84529.7381104075,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.1,91468.6894708421,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.15,96477.9757669062,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.2,100659.2773127,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.25,104394.348991986,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.3,107869.57993213,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.35,111195.741794961,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.4,114449.15751703,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.45,117689.758881696,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.5,120970.833333333,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.55,124345.701899659,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.6,127873.836424401,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.65,131628.341188231,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.7,135707.399556061,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.75,140254.85276243,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.8,145502.732862652,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.85,151874.400520211,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.9,160299.413051353,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.95,173676.274357835,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.975,186202.613088389,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,quantile,0.99,201936.738160166,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.01,58759.5707084233,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.025,64529.7426200937,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.05,69992.9963032392,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.1,76934.6290786973,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.15,82048.2733884754,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.2,86382.490414728,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.25,90304.8388088301,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.3,93997.3108643107,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.35,97570.2527942129,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.4,101101.861746615,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.45,104655.793287963,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.5,108291,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.55,112068.901558304,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.6,116060.477034766,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.65,120355.503002364,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.7,125077.232613023,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.75,130409.331049823,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.8,136652.248614674,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.85,144361.327284541,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.9,154773.176590912,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.95,171818.054843016,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.975,188353.665180915,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,quantile,0.99,209916.428421683,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.01,46463.1759141656,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.025,51528.1089386928,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.05,56435.5730179623,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.1,62845.702549156,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.15,67705.1642428618,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.2,71922.8329577618,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.25,75822.8298839839,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.3,79570.2098128425,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.35,83269.638570372,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.4,87000.1615008714,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.45,90831.3485794462,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.5,94833.1666666667,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.55,99084.2917878869,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.6,103681.673974354,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.65,108754.415937533,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.7,114487.26066512,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.75,121165.370156642,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.8,129270.806808127,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.85,139725.774670593,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.9,154669.869366853,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.95,181317.800541403,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.975,209954.861853528,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,quantile,0.99,251749.723428306,Germany,2020-11-16
1 wk ahead inc case,2020-11-21,GM,point,,129741,Germany,2020-11-16
2 wk ahead inc case,2020-11-28,GM,point,,120970.833333333,Germany,2020-11-16
3 wk ahead inc case,2020-12-05,GM,point,,108291,Germany,2020-11-16
4 wk ahead inc case,2020-12-12,GM,point,,94833.1666666667,Germany,2020-11-16
1 wk ahead cum case,2020-11-21,GM,quantile,0.01,856629.475618763,Germany,2020-11-16
1 wk ahead cum case,2020-11-21,GM,quantile,0.025,862642.726693593,Germany,2020-11-16
1 wk ahead cum case,2020-11-21,GM,quantile,0.05,868170.765431342,Germany,2020-11-16
1 wk ahead cum case,2020-11-21,GM,quantile,0.1,874982.728229971,Germany,2020-11-16
1 wk ahead cum case,2020-11-21,GM,quantile,0.15,879860.925721924,Germany,2020-11-16
1 wk ahead cum case,2020-11-21,GM,quantile,0.2,883909.063998763,Germany,2020-11-16
1 wk ahead cum case,2020-11-21,GM,quantile,0.25,887507.779797431,Germany,2020-11-16
1 wk ahead cum case,2020-11-21,GM,quantile,0.3,890841.984059881,Germany,2020-11-16
1 wk ahead cum case,2020-11-21,GM,quantile,0.35,894020.846380975,Germany,2020-11-16
