target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2020-11-14,PL,quantile,0.01,2061.23258404786,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.025,2161.36075784605,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.05,2251.51393538529,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.1,2360.31888969717,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.15,2436.8012695538,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.2,2499.41964966058,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.25,2554.471213726,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.3,2604.98174900411,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.35,2652.71274150911,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.4,2698.84427039813,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.45,2744.26974658258,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.5,2789.75,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.55,2836.01278169821,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.6,2883.83673134946,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.65,2934.1465809506,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.7,2988.15191049336,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.75,3047.59031667413,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.8,3115.22316563245,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.85,3196.02651723201,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.9,3300.79394274566,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.95,3462.67073087715,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.975,3609.7368923901,Poland,2020-11-09
1 wk ahead inc death,2020-11-14,PL,quantile,0.99,3788.90678382565,Poland,2020-11-09
