target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2021-01-16,GM,quantile,0.01,108161.684505191,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.025,112798.824073915,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.05,116949.252116513,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.1,121928.892662377,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.15,125410.914604495,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.2,128250.982124507,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.25,130740.11708574,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.3,133017.74328959,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.35,135164.730965987,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.4,137234.991885717,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.45,139269.077530843,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.5,141301.25,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.55,143364.001692812,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.6,145491.81204495,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.65,147725.342809525,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.7,150117.489734508,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.75,152743.929849117,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.8,155724.563173284,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.85,159274.927720806,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.9,163861.484038448,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.95,170912.712478211,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.975,177283.4042528,Germany,2021-01-11
1 wk ahead inc case,2021-01-16,GM,quantile,0.99,185001.942114016,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.01,100679.82068902,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.025,106551.665698862,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.05,111881.578605055,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.1,118367.247331221,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.15,122960.248095448,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.2,126741.217149993,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.25,130080.368052491,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.3,133156.351325409,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.35,136073.747239348,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.4,138903.152608281,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.45,141698.556226918,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.5,144506.5,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.55,147372.091146601,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.6,150344.196408535,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.65,153481.467663291,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.7,156861.259100978,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.75,160595.382899686,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.8,164862.372179471,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.85,169985.216594758,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.9,176667.208135145,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.95,187078.482034632,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.975,196626.769809335,Germany,2021-01-11
2 wk ahead inc case,2021-01-23,GM,quantile,0.99,208371.939277517,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.01,91400.7907595512,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.025,98074.0073136939,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.05,104216.079800566,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.1,111796.105103185,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.15,117233.020489985,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.2,121750.783455137,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.25,125771.785075645,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.3,129501.429847529,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.35,133061.186095358,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.4,136534.204718491,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.45,139985.249557429,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.5,143471.375,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.55,147049.145865718,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.6,150781.138761294,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.65,154743.777227505,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.7,159039.213496973,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.75,163816.595757415,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.8,169315.927692684,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.85,175974.277864384,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.9,184749.629215027,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.95,198623.020121469,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.975,211556.526116722,Germany,2021-01-11
3 wk ahead inc case,2021-01-30,GM,quantile,0.99,227734.83182774,Germany,2021-01-11
4 wk ahead inc case,2021-02-06,GM,quantile,0.01,84053.1845223387,Germany,2021-01-11
4 wk ahead inc case,2021-02-06,GM,quantile,0.025,91377.3989160282,Germany,2021-01-11
4 wk ahead inc case,2021-02-06,GM,quantile,0.05,98209.4660520157,Germany,2021-01-11
4 wk ahead inc case,2021-02-06,GM,quantile,0.1,106757.819360527,Germany,2021-01-11
4 wk ahead inc case,2021-02-06,GM,quantile,0.15,112966.916520081,Germany,2021-01-11
4 wk ahead inc case,2021-02-06,GM,quantile,0.2,118174.672612541,Germany,2021-01-11
4 wk ahead inc case,2021-02-06,GM,quantile,0.25,122846.162836167,Germany,2021-01-11
4 wk ahead inc case,2021-02-06,GM,quantile,0.3,127209.395255635,Germany,2021-01-11
4 wk ahead inc case,2021-02-06,GM,quantile,0.35,131400.713898793,Germany,2021-01-11
4 wk ahead inc case,2021-02-06,GM,quantile,0.4,135514.905658372,Germany,2021-01-11
