target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2021-01-23,GM,quantile,0.01,4946.54597742002,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.025,5126.86118345304,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.05,5287.47566968213,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.1,5479.26055897741,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.15,5612.79696579393,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.2,5721.38037908973,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.25,5816.30716292829,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.3,5902.97650883793,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.35,5984.51106539977,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.4,6062.98445370637,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.45,6139.94840467348,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.5,6216.70571428571,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.55,6294.48331796846,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.6,6374.57440977258,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.65,6458.49518021235,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.7,6548.20895688885,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.75,6646.51503105132,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.8,6757.83720275293,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.85,6890.1117636474,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.9,7060.48181554885,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.95,7321.32696787369,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.975,7555.92589819468,Germany,2021-01-18
1 wk ahead inc death,2021-01-23,GM,quantile,0.99,7838.86578983052,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.01,4397.96879849633,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.025,4650.32893182509,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.05,4878.80784589446,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.1,5156.08829606221,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.15,5351.96863625614,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.2,5512.92284378839,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.25,5654.85103884381,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.3,5785.41507530015,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.35,5909.09164056086,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.4,6028.8947510174,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.45,6147.12127747263,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.5,6265.74285714286,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.55,6386.6616392154,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.6,6511.92943062395,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.65,6643.99991902893,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.7,6786.09998517425,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.75,6942.88393191054,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.8,7121.77110446618,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.85,7336.16538886689,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.9,7615.2128725709,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.95,8048.69245734974,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.975,8444.89360193277,Germany,2021-01-18
2 wk ahead inc death,2021-01-30,GM,quantile,0.99,8930.56169025235,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.01,3876.20438334739,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.025,4176.1537577833,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.05,4451.89917371873,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.1,4791.64910995341,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.15,5034.9088758364,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.2,5236.74307427697,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.25,5416.14199398898,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.3,5582.33032026182,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.35,5740.75333498942,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.4,5895.1282833594,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.45,6048.33937685061,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.5,6202.91571428571,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.55,6361.35235033551,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.6,6526.39680382914,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.65,6701.39148480349,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.7,6890.79017714948,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.75,7101.07970445407,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.8,7342.67716380687,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.85,7634.51736435424,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.9,8018.01802366943,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.95,8621.70806359258,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.975,9181.65848908099,Germany,2021-01-18
3 wk ahead inc death,2021-02-06,GM,quantile,0.99,9878.3055194213,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.01,3434.43042117975,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.025,3766.53720368297,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.05,4076.2830309286,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.1,4463.38497115934,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.15,4744.03897839665,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.2,4979.00192774472,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.25,5189.38884182931,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.3,5385.53804932423,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.35,5573.61494939945,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.4,5757.88673839358,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.45,5941.72298363599,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.5,6128.13857142857,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.55,6320.16915669792,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.6,6521.21916367402,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.65,6735.49165605865,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.7,6968.64995625665,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.75,7229.01072455549,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.8,7530.01389592817,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.85,7896.21890112151,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.9,8381.63139797361,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.95,9154.9742714588,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.975,9881.88470702767,Germany,2021-01-18
4 wk ahead inc death,2021-02-13,GM,quantile,0.99,10798.4526965325,Germany,2021-01-18
