target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2020-11-14,PL,quantile,0.01,129284.201253663,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.025,136743.764652471,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.05,143520.558093281,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.1,151773.009893239,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.15,157620.654804879,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.2,162436.269967963,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.25,166690.355244222,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.3,170610.032951035,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.35,174328.304063873,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.4,177934.985549708,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.45,181498.795109864,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.5,185079,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.55,188733.066704626,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.6,192523.275192474,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.65,196524.397229723,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.7,200835.063778928,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.75,205597.852712566,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.8,211040.42255576,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.85,217574.614962828,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.9,226097.091013056,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.95,239374.090918815,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.975,251547.323821169,Poland,2020-11-09
1 wk ahead inc case,2020-11-14,PL,quantile,0.99,266515.596797705,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.01,132233.570737574,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.025,142698.149930122,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.05,152366.469054166,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.1,164339.427284093,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.15,172951.214398587,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.2,180120.275656239,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.25,186509.97643819,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.3,192443.45182295,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.35,198112.148103511,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.4,203647.413444882,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.45,209151.822472239,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.5,214716,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.55,220430.043254734,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.6,226393.860116152,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.65,232729.68147572,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.7,239601.081553002,Poland,2020-11-09
2 wk ahead inc case,2020-11-21,PL,quantile,0.75,247247.057088528,Poland,2020-11-09
