target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2021-03-13,PL,quantile,0.01,1104.1801862493,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.025,1151.88754868166,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.05,1194.73934933193,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.1,1246.33707967725,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.15,1282.53383801216,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.2,1312.12712980669,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.25,1338.11454733408,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.3,1361.93478238448,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.35,1384.42423324366,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.4,1406.14222468752,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.45,1427.51122378052,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.5,1448.89,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.55,1470.62069673468,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.6,1493.06834333409,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.65,1516.66542039414,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.7,1541.97658473291,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.75,1569.81189206538,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.8,1601.45741492529,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.85,1639.2289395271,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.9,1688.14622090147,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.95,1763.61186082488,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.975,1832.05922461598,Poland,2021-03-08
1 wk ahead inc death,2021-03-13,PL,quantile,0.99,1915.31445570279,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.01,924.663355762707,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.025,986.775815047251,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.05,1044.01732738137,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.1,1114.75541346445,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.15,1165.55739662219,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.2,1207.81048114915,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.25,1245.44705900805,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.3,1280.38085970429,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.35,1313.74476143953,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.4,1346.31539277293,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.45,1378.69878504335,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.5,1411.43,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.55,1445.04070206299,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.6,1480.12025654959,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.65,1517.38963047148,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.7,1557.81371269826,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.75,1602.80258979943,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.8,1654.62689461818,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.85,1717.42403182641,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.9,1800.26757429624,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.95,1931.41200245313,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.975,2053.84598785752,Poland,2021-03-08
2 wk ahead inc death,2021-03-20,PL,quantile,0.99,2207.20841726705,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.01,851.60151147058,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.025,932.84818489946,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.05,1009.68653037473,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.1,1107.16704295684,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.15,1178.85154893964,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.2,1239.51629837525,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.25,1294.33654678046,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.3,1345.87074647909,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.35,1395.66598216132,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.4,1444.81413406698,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.45,1494.19924721865,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.5,1544.635,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.55,1596.96389565058,Poland,2021-03-08
3 wk ahead inc death,2021-03-27,PL,quantile,0.6,1652.1541945431,Poland,2021-03-08
