target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2020-10-31,PL,quantile,0.01,763.381639036239,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.025,794.776001873507,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.05,822.807650314092,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.1,856.355575982199,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.15,879.759594215755,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.2,898.815709901572,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.25,915.49278402677,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.3,930.732860817184,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.35,945.08143964385,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.4,958.901322418043,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.45,972.464534501387,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.5,986,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.55,999.723861907699,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.6,1013.86448977715,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.65,1028.69018395533,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.7,1044.54891508441,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.75,1061.93737073909,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.8,1081.64108536383,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.85,1105.07007413388,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.9,1135.27140742318,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.95,1181.55926191119,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.975,1223.23270671015,Poland,2020-10-26
1 wk ahead inc death,2020-10-31,PL,quantile,0.99,1273.53862116383,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.01,917.128470907529,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.025,961.868230945139,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.05,1002.08871304713,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.1,1050.5520655396,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.15,1084.56736505427,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.2,1112.38543041452,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.25,1136.81880384634,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.3,1159.21776782759,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.35,1180.36751761289,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.4,1200.79325329738,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.45,1220.89174605853,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.5,1241,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.55,1261.43943963248,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.6,1282.55300883057,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.65,1304.74701905944,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.7,1328.55192763837,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.75,1354.72864698336,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.8,1384.48505157615,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.85,1419.99570485226,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.9,1465.97303505273,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.95,1536.87091766252,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.975,1601.13511440824,Poland,2020-10-26
2 wk ahead inc death,2020-11-07,PL,quantile,0.99,1679.2423840861,Poland,2020-10-26
3 wk ahead inc death,2020-11-14,PL,quantile,0.01,1117.39614971798,Poland,2020-10-26
3 wk ahead inc death,2020-11-14,PL,quantile,0.025,1180.524339998,Poland,2020-10-26
3 wk ahead inc death,2020-11-14,PL,quantile,0.05,1237.66340272451,Poland,2020-10-26
3 wk ahead inc death,2020-11-14,PL,quantile,0.1,1306.98186408725,Poland,2020-10-26
3 wk ahead inc death,2020-11-14,PL,quantile,0.15,1355.930975187,Poland,2020-10-26
3 wk ahead inc death,2020-11-14,PL,quantile,0.2,1396.13835606221,Poland,2020-10-26
3 wk ahead inc death,2020-11-14,PL,quantile,0.25,1431.58157679099,Poland,2020-10-26
