target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2021-01-23,PL,quantile,0.01,42547.860596458,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.025,44358.537712606,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.05,45981.5417288382,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.1,47931.645212474,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.15,49297.0313327416,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.2,50411.7366947884,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.25,51389.4564781041,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.3,52284.6995795311,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.35,53129.1112290969,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.4,53943.813021274,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.45,54744.7175730182,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.5,55545.2957142857,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.55,56358.34968275,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.6,57197.4925084912,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.65,58078.8063574901,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.7,59023.2408958565,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.75,60060.7991296257,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.8,61239.0529434802,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.85,62643.5717029602,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.9,64459.6463026597,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.95,67255.0934016456,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.975,69784.2021469771,Poland,2021-01-18
1 wk ahead inc case,2021-01-23,PL,quantile,0.99,72852.5747277589,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.01,36466.8836306766,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.025,38769.2611644778,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.05,40875.3223407405,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.1,43458.113738043,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.15,45300.085360589,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.2,46824.2091457431,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.25,48175.9761515664,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.3,49425.8884037029,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.35,50615.4423323077,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.4,51772.8599070243,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.45,52919.9361247536,Poland,2021-01-18
2 wk ahead inc case,2021-01-30,PL,quantile,0.5,54075.68,Poland,2021-01-18
