target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2021-02-06,PL,quantile,0.01,1330.53635918418,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.025,1388.90545035007,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.05,1441.69515222178,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.1,1505.72631484257,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.15,1550.95723214417,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.2,1588.13120202321,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.25,1620.92189854369,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.3,1651.09946936569,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.35,1679.69859062774,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.4,1707.41653638212,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.45,1734.78550841488,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.5,1762.26333333333,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.55,1790.29281521124,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.6,1819.35282444061,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.65,1850.01737351244,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.7,1883.04288034153,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.75,1919.52224240799,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.8,1961.20030085195,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.85,2011.23407515591,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.9,2076.50015491029,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.95,2178.23173783562,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.975,2271.60681399286,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,quantile,0.99,2386.6093271201,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.01,1124.08173541581,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.025,1191.4923709158,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.05,1253.32899974639,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.1,1329.42173049666,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.15,1383.88029086783,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.2,1429.0707985351,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.25,1469.25349943446,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.3,1506.49739590331,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.35,1542.02449859427,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.4,1576.6702507045,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.45,1611.08447541019,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.5,1645.83888888889,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.55,1681.49966354562,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.6,1718.69263687216,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.65,1758.18178369798,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.7,1800.98814696277,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.75,1848.60271784093,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.8,1903.42561487212,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.85,1969.83019519904,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.9,2057.41029328337,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.95,2196.06101925735,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.975,2325.58114390689,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,quantile,0.99,2488.02134609061,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.01,955.129986244006,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.025,1028.437984006,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.05,1096.52299001708,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.1,1181.34505050787,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.15,1242.72144011881,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.2,1294.05905536658,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.25,1340.00740536428,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.3,1382.84034211271,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.35,1423.91320528115,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.4,1464.16416486631,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.45,1504.33462707708,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.5,1545.08888888889,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.55,1587.09704551092,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.6,1631.11209846147,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.65,1678.06553841536,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.7,1729.21485475968,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.75,1786.41006512919,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.8,1852.64643683344,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.85,1933.4087316447,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.9,2040.78883856316,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.95,2212.70761149657,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.975,2375.32755056778,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,quantile,0.99,2581.88704073879,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.01,820.223671161457,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.025,898.032553557008,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.05,971.395655916403,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.1,1064.20161497283,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.15,1132.28978808678,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.2,1189.82361187471,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.25,1241.75612341006,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.3,1290.53264399432,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.35,1337.6297238478,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.4,1384.0877733122,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.45,1430.7477044679,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.5,1478.38222222222,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.55,1527.79034080864,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.6,1579.88953677508,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.65,1635.8344493111,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.7,1697.20428050201,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.75,1766.34549891566,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.8,1847.0876088606,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.85,1946.49376736613,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.9,2080.25568109215,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.95,2298.09166699314,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.975,2508.17920409471,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,quantile,0.99,2780.48146731193,Poland,2021-02-01
1 wk ahead inc death,2021-02-06,PL,point,,1762.26333333333,Poland,2021-02-01
2 wk ahead inc death,2021-02-13,PL,point,,1645.83888888889,Poland,2021-02-01
3 wk ahead inc death,2021-02-20,PL,point,,1545.08888888889,Poland,2021-02-01
4 wk ahead inc death,2021-02-27,PL,point,,1478.38222222222,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.01,38096.5363591842,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.025,38154.9054503501,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.05,38207.6951522218,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.1,38271.7263148426,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.15,38316.9572321442,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.2,38354.1312020232,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.25,38386.9218985437,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.3,38417.0994693657,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.35,38445.6985906277,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.4,38473.4165363821,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.45,38500.7855084149,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.5,38528.2633333333,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.55,38556.2928152112,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.6,38585.3528244406,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.65,38616.0173735124,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.7,38649.0428803415,Poland,2021-02-01
1 wk ahead cum death,2021-02-06,PL,quantile,0.75,38685.522242408,Poland,2021-02-01
