target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2021-02-06,GM,quantile,0.01,3633.85976000057,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.025,3764.70422807979,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.05,3881.01435676907,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.1,4019.60096999146,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.15,4115.90577302148,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.2,4194.09930394633,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.25,4262.37347775168,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.3,4324.63950058391,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.35,4383.15628597953,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.4,4439.42096659758,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.45,4494.55090985218,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.5,4549.48111111111,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.55,4605.08883425856,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.6,4662.29529678311,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.65,4722.17704684412,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.7,4786.12445814341,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.75,4856.11593121348,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.8,4935.27316087217,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.85,5029.18928484162,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.9,5149.93094762927,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.95,5334.30949811206,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.975,5499.6401506177,Germany,2021-02-01
1 wk ahead inc death,2021-02-06,GM,quantile,0.99,5698.41931846153,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.01,2910.20424133254,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.025,3059.06392736081,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.05,3193.01987524446,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.1,3354.58237202922,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.15,3468.07235788051,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.2,3560.93932189537,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.25,3642.54505879696,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.3,3717.38623536927,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.35,3788.07917042107,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.4,3856.37517133694,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.45,3923.59857766221,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.5,3990.87555555556,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.55,4059.2815648153,Germany,2021-02-01
2 wk ahead inc death,2021-02-13,GM,quantile,0.6,4129.96544792186,Germany,2021-02-01
