target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2020-12-05,GM,quantile,0.01,104709.709402927,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.025,107041.839281698,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.05,109126.74097353,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.1,111625.933979611,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.15,113372.456358418,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.2,114796.551613539,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.25,116044.462649901,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.3,117186.226203355,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.35,118262.45607301,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.4,119300.223788155,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.45,120319.89186654,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.5,121338.666666667,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.55,122372.869596404,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.6,123439.825656994,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.65,124559.973614876,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.7,125759.911478872,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.75,127077.706519335,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.8,128573.693790943,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.85,130356.378962475,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.9,132660.703781281,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.95,136206.673277371,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.975,139414.343687863,Germany,2020-11-30
1 wk ahead inc case,2020-12-05,GM,quantile,0.99,143306.18562832,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.01,93996.3915975933,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.025,97088.9251182288,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.05,99872.1658269918,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.1,103231.3977683,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.15,105593.700951903,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.2,107528.832325409,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.25,109231.12447588,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.3,110793.972720899,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.35,112271.784320963,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.4,113701.054995322,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.45,115109.469538774,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.5,116520.666666667,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.55,117957.326407225,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.6,119443.789601797,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.65,121009.044717706,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.7,122691.098661413,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.75,124544.655149638,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.8,126656.792911417,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.85,129184.67667678,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.9,132469.800860056,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.95,137563.323775225,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.975,142210.395297769,Germany,2020-11-30
2 wk ahead inc case,2020-12-12,GM,quantile,0.99,147898.310658527,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.01,83943.0229168666,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.025,87545.0165297667,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.05,90818.6026595284,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.1,94809.4471725516,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.15,97641.7446599612,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.2,99977.6385872106,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.25,102044.124956231,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.3,103950.879616421,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.35,105762.243976024,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.4,107521.799506269,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.45,109263.036240378,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.5,111015,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.55,112806.028744962,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.6,114667.019476285,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.65,116635.262457062,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.7,118760.160297987,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.75,121113.378366618,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.8,123809.686720751,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.85,127057.286782799,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.9,131310.857036103,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.95,137978.956986699,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.975,144138.749640536,Germany,2020-11-30
3 wk ahead inc case,2020-12-19,GM,quantile,0.99,151775.151706394,Germany,2020-11-30
