target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2020-10-24,PL,quantile,0.01,35993.7601644401,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.025,38588.6631931219,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.05,40969.5661322749,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.1,43897.4790358903,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.15,45990.246745267,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.2,47724.4409881545,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.25,49264.2486368113,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.3,50689.3380353176,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.35,52046.6692738757,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.4,53368.2361929952,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.45,54678.7983095838,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.5,56000,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.55,57353.1258358021,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.6,58761.5447634302,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.65,60253.6155291323,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.7,61867.0537345547,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.75,63656.7102265052,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.8,65710.5653846921,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.85,68188.3708380568,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.9,71439.1821324416,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.95,76544.6231447771,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.975,81267.3915213255,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,quantile,0.99,87126.2125899867,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.01,40935.0511512118,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.025,44208.9522953724,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.05,47233.362913663,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.1,50977.9872593758,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.15,53670.7807949789,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.2,55912.0145775254,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.25,57909.2365872824,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.3,59763.53176824,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.35,61534.7741286822,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.4,63264.0257674983,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.45,64983.3356953283,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.5,66721.0000000001,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.55,68505.129713125,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.6,70366.8757559063,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.65,72344.3273179257,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.7,74488.4331512308,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.75,76873.6060661117,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.8,79619.5929378912,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.85,82944.4210622792,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.9,87325.7670678488,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.95,94248.886092171,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.975,100696.61482265,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,quantile,0.99,108750.12283619,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.01,44427.963110453,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.025,48334.1024105209,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.05,51967.1998690949,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.1,56496.1346160387,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.15,59772.7219634016,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.2,62511.853720679,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.25,64961.6073650108,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.3,67243.271678682,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.35,69429.0504799364,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.4,71568.801680611,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.45,73701.7815745764,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.5,75863,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.55,78087.5936245381,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.6,80414.8544317343,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.65,82893.1798608297,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.7,85587.6673654556,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.75,88593.7864293029,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.8,92065.6551750307,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.85,96284.6358665724,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.9,101868.823559588,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.95,110746.678356681,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.975,119071.100568266,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,quantile,0.99,129539.919592801,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.01,45175.3179737624,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.025,49508.6225601716,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.05,53566.5302251134,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.1,58659.5241953664,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.15,62366.5763404148,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.2,65479.2000212172,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.25,68273.0704914993,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.3,70883.5022106684,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.35,73391.4707881857,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.4,75853.2890862983,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.45,78313.6961781081,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.5,80813,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.55,83392.0666207249,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.6,86097.0044630494,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.65,88985.012820472,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.7,92133.4410028217,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.75,95656.177787011,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.8,99737.6413713644,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.85,104715.399693472,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.9,111333.002757562,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.95,121918.312452842,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.975,131911.182967425,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,quantile,0.99,144564.360848396,Poland,2020-10-19
1 wk ahead inc case,2020-10-24,PL,point,,56000,Poland,2020-10-19
2 wk ahead inc case,2020-10-31,PL,point,,66721.0000000001,Poland,2020-10-19
3 wk ahead inc case,2020-11-07,PL,point,,75863,Poland,2020-10-19
4 wk ahead inc case,2020-11-14,PL,point,,80813,Poland,2020-10-19
1 wk ahead cum case,2020-10-24,PL,quantile,0.01,193601.76016444,Poland,2020-10-19
1 wk ahead cum case,2020-10-24,PL,quantile,0.025,196196.663193122,Poland,2020-10-19
1 wk ahead cum case,2020-10-24,PL,quantile,0.05,198577.566132275,Poland,2020-10-19
1 wk ahead cum case,2020-10-24,PL,quantile,0.1,201505.47903589,Poland,2020-10-19
1 wk ahead cum case,2020-10-24,PL,quantile,0.15,203598.246745267,Poland,2020-10-19
1 wk ahead cum case,2020-10-24,PL,quantile,0.2,205332.440988155,Poland,2020-10-19
1 wk ahead cum case,2020-10-24,PL,quantile,0.25,206872.248636811,Poland,2020-10-19
1 wk ahead cum case,2020-10-24,PL,quantile,0.3,208297.338035318,Poland,2020-10-19
1 wk ahead cum case,2020-10-24,PL,quantile,0.35,209654.669273876,Poland,2020-10-19
