target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2020-12-12,PL,quantile,0.01,38514.8193009601,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.025,42325.5704710246,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.05,45925.6404945811,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.1,50486.9899925364,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.15,53836.9901499417,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.2,56669.1567536198,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.25,59226.237518536,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.3,61628.132365807,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.35,63947.247237368,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.4,66234.5860289078,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.45,68531.3434025749,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.5,70875.3320164609,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.55,73305.6009219863,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.6,75866.9263545607,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.65,78615.5815033284,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.7,81628.4281806669,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.75,85019.5184866055,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.8,88974.7222847491,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.85,93836.2938786488,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.9,100362.998315332,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.95,110951.296567731,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.975,121111.298530271,Poland,2020-12-07
1 wk ahead inc case,2020-12-12,PL,quantile,0.99,134199.827295658,Poland,2020-12-07
2 wk ahead inc case,2020-12-19,PL,quantile,0.01,26896.0540922137,Poland,2020-12-07
2 wk ahead inc case,2020-12-19,PL,quantile,0.025,30426.1929161846,Poland,2020-12-07
2 wk ahead inc case,2020-12-19,PL,quantile,0.05,33851.2605057968,Poland,2020-12-07
