target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2020-11-21,PL,quantile,0.01,1612.80148752817,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.025,1713.58162569423,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.05,1805.36415652648,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.1,1917.40311219623,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.15,1996.96183754792,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.2,2062.57867572431,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.25,2120.61555675741,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.3,2174.14739217145,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.35,2224.97762919502,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.4,2274.32668511112,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.45,2323.13079338712,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.5,2372.2,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.55,2422.32236449802,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.6,2474.35460210775,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.65,2529.32790547805,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.7,2588.60518303874,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.75,2654.15944947703,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.8,2729.14445034975,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.85,2819.2703336534,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.9,2936.9793565893,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.95,3120.69462667717,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.975,3289.47695110711,Poland,2020-11-16
1 wk ahead inc death,2020-11-21,PL,quantile,0.99,3497.42742466902,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.01,1517.39140277338,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.025,1629.63959999129,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.05,1733.06119547665,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.1,1860.7974669434,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.15,1952.46615034473,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.2,2028.65651010919,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.25,2096.47764533811,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.3,2159.38764293086,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.35,2219.43176029106,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.4,2278.01004597545,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.45,2336.2127501616,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.5,2395,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.55,2455.32322942504,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.6,2518.23442543871,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.65,2585.01765820082,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.7,2657.38838832931,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.75,2737.85000479076,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.8,2830.42875548214,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.85,2942.45253772977,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.9,3089.97133266031,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.95,3322.87592633268,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.975,3539.6207188772,Poland,2020-11-16
2 wk ahead inc death,2020-11-28,PL,quantile,0.99,3810.18354330665,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.01,1436.68916645812,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.025,1551.67781433376,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.05,1658.29654555402,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.1,1790.83135090384,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.15,1886.49936288153,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.2,1966.35485324002,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.25,2037.69210225302,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.3,2104.07233347505,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.35,2167.61220568809,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.4,2229.77050988615,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.45,2291.69325482487,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.5,2354.4,Poland,2020-11-16
3 wk ahead inc death,2020-12-05,PL,quantile,0.55,2418.91162886952,Poland,2020-11-16
