target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2020-11-14,GM,quantile,0.01,734.838850333663,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.025,779.77861599573,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.05,820.631681799527,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.1,870.408497246535,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.15,905.695323774229,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.2,934.762346139303,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.25,960.445002128771,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.3,984.112382268822,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.35,1006.56641516612,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.4,1028.3487988765,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.45,1049.87410392384,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.5,1071.5,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.55,1093.57339326366,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.6,1116.47034041944,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.65,1140.64240524591,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.7,1166.68530470893,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.75,1195.46022624203,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.8,1228.34224900865,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.85,1267.81882930082,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.9,1319.30520911734,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.95,1399.50523139671,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.975,1473.02328699238,Germany,2020-11-09
1 wk ahead inc death,2020-11-14,GM,quantile,0.99,1563.39668550745,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.01,903.502491190334,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.025,974.979523635756,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.05,1041.0130411887,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.1,1122.78079657625,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.15,1181.58973688142,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.2,1230.54387788067,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.25,1274.17418756138,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.3,1314.68766970832,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.35,1353.39181701123,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.4,1391.18360135241,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.45,1428.76342187251,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.5,1466.75,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.55,1505.75837103608,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.6,1546.47045636966,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.65,1589.72045774549,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.7,1636.6246487196,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.75,1688.81390784085,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.8,1748.91339911496,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.85,1821.70410703814,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.9,1917.66379599744,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.95,2069.38470283291,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.975,2210.79053561338,Germany,2020-11-09
2 wk ahead inc death,2020-11-21,GM,quantile,0.99,2387.55505316487,Germany,2020-11-09
