target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2021-03-13,PL,quantile,0.01,74996.9087065821,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.025,78367.7869499555,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.05,81387.8667759577,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.1,85014.5529031575,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.15,87552.3266594764,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.2,89623.1889997691,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.25,91438.7976465292,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.3,93100.5953315478,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.35,94667.4462370189,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.4,96178.6104110521,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.45,97663.6349796888,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.5,99147.5000000001,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.55,100653.910314667,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.6,102208.034761962,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.65,103839.568373251,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.7,105587.152490731,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.75,107506.080671033,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.8,109683.965343783,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.85,112278.304087605,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.9,115629.92947158,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.95,120782.459912734,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.975,125437.085042703,Poland,2021-03-08
1 wk ahead inc case,2021-03-13,PL,quantile,0.99,131075.092637615,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.01,73689.1671459669,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.025,78712.7305397514,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.05,83306.3491919728,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.1,88936.1892722004,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.15,92948.0197803725,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.2,96265.1725731659,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.25,99205.1833934755,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.3,101921.848417507,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.35,104505.608096283,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.4,107017.881930755,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.45,109506.00385478,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.5,112011.15,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.55,114573.605854167,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.6,117237.395264845,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.65,120055.736269801,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.7,123099.197268556,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.75,126470.183262094,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.8,130332.677841372,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.85,134984.023908941,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.9,141073.030304035,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.95,150606.740614813,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.975,159396.042270269,Poland,2021-03-08
2 wk ahead inc case,2021-03-20,PL,quantile,0.99,170262.444403392,Poland,2021-03-08
3 wk ahead inc case,2021-03-27,PL,quantile,0.01,67959.8911204706,Poland,2021-03-08
3 wk ahead inc case,2021-03-27,PL,quantile,0.025,73664.5846942052,Poland,2021-03-08
3 wk ahead inc case,2021-03-27,PL,quantile,0.05,78952.5018347524,Poland,2021-03-08
