target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2021-01-16,PL,quantile,0.01,974.03875758497,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.025,1030.84527256419,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.05,1084.58453543434,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.1,1153.5733524501,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.15,1205.39029376986,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.2,1250.25429031774,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.25,1291.77559871999,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.3,1331.79164874059,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.35,1371.47678886464,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.4,1411.73226255254,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.45,1453.36893143865,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.5,1497.22222222222,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.55,1544.25339755365,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.6,1595.67128220106,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.65,1653.11429082211,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.7,1718.96450661,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.75,1796.95514235615,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.8,1893.49680648753,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.85,2021.0694444444,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.9,2209.2524678791,Poland,2021-01-11
1 wk ahead inc death,2021-01-16,PL,quantile,0.95,2560.86070634956,Poland,2021-01-11
