target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2021-01-02,GM,quantile,0.01,2704.91557619793,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.025,2858.53699322616,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.05,2996.67931090139,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.1,3163.21326952538,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.15,3280.16796862117,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.2,3375.86406057314,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.25,3459.95688447472,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.3,3537.08329889451,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.35,3609.9411085819,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.4,3680.33638310934,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.45,3749.63526687192,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.5,3819,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.55,3889.54112526742,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.6,3962.44569016757,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.65,4039.12234154833,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.7,4121.41254675831,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.75,4211.96054106149,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.8,4314.96734748271,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.85,4438.00188725419,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.9,4597.47950540445,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.95,4843.80174979908,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.975,5067.50956785487,Germany,2020-12-28
1 wk ahead inc death,2021-01-02,GM,quantile,0.99,5339.97011230244,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.01,2454.92055625954,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.025,2668.81295765924,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.05,2862.77723494766,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.1,3098.62722309001,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.15,3265.56528954121,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.2,3402.94874727853,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.25,3524.25402098433,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.3,3635.98190949214,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.35,3741.93663055859,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.4,3844.68530523539,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.45,3946.19036721738,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.5,4048.14285714286,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.55,4152.18101297717,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.6,4260.07896116599,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.65,4373.96544303981,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.7,4496.64734430612,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.75,4632.1811852468,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.8,4787.04318567127,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.85,4972.94813360296,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.9,5215.40058965939,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.95,5593.08271739384,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.975,5939.35032170023,Germany,2020-12-28
2 wk ahead inc death,2021-01-09,GM,quantile,0.99,6365.11470802418,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.01,2103.09425352962,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.025,2363.66273543241,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.05,2602.84865663957,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.1,2897.37505804618,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.15,3108.2703546398,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.2,3283.32067265707,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.25,3438.99322319998,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.3,3583.28615844636,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.35,3720.92298992466,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.4,3855.13192715868,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.45,3988.42235321974,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.5,4123,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.55,4261.04673417467,Germany,2020-12-28
3 wk ahead inc death,2021-01-16,GM,quantile,0.6,4404.97138907733,Germany,2020-12-28
