target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc death,2021-01-09,GM,quantile,0.01,3418.60167216499,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.025,3594.56545587212,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.05,3754.05068105527,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.1,3947.87389579633,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.15,4085.00466164934,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.2,4197.82618537812,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.25,4297.42413517744,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.3,4389.1450460696,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.35,4476.11716346167,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.4,4560.45115787726,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.45,4643.76034996989,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.5,4727.43486010813,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.55,4812.82140762119,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.6,4901.3785347762,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.65,4994.85658100779,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.7,5095.56396838308,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.75,5206.8377157551,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.8,5334.00707646623,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.85,5486.71596609712,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.9,5685.97162358595,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.95,5996.63591499924,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.975,6281.81642324619,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,quantile,0.99,6633.02890343633,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.01,3127.87709788242,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.025,3350.72822575977,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.05,3555.68483672945,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.1,3808.43423961322,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.15,3989.6033167294,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.2,4140.0730030172,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.25,4273.94572764339,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.3,4398.07656227479,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.35,4516.51722810619,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.4,4632.0393955824,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.45,4746.7999253099,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.5,4862.69698330927,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.55,4981.61048867467,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.6,5105.6182163522,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.65,5237.25579454839,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.7,5379.91057231262,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.75,5538.52623164918,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.8,5721.0555063391,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.85,5941.97740150041,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.9,6233.0198619348,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.95,6692.88406798603,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.975,7121.33227606791,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,quantile,0.99,7656.95067322574,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.01,2884.65001922608,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.025,3148.15535339127,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.05,3393.74834987419,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.1,3700.61746251082,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.15,3923.14934771372,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.2,4109.52548779943,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.25,4276.4853260324,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.3,4432.2262286238,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.35,4581.64016944049,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.4,4728.11739566959,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.45,4874.34018510917,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.5,5022.71428571429,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.55,5175.66830130773,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.6,5335.93253011566,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.65,5506.88489304314,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.7,5693.08486699713,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.75,5901.2379546456,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.8,6142.19472714667,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.85,6435.80913143334,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.9,6825.80596285917,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.95,7449.08213919506,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.975,8037.16043226634,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,quantile,0.99,8781.78081115861,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.01,2590.887452749,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.025,2884.50087520762,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.05,3162.48097912607,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.1,3515.27348898607,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.15,3774.671580096,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.2,3994.112716739,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.25,4192.32289334647,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.3,4378.55907144159,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.35,4558.41553486075,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.4,4735.83581285935,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.45,4914.00720471619,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.5,5095.85714285714,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.55,5284.41025347097,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.6,5483.13592467872,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.65,5696.39517507443,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.7,5930.14501269823,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.75,6193.22469108298,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.8,6500.03841416178,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.85,6877.10625383933,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.9,7383.21143732238,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.95,8203.96025925222,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.975,8991.12903046389,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,quantile,0.99,10004.6367828836,Germany,2021-01-04
1 wk ahead inc death,2021-01-09,GM,point,,4727.43486010813,Germany,2021-01-04
2 wk ahead inc death,2021-01-16,GM,point,,4862.69698330927,Germany,2021-01-04
3 wk ahead inc death,2021-01-23,GM,point,,5022.71428571429,Germany,2021-01-04
4 wk ahead inc death,2021-01-30,GM,point,,5095.85714285714,Germany,2021-01-04
1 wk ahead cum death,2021-01-09,GM,quantile,0.01,37378.601672165,Germany,2021-01-04
1 wk ahead cum death,2021-01-09,GM,quantile,0.025,37554.5654558721,Germany,2021-01-04
1 wk ahead cum death,2021-01-09,GM,quantile,0.05,37714.0506810553,Germany,2021-01-04
1 wk ahead cum death,2021-01-09,GM,quantile,0.1,37907.8738957963,Germany,2021-01-04
