target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2020-12-05,PL,quantile,0.01,94346.9762263556,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.025,98636.4417198826,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.05,102517.099903935,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.1,107223.768024416,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.15,110547.225547917,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.2,113277.362740143,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.25,115684.319778532,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.3,117898.233235021,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.35,119995.119669082,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.4,122026.144668435,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.45,124030.288089694,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.5,126041,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.55,128090.542150926,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.6,130213.70608339,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.65,132452.090373033,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.7,134860.395660066,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.75,137517.514844179,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.8,140549.207242706,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.85,144182.673476298,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.9,148911.967109371,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.95,156259.025342691,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.975,162974.912475228,Poland,2020-11-30
1 wk ahead inc case,2020-12-05,PL,quantile,0.99,171208.365923769,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.01,76965.2548609046,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.025,81715.9771827828,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.05,86084.3629529625,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.1,91470.1964357745,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.15,95329.8275623015,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.2,98534.8006247273,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.25,101385.729181487,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.3,104028.711852866,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.35,106550.074642921,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.4,109008.842971279,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.45,111450.91903514,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.5,113916.666666667,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.55,116446.026517577,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.6,119083.105629212,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.65,121881.690570061,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.7,124913.590391925,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.75,128283.552252462,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.8,132159.99972549,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.85,136849.424232675,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.9,143023.070059961,Poland,2020-11-30
2 wk ahead inc case,2020-12-12,PL,quantile,0.95,152767.419932321,Poland,2020-11-30
