target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2020-11-21,PL,quantile,0.01,113773.411052532,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.025,121423.921680419,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.05,128417.612924748,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.1,136986.670394932,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.15,143091.689475506,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.2,148138.87086524,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.25,152611.736848639,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.3,156744.448132082,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.35,160674.684804579,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.4,164495.932032466,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.45,168280.221414527,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.5,172090.2,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.55,175987.146441058,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.6,180038.013139648,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.65,184323.723372212,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.7,188951.572490953,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.75,194077.251780281,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.8,199950.064638365,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.85,207022.05283956,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.9,216279.580310075,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.95,230773.933567241,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.975,244136.460356285,Poland,2020-11-16
1 wk ahead inc case,2020-11-21,PL,quantile,0.99,260657.18003709,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.01,99068.6813878961,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.025,107219.811782174,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.05,114774.108575127,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.1,124158.423027869,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.15,130927.268989361,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.2,136573.701237772,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.25,141614.847327143,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.3,146303.054066534,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.35,150788.179596081,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.4,155173.369823948,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.45,159539.508831685,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.5,163958.4,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.55,168501.77643201,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.6,173249.530165714,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.65,178299.750664601,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.7,183784.05871971,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.75,189895.150234668,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.8,196943.696881095,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.85,205496.273261369,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.9,216796.272188976,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.95,234718.276661609,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.975,251479.957841355,Poland,2020-11-16
2 wk ahead inc case,2020-11-28,PL,quantile,0.99,272507.050091727,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.01,84382.1637115752,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.025,92113.3856194401,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.05,99366.141472261,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.1,108489.654931825,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.15,115146.505022051,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.2,120747.139944929,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.25,125783.325061325,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.3,130496.854566226,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.35,135032.826521166,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.4,139492.566953899,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.45,143957.023942664,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.5,148499.6,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.55,153195.202649594,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.6,158128.847593705,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.65,163406.513104154,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.7,169172.0621491,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.75,175637.968923183,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.8,183149.192818503,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.85,192338.753895925,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.9,204604.907583923,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.95,224342.29296238,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.975,243106.415204776,Poland,2020-11-16
3 wk ahead inc case,2020-12-05,PL,quantile,0.99,267047.381479016,Poland,2020-11-16
4 wk ahead inc case,2020-12-12,PL,quantile,0.01,73441.9396019161,Poland,2020-11-16
4 wk ahead inc case,2020-12-12,PL,quantile,0.025,80508.9443070591,Poland,2020-11-16
4 wk ahead inc case,2020-12-12,PL,quantile,0.05,87187.5188558533,Poland,2020-11-16
4 wk ahead inc case,2020-12-12,PL,quantile,0.1,95654.0029861184,Poland,2020-11-16
4 wk ahead inc case,2020-12-12,PL,quantile,0.15,101876.049739957,Poland,2020-11-16
4 wk ahead inc case,2020-12-12,PL,quantile,0.2,107139.262523381,Poland,2020-11-16
4 wk ahead inc case,2020-12-12,PL,quantile,0.25,111893.736718875,Poland,2020-11-16
4 wk ahead inc case,2020-12-12,PL,quantile,0.3,116361.893250217,Poland,2020-11-16
