target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2020-10-31,GM,quantile,0.01,71773.5895167572,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.025,73638.1656694732,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.05,75280.502599363,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.1,77219.5231769948,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.15,78555.9090340519,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.2,79634.5018437969,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.25,80571.6332702179,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.3,81422.6011318201,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.35,82219.1705213663,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.4,82982.2416036049,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.45,83727.261658885,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.5,84467,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.55,85213.2739999014,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.6,85978.3244116421,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.65,86776.2839707306,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.7,87625.2292339474,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.75,88550.694573511,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.8,89592.7509284188,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.85,90822.8824124144,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.9,92394.6923713401,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.95,94774.5278345201,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.975,96888.2647216414,Germany,2020-10-26
1 wk ahead inc case,2020-10-31,GM,quantile,0.99,99405.2845487719,Germany,2020-10-26
2 wk ahead inc case,2020-11-07,GM,quantile,0.01,82173.5566946393,Germany,2020-10-26
2 wk ahead inc case,2020-11-07,GM,quantile,0.025,84928.3623834704,Germany,2020-10-26
2 wk ahead inc case,2020-11-07,GM,quantile,0.05,87371.4034812692,Germany,2020-10-26
2 wk ahead inc case,2020-11-07,GM,quantile,0.1,90275.4203390736,Germany,2020-10-26
2 wk ahead inc case,2020-11-07,GM,quantile,0.15,92289.0831889217,Germany,2020-10-26
2 wk ahead inc case,2020-11-07,GM,quantile,0.2,93921.4648964283,Germany,2020-10-26
2 wk ahead inc case,2020-11-07,GM,quantile,0.25,95344.8945918045,Germany,2020-10-26
2 wk ahead inc case,2020-11-07,GM,quantile,0.3,96641.5543633329,Germany,2020-10-26
2 wk ahead inc case,2020-11-07,GM,quantile,0.35,97858.8390370347,Germany,2020-10-26
2 wk ahead inc case,2020-11-07,GM,quantile,0.4,99028.0976958529,Germany,2020-10-26
