target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2021-03-13,GM,quantile,0.01,47729.193726263,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.025,49373.8598375647,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.05,50834.0696681745,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.1,52571.8054989084,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.15,53778.0125065588,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.2,54756.5665086528,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.25,55610.3942065176,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.3,56388.6078055585,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.35,57119.5501759149,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.4,57821.9861518536,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.45,58509.9006309317,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.5,59194.975,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.55,59888.1473405577,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.6,60600.8808603053,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.65,61346.5480904061,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.7,62142.395453573,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.75,63012.9370589341,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.8,63996.8219193305,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.85,65163.2513980033,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.9,66661.4260838583,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.95,68946.1522825135,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.975,70991.739080055,Germany,2021-03-08
1 wk ahead inc case,2021-03-13,GM,quantile,0.99,73447.3397427202,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.01,44510.2147390095,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.025,46810.1169926876,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.05,48884.7568192184,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.1,51393.1686544096,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.15,53159.2128573112,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.2,54606.7596088804,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.25,55880.5518234827,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.3,57050.2013235573,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.35,58156.2779244857,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.4,59226.0004555478,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.45,60280.0148444313,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.5,61335.9433333333,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.55,62410.6832455239,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.6,63522.355302335,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.65,64692.5220745165,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.7,65949.4304655321,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.75,67333.7025961463,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.8,68909.9466528271,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.85,70794.6620682869,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.9,73240.6939281822,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.95,77025.0204858534,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.975,80467.9774181573,Germany,2021-03-08
2 wk ahead inc case,2021-03-20,GM,quantile,0.99,84668.3161554416,Germany,2021-03-08
3 wk ahead inc case,2021-03-27,GM,quantile,0.01,41584.4294966981,Germany,2021-03-08
3 wk ahead inc case,2021-03-27,GM,quantile,0.025,44426.5891253467,Germany,2021-03-08
3 wk ahead inc case,2021-03-27,GM,quantile,0.05,47032.8653422015,Germany,2021-03-08
3 wk ahead inc case,2021-03-27,GM,quantile,0.1,50236.4713808581,Germany,2021-03-08
3 wk ahead inc case,2021-03-27,GM,quantile,0.15,52525.5703007395,Germany,2021-03-08
3 wk ahead inc case,2021-03-27,GM,quantile,0.2,54422.1273052487,Germany,2021-03-08
3 wk ahead inc case,2021-03-27,GM,quantile,0.25,56105.9154927114,Germany,2021-03-08
3 wk ahead inc case,2021-03-27,GM,quantile,0.3,57664.1493380517,Germany,2021-03-08
3 wk ahead inc case,2021-03-27,GM,quantile,0.35,59148.2295435441,Germany,2021-03-08
3 wk ahead inc case,2021-03-27,GM,quantile,0.4,60593.1715421921,Germany,2021-03-08
3 wk ahead inc case,2021-03-27,GM,quantile,0.45,62026.0712948052,Germany,2021-03-08
