target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2021-01-30,PL,quantile,0.01,25960.6080521654,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.025,27527.5290277426,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.05,28950.9751339446,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.1,30684.1188440215,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.15,31911.9485235894,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.2,32922.8730521498,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.25,33815.7383239326,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.3,34638.2543238898,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.35,35418.3530442969,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.4,36174.8897863591,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.45,36922.2821345819,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.5,37672.9557142857,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.55,38438.948741783,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.6,39233.2973693589,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.65,40071.641581734,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.7,40974.600316057,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.75,41971.9662643439,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.8,43111.2926856275,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.85,44478.5758894833,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.9,46260.9796933359,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.95,49035.6365237552,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.975,51577.3550140922,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,quantile,0.99,54699.7070760817,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.01,18785.3067073307,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.025,20504.8297471675,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.05,22110.8511970028,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.1,24120.7889677891,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.15,25579.7939305811,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.2,26802.2998181744,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.25,27897.6623534352,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.3,28919.4622979176,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.35,29899.6807000659,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.4,30860.4763851953,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.45,31819.3699190813,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.5,32792.06,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.55,33794.3749296134,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.6,34844.0858740351,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.65,35963.1511142806,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.7,37181.1738916104,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.75,38541.6405020214,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.8,40114.8358753371,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.85,42029.1970671453,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.9,44567.1284332015,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.95,48610.6994432645,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.975,52410.89315315,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,quantile,0.99,57200.6057362008,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.01,14720.49794299,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.025,16439.394253952,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.05,18086.1224030841,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.1,20199.4947060779,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.15,21767.9752797518,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.2,23103.3321635804,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.25,24315.515068589,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.3,25459.2191917306,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.35,26567.7537522561,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.4,27664.8274142552,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.45,28769.8214860233,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.5,29900.75,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.55,31076.4289341293,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.6,32318.6322879378,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.65,33654.9072001409,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.7,35123.0476416657,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.75,36779.2935771857,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.8,38715.4572644373,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.85,41100.7710033341,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.9,44310.6317173681,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.95,49530.9728319253,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.975,54549.0897631151,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,quantile,0.99,61018.3546319387,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.01,11530.2213022624,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.025,13235.2541392488,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.05,14914.181480181,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.1,17128.272649601,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.15,18811.180436503,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.2,20268.6985489659,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.25,21610.3909308733,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.3,22891.767203456,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.35,24147.4778842018,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.4,25402.9993476713,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.45,26679.9728202605,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.5,27999.3285714286,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.55,29383.7315866591,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.6,30860.190249101,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.65,32463.6381395431,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.7,34242.7843529365,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.75,36270.9865382519,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.8,38669.1496838854,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.85,41662.0440973727,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.9,45752.7764372382,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.95,52549.7284054773,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.975,59238.1263666253,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,quantile,0.99,68064.9439071451,Poland,2021-01-25
1 wk ahead inc case,2021-01-30,PL,point,,37672.9557142857,Poland,2021-01-25
2 wk ahead inc case,2021-02-06,PL,point,,32792.06,Poland,2021-01-25
3 wk ahead inc case,2021-02-13,PL,point,,29900.75,Poland,2021-01-25
4 wk ahead inc case,2021-02-20,PL,point,,27999.3285714286,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.01,1490533.60805217,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.025,1492100.52902774,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.05,1493523.97513394,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.1,1495257.11884402,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.15,1496484.94852359,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.2,1497495.87305215,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.25,1498388.73832393,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.3,1499211.25432389,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.35,1499991.3530443,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.4,1500747.88978636,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.45,1501495.28213458,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.5,1502245.95571429,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.55,1503011.94874178,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.6,1503806.29736936,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.65,1504644.64158173,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.7,1505547.60031606,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.75,1506544.96626434,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.8,1507684.29268563,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.85,1509051.57588948,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.9,1510833.97969334,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.95,1513608.63652376,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.975,1516150.35501409,Poland,2021-01-25
1 wk ahead cum case,2021-01-30,PL,quantile,0.99,1519272.70707608,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.01,1509318.9147595,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.025,1512605.35877491,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.05,1515634.82633095,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.1,1519377.90781181,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.15,1522064.74245417,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.2,1524298.17287032,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.25,1526286.40067737,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.3,1528130.71662181,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.35,1529891.03374436,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.4,1531608.36617155,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.45,1533314.65205366,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.5,1535038.01571429,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.55,1536806.3236714,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.6,1538650.38324339,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.65,1540607.79269601,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.7,1542728.77420767,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.75,1545086.60676637,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.8,1547799.12856096,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.85,1551080.77295663,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.9,1555401.10812654,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.95,1562219.33596702,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.975,1568561.24816724,Poland,2021-01-25
2 wk ahead cum case,2021-02-06,PL,quantile,0.99,1576473.31281228,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.01,1524039.41270249,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.025,1529044.75302886,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.05,1533720.94873403,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.1,1539577.40251789,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.15,1543832.71773392,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.2,1547401.5050339,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.25,1550601.91574596,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.3,1553589.93581354,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.35,1556458.78749662,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.4,1559273.19358581,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.45,1562084.47353969,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.5,1564938.76571429,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.55,1567882.75260553,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.6,1570969.01553133,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.65,1574262.69989616,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.7,1577851.82184933,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.75,1581865.90034355,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.8,1586514.5858254,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.85,1592181.54395996,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.9,1599711.73984391,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.95,1611750.30879895,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.975,1623110.33793036,Poland,2021-01-25
3 wk ahead cum case,2021-02-13,PL,quantile,0.99,1637491.66744422,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.01,1535569.63400475,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.025,1542280.00716811,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.05,1548635.13021421,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.1,1556705.67516749,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.15,1562643.89817043,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.2,1567670.20358287,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.25,1572212.30667683,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.3,1576481.70301699,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.35,1580606.26538082,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.4,1584676.19293348,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.45,1588764.44635995,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.5,1592938.09428571,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.55,1597266.48419218,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.6,1601829.20578043,Poland,2021-01-25
4 wk ahead cum case,2021-02-20,PL,quantile,0.65,1606726.3380357,Poland,2021-01-25
