id,Country,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02
0,"Washington",2619,2635,2653,2671,2691,2711,2733,2757,2781,2806,2832,2859,2887,2915,2943,2973,3002,3032,3063,3094,3126,3157,3189,3221,3253,3286,3319,3353,3387,3421,3455,3490,3524,3560,3595,3630,3666,3702,3739,3775,3812,3849,3886,3923,3960,3998,4035,4073,4111,4149,4187,4225,4263,4301,4340,4378,4416,4455,4493,4531,4569,4608,4646,4684,4722,4760,4798,4836,4873,4911,4948,4985,5022,5059,5096,5132,5168,5204,5240,5276,5311,5346,5381,5416,5450,5484,5518,5551,5584,5617,5649,5681,5713,5745,5776,5807,5837,5867,5897,5927,5956,5984
1,"Illinois",11951,12082,12220,12366,12518,12676,12841,13011,13186,13365,13548,13734,13923,14113,14305,14497,14689,14880,15071,15260,15448,15635,15820,16004,16186,16367,16545,16722,16896,17068,17238,17406,17571,17733,17893,18051,18205,18357,18506,18652,18795,18935,19073,19207,19339,19467,19593,19715,19835,19952,20065,20176,20284,20389,20492,20591,20688,20782,20873,20962,21048,21132,21213,21292,21368,21442,21514,21583,21650,21716,21779,21839,21898,21955,22011,22064,22115,22165,22213,22260,22304,22348,22389,22430,22469,22506,22542,22577,22611,22643,22675,22705,22734,22762,22789,22815,22840,22864,22887,22910,22931,22952
2,"California",18672,18734,18799,18866,18938,19013,19093,19176,19265,19359,19459,19564,19675,19791,19912,20037,20167,20301,20439,20580,20726,20877,21032,21191,21355,21524,21698,21876,22059,22248,22441,22639,22843,23052,23266,23485,23709,23939,24174,24414,24659,24910,25166,25427,25693,25965,26241,26523,26809,27100,27396,27696,28000,28309,28622,28940,29260,29585,29913,30244,30578,30915,31255,31597,31941,32287,32634,32983,33333,33684,34035,34387,34739,35090,35441,35791,36141,36488,36835,37179,37521,37861,38199,38533,38865,39193,39518,39840,40157,40471,40780,41085,41386,41682,41973,42259,42541,42818,43089,43355,43616,43872
3,"Arizona",6457,6482,6508,6536,6564,6594,6624,6657,6691,6727,6764,6804,6845,6888,6933,6980,7028,7077,7128,7181,7235,7290,7348,7407,7468,7531,7595,7662,7730,7801,7873,7948,8024,8103,8184,8268,8354,8442,8532,8625,8721,8819,8919,9022,9128,9237,9348,9463,9580,9700,9823,9948,10077,10209,10344,10481,10622,10766,10914,11064,11217,11374,11533,11696,11862,12031,12203,12379,12557,12738,12923,13110,13300,13494,13690,13889,14090,14295,14502,14711,14923,15137,15354,15573,15793,16016,16241,16467,16696,16925,17157,17389,17623,17857,18093,18329,18566,18803,19041,19279,19517,19755
4,"Massachusetts",10488,10516,10546,10577,10610,10645,10681,10719,10758,10799,10842,10885,10930,10976,11023,11071,11119,11167,11215,11263,11311,11358,11405,11451,11499,11546,11594,11641,11689,11737,11785,11832,11880,11927,11975,12022,12069,12116,12164,12211,12258,12304,12351,12398,12444,12490,12536,12582,12628,12674,12719,12764,12809,12854,12899,12943,12987,13031,13075,13118,13162,13204,13247,13289,13331,13373,13415,13456,13497,13538,13578,13618,13658,13697,13736,13775,13813,13851,13889,13926,13964,14000,14037,14073,14108,14144,14179,14213,14248,14282,14315,14348,14381,14414,14446,14478,14509,14540,14571,14601,14631,14661
5,"Wisconsin",3143,3198,3254,3312,3371,3432,3495,3559,3624,3690,3757,3825,3894,3964,4034,4105,4176,4247,4318,4389,4460,4531,4601,4672,4742,4812,4881,4950,5018,5086,5153,5219,5284,5349,5412,5475,5537,5597,5657,5716,5773,5829,5885,5938,5991,6043,6093,6142,6190,6237,6282,6326,6369,6411,6451,6490,6528,6565,6601,6636,6669,6702,6733,6763,6793,6821,6848,6875,6900,6924,6948,6971,6993,7014,7034,7053,7072,7090,7108,7124,7140,7156,7170,7185,7198,7211,7224,7236,7247,7258,7269,7279,7289,7298,7307,7316,7324,7332,7339,7347,7354,7360
6,"Texas",20903,21048,21198,21352,21511,21675,21844,22017,22194,22376,22563,22755,22952,23154,23360,23568,23779,23992,24206,24422,24639,24858,25078,25301,25526,25752,25980,26209,26439,26671,26905,27139,27375,27612,27849,28088,28327,28568,28809,29050,29293,29535,29778,30022,30265,30509,30753,30997,31240,31484,31727,31969,32212,32454,32695,32935,33175,33414,33652,33889,34125,34360,34593,34826,35057,35286,35514,35741,35965,36189,36410,36630,36848,37064,37278,37490,37700,37908,38113,38317,38519,38718,38915,39110,39302,39492,39680,39865,40048,40229,40407,40583,40756,40927,41095,41261,41425,41586,41744,41900,42054,42205
7,"Nebraska",905,923,941,960,980,1001,1023,1046,1069,1093,1118,1143,1169,1195,1221,1247,1273,1300,1326,1353,1380,1407,1434,1461,1488,1515,1542,1569,1596,1624,1651,1678,1705,1733,1760,1787,1814,1841,1868,1895,1922,1949,1976,2003,2029,2056,2082,2108,2134,2160,2186,2212,2237,2262,2287,2312,2337,2361,2386,2410,2434,2457,2481,2504,2527,2550,2572,2594,2616,2638,2660,2681,2702,2723,2743,2763,2783,2803,2822,2841,2860,2879,2897,2915,2933,2950,2968,2985,3001,3018,3034,3050,3065,3081,3096,3111,3125,3140,3154,3167,3181,3194
8,"Utah",787,798,810,822,835,848,862,877,892,907,923,939,956,973,990,1008,1026,1045,1063,1082,1101,1120,1140,1159,1179,1198,1218,1238,1258,1277,1297,1317,1337,1357,1376,1396,1415,1435,1454,1473,1492,1511,1529,1548,1566,1584,1601,1619,1636,1653,1669,1686,1702,1717,1733,1748,1763,1777,1791,1805,1818,1832,1844,1857,1869,1881,1892,1904,1914,1925,1935,1945,1955,1964,1973,1982,1991,1999,2007,2015,2022,2029,2036,2043,2049,2056,2062,2068,2073,2079,2084,2089,2094,2098,2103,2107,2111,2115,2119,2123,2127,2130
9,"Oregon",819,827,836,846,855,865,876,887,898,910,922,935,948,961,975,989,1003,1018,1033,1048,1063,1078,1094,1109,1125,1142,1158,1174,1191,1208,1225,1242,1259,1276,1293,1311,1328,1346,1364,1381,1399,1417,1435,1452,1470,1488,1506,1523,1541,1559,1576,1594,1611,1628,1645,1662,1679,1696,1713,1729,1745,1761,1777,1793,1808,1824,1839,1854,1868,1883,1897,1911,1925,1938,1951,1964,1977,1990,2002,2014,2026,2037,2049,2060,2070,2081,2091,2101,2111,2121,2130,2139,2148,2157,2165,2174,2182,2190,2197,2205,2212,2219
