id,Country,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01
0,"Washington",2619,2634,2650,2666,2684,2703,2723,2744,2766,2789,2814,2839,2865,2891,2918,2946,2974,3003,3033,3062,3093,3124,3154,3186,3217,3249,3281,3314,3347,3380,3413,3447,3481,3516,3550,3585,3620,3656,3691,3727,3763,3799,3836,3872,3909,3946,3983,4021,4058,4096,4133,4171,4209,4247,4285,4323,4361,4399,4437,4475,4513,4552,4590,4628,4666,4703,4741,4779,4817,4854,4891,4929,4966,5002,5039,5076,5112,5148,5184,5220,5255,5290,5325,5360,5395,5429,5463,5496,5529,5562,5595,5627,5659,5691,5723,5754,5784,5815,5844,5874,5903,5932
1,"Illinois",11795,11917,12045,12182,12325,12475,12631,12793,12960,13132,13309,13489,13672,13858,14045,14234,14424,14614,14805,14995,15186,15377,15567,15757,15947,16135,16323,16510,16696,16881,17064,17245,17425,17603,17780,17954,18126,18296,18463,18629,18791,18952,19109,19264,19416,19566,19712,19856,19997,20134,20269,20401,20530,20656,20780,20900,21017,21131,21243,21351,21457,21559,21659,21756,21851,21943,22032,22118,22202,22284,22363,22439,22513,22585,22655,22722,22787,22850,22911,22970,23027,23082,23135,23187,23236,23284,23331,23375,23418,23460,23500,23539,23576,23612,23647,23680,23713,23744,23774,23802,23830,23857
2,"California",18640,18701,18765,18831,18900,18973,19051,19132,19218,19308,19405,19506,19612,19723,19838,19958,20081,20208,20338,20473,20611,20754,20901,21052,21207,21367,21532,21701,21874,22053,22236,22423,22616,22814,23016,23224,23436,23654,23877,24104,24337,24575,24818,25065,25318,25576,25839,26107,26379,26656,26938,27225,27516,27811,28110,28414,28721,29033,29348,29666,29988,30313,30641,30971,31304,31639,31977,32316,32657,32999,33342,33686,34031,34376,34721,35066,35411,35755,36098,36440,36780,37119,37456,37791,38124,38454,38781,39105,39426,39744,40058,40369,40675,40978,41276,41570,41860,42145,42425,42701,42972,43238
3,"Arizona",6427,6451,6476,6502,6530,6558,6588,6619,6651,6685,6721,6759,6798,6839,6882,6926,6971,7019,7067,7118,7170,7223,7279,7336,7396,7457,7520,7585,7653,7722,7794,7868,7944,8023,8104,8188,8274,8363,8455,8549,8647,8747,8850,8956,9065,9177,9292,9411,9533,9658,9787,9919,10054,10193,10336,10482,10632,10786,10943,11104,11269,11437,11610,11786,11966,12150,12338,12529,12724,12923,13126,13333,13543,13757,13974,14195,14419,14647,14878,15112,15349,15589,15832,16078,16327,16578,16832,17088,17346,17606,17867,18131,18396,18662,18929,19198,19467,19737,20007,20277,20548,20818
4,"Massachusetts",10469,10498,10529,10561,10595,10630,10667,10706,10747,10789,10833,10879,10925,10973,11022,11072,11122,11172,11222,11272,11322,11371,11420,11469,11518,11567,11617,11666,11716,11766,11815,11865,11914,11963,12012,12061,12110,12159,12208,12257,12305,12354,12402,12451,12499,12547,12594,12642,12689,12736,12783,12830,12877,12923,12969,13015,13061,13106,13151,13196,13240,13285,13329,13373,13416,13459,13502,13545,13587,13629,13671,13712,13753,13794,13834,13874,13914,13953,13992,14031,14069,14107,14145,14182,14219,14256,14292,14328,14363,14398,14433,14467,14501,14535,14568,14601,14634,14666,14698,14729,14760,14791
5,"Wisconsin",3091,3144,3199,3256,3314,3374,3435,3498,3562,3627,3694,3761,3829,3898,3968,4039,4110,4182,4254,4326,4398,4470,4542,4614,4685,4757,4828,4899,4969,5038,5107,5175,5243,5310,5376,5441,5505,5568,5630,5691,5751,5809,5867,5923,5978,6032,6085,6136,6187,6236,6283,6330,6375,6419,6461,6503,6543,6582,6620,6656,6692,6726,6759,6791,6822,6852,6881,6909,6936,6961,6986,7010,7034,7056,7077,7098,7118,7137,7155,7173,7190,7206,7222,7237,7251,7265,7279,7291,7304,7315,7326,7337,7348,7357,7367,7376,7385,7393,7401,7409,7416,7423
6,"Texas",20751,20893,21038,21187,21341,21499,21663,21831,22003,22180,22361,22547,22738,22934,23135,23338,23545,23756,23971,24189,24411,24637,24869,25106,25349,25596,25847,26104,26365,26630,26901,27176,27456,27741,28031,28325,28626,28931,29241,29556,29876,30200,30530,30865,31205,31549,31898,32253,32612,32975,33344,33717,34095,34477,34864,35255,35650,36050,36453,36861,37273,37688,38108,38530,38957,39386,39819,40255,40694,41136,41580,42027,42477,42928,43382,43837,44294,44753,45213,45675,46137,46600,47064,47528,47993,48458,48923,49387,49851,50315,50777,51239,51700,52159,52617,53073,53527,53980,54430,54878,55323,55766
7,"Nebraska",897,916,935,956,977,999,1023,1047,1072,1099,1125,1153,1182,1210,1240,1270,1300,1331,1362,1395,1428,1462,1497,1533,1570,1607,1645,1684,1724,1765,1806,1849,1892,1936,1981,2027,2074,2121,2170,2219,2269,2321,2373,2425,2479,2534,2589,2646,2703,2761,2820,2879,2940,3001,3063,3125,3189,3253,3318,3383,3450,3516,3584,3652,3720,3789,3859,3929,4000,4070,4142,4213,4285,4357,4430,4503,4575,4648,4721,4795,4868,4941,5014,5087,5160,5233,5305,5378,5450,5522,5593,5665,5735,5806,5876,5945,6014,6082,6150,6218,6284,6350
8,"Utah",773,784,795,807,819,832,845,859,874,888,904,920,936,952,969,987,1005,1023,1041,1060,1079,1098,1117,1137,1157,1177,1197,1217,1238,1259,1279,1300,1321,1342,1363,1384,1406,1427,1448,1469,1489,1510,1531,1551,1572,1592,1612,1631,1651,1670,1689,1708,1726,1744,1762,1780,1797,1814,1830,1846,1862,1877,1893,1907,1922,1936,1949,1963,1976,1988,2000,2012,2024,2035,2046,2056,2067,2076,2086,2095,2104,2113,2121,2129,2137,2144,2151,2158,2165,2172,2178,2184,2190,2195,2201,2206,2211,2215,2220,2224,2229,2233
9,"Oregon",812,820,829,838,848,858,868,879,890,902,914,926,939,952,966,979,993,1008,1022,1036,1051,1066,1081,1097,1112,1128,1144,1160,1176,1192,1209,1225,1242,1259,1276,1293,1310,1327,1345,1362,1379,1397,1414,1432,1449,1467,1484,1502,1519,1536,1554,1571,1588,1605,1622,1639,1656,1672,1689,1705,1721,1737,1753,1769,1784,1800,1815,1830,1844,1859,1873,1887,1901,1915,1928,1942,1955,1967,1980,1992,2004,2016,2028,2039,2050,2061,2071,2082,2092,2102,2112,2121,2131,2140,2148,2157,2165,2174,2182,2189,2197,2204
10,"Florida",17889,17955,18023,18091,18162,18235,18309,18385,18464,18546,18631,18718,18808,18901,18996,19094,19195,19298,19404,19512,19623,19737,19854,19973,20095,20220,20347,20478,20611,20747,20886,21027,21171,21318,21468,21620,21775,21933,22093,22256,22421,22588,22758,22930,23104,23281,23459,23640,23822,24006,24191,24378,24567,24757,24948,25140,25333,25527,25722,25917,26113,26309,26505,26701,26897,27093,27288,27483,27677,27871,28064,28255,28446,28635,28823,29009,29194,29377,29558,29737,29915,30090,30263,30434,30602,30768,30932,31093,31251,31407,31561,31711,31859,32004,32146,32286,32423,32557,32688,32816,32941,33064
11,"New York",34252,34287,34323,34362,34403,34447,34493,34542,34593,34647,34703,34762,34823,34886,34950,35017,35084,35151,35218,35285,35350,35415,35479,35540,35602,35662,35721,35780,35837,35893,35948,36003,36056,36108,36160,36210,36260,36309,36356,36403,36449,36494,36539,36582,36624,36666,36707,36747,36786,36824,36862,36899,36935,36970,37005,37039,37072,37104,37136,37167,37198,37228,37257,37285,37313,37340,37367,37393,37418,37443,37468,37492,37515,37538,37560,37581,37603,37623,37644,37664,37683,37702,37720,37738,37756,37773,37790,37806,37822,37838,37853,37868,37883,37897,37911,37924,37937,37950,37963,37975,37987,37999
12,"Rhode Island",1294,1300,1306,1312,1319,1326,1333,1341,1349,1357,1366,1375,1385,1395,1406,1417,1428,1439,1451,1462,1475,1487,1500,1514,1528,1542,1557,1572,1588,1604,1621,1638,1656,1674,1692,1711,1731,1751,1771,1792,1814,1836,1858,1881,1904,1928,1952,1977,2003,2028,2054,2081,2108,2135,2163,2191,2220,2249,2278,2307,2337,2367,2397,2428,2459,2489,2520,2552,2583,2614,2645,2677,2708,2739,2771,2802,2833,2864,2895,2925,2955,2986,3015,3045,3074,3103,3132,3160,3188,3215,3243,3269,3296,3321,3347,3372,3396,3420,3443,3466,3489,3511
13,"Georgia",9142,9187,9232,9280,9329,9380,9432,9486,9541,9597,9654,9712,9771,9831,9892,9955,10018,10083,10148,10215,10281,10349,10418,10488,10558,10630,10703,10777,10852,10928,11005,11083,11162,11242,11323,11405,11488,11572,11657,11743,11830,11918,12008,12098,12189,12281,12374,12469,12564,12660,12757,12855,12954,13054,13155,13257,13360,13464,13569,13675,13781,13889,13997,14106,14216,14327,14438,14551,14664,14778,14892,15008,15124,15241,15358,15476,15595,15714,15834,15954,16075,16196,16318,16441,16563,16686,16810,16934,17058,17183,17307,17432,17558,17683,17809,17934,18060,18186,18312,18438,18564,18690
