id,Country,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24
0,GM01,45323,45524,45721,45914,46103,46288,46470,46648,46822,46991,47157,47319,47478,47633,47784,47933,48077,48219,48357,48492,48625,48754,48880,49003,49123,49241,49356,49468,49578,49685,49789,49891,49991,50088,50183,50276,50367,50455,50542,50626,50708,50789,50867,50944,51018,51091,51162,51232,51300,51366,51430,51493,51555,51615,51673,51731,51786,51841,51894,51946,51996,52045,52093,52140,52186,52231,52274,52317,52358,52399,52438,52476,52514,52550,52586,52621,52655,52688,52720,52752,52782,52812,52842,52870,52898,52925,52951,52977,53002,53027,53051,53074,53097,53119,53140,53161,53182,53202,53221,53240,53259
1,GM02,62401,62794,63193,63598,64010,64429,64855,65288,65727,66174,66627,67087,67554,68028,68509,68997,69492,69994,70503,71018,71540,72070,72606,73148,73698,74254,74816,75385,75961,76543,77131,77725,78325,78932,79544,80162,80786,81415,82050,82689,83334,83984,84639,85299,85963,86631,87303,87980,88660,89344,90031,90722,91415,92112,92811,93512,94216,94921,95629,96338,97048,97759,98471,99184,99897,100610,101324,102037,102749,103461,104172,104881,105589,106296,107000,107703,108403,109101,109796,110488,111177,111862,112545,113223,113897,114568,115234,115895,116552,117205,117852,118494,119131,119763,120389,121009,121624,122233,122836,123432,124023
2,GM03,2137,2145,2152,2159,2166,2173,2179,2186,2192,2198,2204,2210,2215,2220,2226,2231,2236,2240,2245,2250,2254,2258,2262,2266,2270,2274,2278,2281,2285,2288,2291,2294,2298,2301,2303,2306,2309,2312,2314,2317,2319,2321,2324,2326,2328,2330,2332,2334,2336,2338,2340,2342,2343,2345,2346,2348,2350,2351,2352,2354,2355,2356,2358,2359,2360,2361,2362,2363,2364,2365,2366,2367,2368,2369,2370,2371,2372,2373,2373,2374,2375,2376,2376,2377,2378,2378,2379,2379,2380,2380,2381,2382,2382,2383,2383,2383,2384,2384,2385,2385,2386
3,GM04,6846,6891,6937,6984,7032,7082,7131,7182,7233,7284,7337,7390,7445,7501,7558,7615,7674,7734,7795,7857,7920,7983,8048,8114,8181,8249,8319,8389,8460,8533,8607,8682,8758,8835,8913,8993,9073,9155,9238,9323,9408,9495,9582,9671,9762,9853,9946,10040,10135,10231,10328,10427,10527,10628,10731,10834,10939,11045,11152,11260,11369,11480,11591,11704,11818,11933,12049,12166,12285,12404,12524,12646,12768,12891,13016,13141,13267,13394,13522,13651,13780,13911,14042,14174,14307,14440,14574,14709,14844,14980,15116,15253,15391,15529,15667,15806,15945,16084,16224,16364,16504
4,GM05,16985,17088,17191,17296,17400,17506,17612,17719,17827,17935,18043,18153,18263,18374,18485,18597,18710,18823,18937,19051,19166,19282,19398,19514,19631,19749,19867,19986,20105,20225,20345,20466,20587,20708,20830,20953,21076,21199,21322,21446,21571,21695,21820,21946,22071,22197,22324,22450,22577,22704,22831,22959,23087,23215,23343,23471,23599,23728,23857,23985,24114,24243,24372,24501,24631,24760,24889,25018,25147,25276,25405,25534,25663,25792,25921,26050,26178,26306,26435,26563,26690,26818,26945,27073,27200,27326,27453,27579,27704,27830,27955,28080,28204,28329,28452,28576,28699,28821,28943,29065,29186
5,GM06,18023,18114,18206,18299,18393,18488,18586,18685,18785,18887,18990,19095,19201,19308,19418,19528,19640,19754,19869,19986,20105,20225,20347,20470,20595,20722,20850,20980,21112,21245,21380,21517,21656,21796,21938,22082,22227,22374,22524,22674,22827,22981,23137,23295,23455,23617,23780,23945,24112,24281,24451,24624,24798,24974,25151,25331,25512,25695,25880,26067,26255,26445,26637,26831,27026,27223,27422,27622,27824,28028,28233,28440,28649,28859,29071,29284,29499,29716,29934,30153,30374,30596,30820,31045,31271,31499,31728,31958,32189,32422,32656,32890,33126,33364,33602,33841,34081,34322,34564,34806,35050
6,GM07,62725,63013,63303,63598,63897,64200,64510,64825,65144,65468,65797,66131,66470,66814,67164,67518,67878,68242,68613,68988,69369,69755,70146,70543,70946,71354,71767,72186,72610,73040,73476,73917,74363,74815,75273,75736,76205,76680,77160,77646,78137,78634,79136,79644,80157,80676,81200,81729,82264,82805,83350,83901,84457,85018,85584,86156,86732,87313,87899,88490,89086,89686,90291,90900,91513,92131,92754,93380,94010,94644,95282,95924,96569,97218,97870,98526,99184,99846,100510,101177,101847,102519,103194,103871,104549,105230,105913,106597,107283,107970,108658,109348,110038,110729,111421,112113,112805,113497,114190,114882,115574
7,GM08,9795,9848,9901,9955,10009,10065,10121,10178,10235,10294,10353,10412,10473,10534,10596,10658,10721,10785,10850,10916,10982,11049,11117,11185,11254,11324,11395,11466,11539,11612,11685,11760,11835,11911,11988,12065,12143,12222,12302,12383,12464,12546,12629,12712,12796,12881,12967,13054,13141,13229,13317,13407,13497,13587,13679,13771,13864,13957,14051,14146,14241,14338,14434,14532,14630,14728,14828,14927,15028,15129,15230,15332,15435,15538,15642,15746,15851,15956,16062,16168,16274,16382,16489,16597,16705,16814,16923,17032,17141,17251,17362,17472,17583,17694,17805,17917,18029,18140,18253,18365,18477
8,GM09,3234,3238,3242,3245,3249,3252,3255,3257,3260,3262,3265,3267,3269,3271,3273,3274,3276,3277,3279,3280,3281,3283,3284,3285,3286,3287,3288,3288,3289,3290,3291,3291,3292,3292,3293,3294,3294,3294,3295,3295,3296,3296,3296,3297,3297,3297,3298,3298,3298,3298,3298,3299,3299,3299,3299,3299,3299,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3302,3302,3302,3302,3302,3302,3302
9,GM10,4255,4271,4286,4302,4317,4333,4348,4364,4380,4396,4412,4428,4445,4462,4478,4495,4512,4529,4546,4563,4581,4598,4616,4633,4651,4669,4687,4705,4724,4742,4761,4779,4798,4817,4836,4855,4875,4894,4914,4933,4953,4973,4993,5014,5034,5054,5075,5096,5117,5138,5159,5180,5201,5223,5244,5266,5288,5310,5332,5355,5377,5400,5423,5445,5468,5492,5515,5538,5562,5586,5609,5633,5657,5682,5706,5731,5755,5780,5805,5830,5855,5881,5906,5932,5958,5984,6010,6036,6062,6089,6115,6142,6169,6196,6223,6251,6278,6306,6334,6362,6390
10,GM11,4016,4026,4037,4047,4058,4069,4079,4090,4101,4112,4123,4134,4145,4157,4168,4179,4191,4203,4214,4226,4238,4250,4262,4274,4286,4298,4311,4323,4336,4348,4361,4374,4386,4399,4412,4426,4439,4452,4465,4479,4492,4506,4520,4533,4547,4561,4575,4589,4604,4618,4632,4647,4662,4676,4691,4706,4721,4736,4751,4766,4781,4797,4812,4828,4843,4859,4875,4891,4907,4923,4939,4955,4972,4988,5005,5021,5038,5055,5072,5089,5106,5123,5140,5157,5175,5192,5210,5228,5245,5263,5281,5299,5317,5335,5354,5372,5390,5409,5427,5446,5465
11,GM12,1064,1069,1075,1080,1086,1092,1099,1106,1113,1120,1128,1136,1145,1154,1164,1174,1184,1195,1206,1219,1231,1244,1258,1273,1288,1304,1321,1338,1357,1376,1396,1417,1439,1463,1487,1512,1539,1567,1596,1627,1658,1692,1727,1764,1802,1842,1884,1928,1974,2022,2072,2124,2179,2236,2296,2358,2423,2491,2562,2636,2713,2794,2877,2965,3056,3150,3249,3352,3458,3569,3685,3805,3929,4058,4192,4331,4475,4624,4779,4938,5104,5275,5451,5633,5821,6015,6214,6419,6631,6848,7071,7299,7534,7774,8020,8271,8527,8789,9056,9328,9605
