id,Country,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05
0,"Washington",2690,2710,2731,2754,2778,2803,2829,2856,2883,2911,2941,2971,3004,3037,3071,3107,3144,3181,3220,3259,3299,3341,3384,3429,3476,3524,3573,3624,3676,3730,3785,3842,3900,3960,4022,4086,4151,4218,4287,4358,4430,4505,4581,4659,4739,4821,4905,4991,5079,5169,5261,5355,5450,5548,5648,5750,5853,5959,6066,6175,6286,6399,6514,6630,6748,6868,6989,7112,7236,7362,7489,7617,7747,7877,8009,8142,8275,8410,8545,8681,8817,8954,9091,9228,9366,9503,9641,9778,9915,10052,10189,10325,10460,10595,10729,10862,10994,11125,11255,11384,11511,11638
1,"Illinois",12261,12391,12526,12666,12811,12960,13113,13269,13427,13587,13747,13907,14065,14222,14377,14531,14683,14834,14983,15131,15278,15423,15568,15710,15851,15990,16127,16263,16396,16528,16658,16786,16912,17035,17157,17277,17395,17511,17624,17736,17845,17952,18058,18161,18262,18361,18457,18552,18645,18735,18824,18911,18995,19078,19159,19237,19314,19389,19463,19534,19603,19671,19737,19801,19864,19925,19984,20042,20099,20153,20206,20258,20308,20357,20405,20451,20496,20540,20582,20623,20663,20702,20739,20776,20811,20846,20879,20912,20943,20973,21003,21032,21059,21086,21112,21138,21162,21186,21209,21231,21253,21274
2,"California",18862,18955,19053,19156,19265,19381,19503,19633,19770,19914,20067,20227,20394,20568,20747,20932,21123,21319,21520,21726,21938,22156,22381,22611,22848,23090,23339,23595,23856,24125,24399,24681,24968,25262,25563,25871,26184,26505,26832,27165,27504,27850,28202,28560,28924,29294,29670,30051,30437,30829,31226,31628,32034,32445,32860,33279,33702,34128,34557,34989,35423,35860,36299,36739,37181,37623,38067,38510,38954,39397,39840,40282,40722,41161,41597,42032,42464,42893,43319,43741,44160,44575,44986,45392,45793,46190,46582,46968,47348,47724,48093,48456,48813,49165,49509,49848,50180,50506,50825,51137,51443,51742
3,"Arizona",6515,6547,6581,6616,6653,6691,6732,6775,6820,6867,6918,6970,7025,7082,7140,7201,7263,7326,7392,7459,7528,7600,7673,7749,7827,7907,7989,8074,8161,8250,8342,8436,8533,8633,8735,8840,8947,9057,9171,9287,9406,9528,9653,9781,9912,10046,10184,10325,10469,10616,10766,10920,11077,11237,11401,11568,11739,11913,12090,12271,12455,12642,12833,13027,13225,13425,13629,13836,14047,14260,14477,14696,14918,15144,15372,15602,15836,16072,16310,16551,16794,17039,17286,17535,17785,18038,18292,18547,18804,19061,19320,19579,19839,20100,20361,20623,20884,21145,21407,21667,21928,22187
4,"Massachusetts",10551,10578,10606,10636,10667,10699,10733,10767,10803,10840,10877,10915,10954,10993,11031,11070,11109,11148,11187,11226,11265,11304,11343,11381,11420,11459,11498,11536,11574,11613,11651,11689,11727,11764,11802,11839,11876,11913,11950,11986,12022,12058,12093,12129,12164,12198,12233,12267,12301,12334,12367,12400,12432,12465,12496,12528,12559,12589,12619,12649,12679,12708,12736,12765,12793,12820,12847,12874,12900,12926,12952,12977,13001,13026,13050,13073,13096,13119,13141,13163,13185,13206,13227,13247,13267,13287,13306,13325,13344,13362,13380,13398,13415,13432,13448,13465,13480,13496,13511,13526,13541,13555
5,"Wisconsin",3272,3333,3396,3460,3526,3593,3662,3731,3800,3870,3941,4011,4080,4149,4217,4284,4351,4418,4484,4550,4616,4682,4747,4812,4876,4939,5002,5064,5126,5186,5247,5306,5365,5424,5482,5539,5595,5650,5705,5759,5812,5864,5916,5967,6017,6066,6115,6163,6210,6256,6301,6346,6389,6432,6474,6516,6556,6596,6635,6674,6711,6748,6784,6819,6854,6888,6921,6953,6985,7016,7047,7076,7105,7134,7161,7188,7215,7241,7266,7291,7315,7338,7361,7384,7405,7427,7447,7468,7487,7507,7525,7544,7562,7579,7596,7612,7628,7644,7659,7674,7689,7703
6,"Texas",21245,21404,21568,21736,21908,22084,22264,22448,22637,22829,23027,23229,23436,23645,23858,24074,24294,24517,24745,24976,25213,25454,25700,25951,26205,26464,26727,26994,27266,27542,27822,28107,28396,28689,28987,29290,29597,29908,30223,30543,30867,31195,31528,31864,32205,32550,32898,33251,33608,33968,34332,34700,35071,35446,35824,36206,36591,36979,37370,37764,38160,38559,38961,39366,39772,40181,40592,41005,41419,41835,42253,42672,43092,43513,43935,44358,44781,45205,45629,46053,46477,46901,47325,47748,48171,48592,49013,49432,49851,50268,50683,51097,51508,51918,52326,52731,53134,53535,53933,54328,54720,55109
7,"Nebraska",934,953,972,993,1014,1036,1058,1081,1105,1128,1152,1175,1198,1220,1242,1263,1284,1305,1326,1347,1369,1390,1412,1434,1456,1478,1500,1523,1546,1569,1592,1615,1639,1662,1686,1710,1734,1758,1782,1806,1831,1855,1880,1904,1929,1954,1978,2003,2028,2053,2078,2103,2127,2152,2177,2202,2227,2251,2276,2301,2325,2350,2374,2398,2423,2447,2471,2495,2518,2542,2566,2589,2612,2635,2658,2681,2703,2725,2748,2769,2791,2813,2834,2855,2876,2897,2917,2938,2958,2978,2997,3016,3036,3054,3073,3091,3110,3128,3145,3163,3180,3197
8,"Utah",808,819,830,841,853,865,878,891,905,918,932,946,961,975,990,1004,1019,1033,1048,1063,1077,1092,1107,1122,1136,1151,1166,1181,1196,1210,1225,1240,1254,1269,1283,1297,1311,1325,1339,1353,1366,1380,1393,1406,1419,1431,1444,1456,1468,1480,1491,1503,1514,1525,1535,1546,1556,1566,1576,1585,1594,1603,1612,1621,1629,1637,1645,1653,1660,1668,1675,1682,1688,1695,1701,1707,1713,1719,1724,1730,1735,1740,1745,1749,1754,1758,1763,1767,1771,1774,1778,1782,1785,1788,1792,1795,1798,1801,1803,1806,1809,1811
9,"Oregon",847,857,868,879,891,903,916,929,942,956,971,986,1001,1016,1032,1048,1065,1081,1098,1115,1133,1150,1168,1186,1204,1223,1241,1260,1279,1298,1318,1337,1357,1376,1396,1416,1436,1456,1476,1496,1517,1537,1557,1577,1597,1617,1637,1657,1677,1697,1717,1736,1756,1775,1794,1813,1832,1851,1869,1887,1905,1923,1940,1958,1975,1991,2008,2024,2040,2056,2071,2086,2101,2116,2130,2144,2158,2171,2185,2197,2210,2222,2234,2246,2257,2269,2279,2290,2300,2310,2320,2330,2339,2348,2357,2365,2374,2382,2390,2397,2405,2412
