forecast_date,target,target_end_date,location,type,quantile,value
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,point,NA,31267.8
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.010,17841.8
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.025,19082.5
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.050,20610.8
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.100,22333.3
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.150,23631.8
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.200,24677.0
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.250,25817.5
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.300,26907.0
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.350,27911.2
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.400,28760.2
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.450,29484.9
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.500,30242.5
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.550,30884.8
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.600,31800.2
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.650,32890.2
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.700,34069.8
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.750,35265.5
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.800,36317.6
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.850,37654.3
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.900,39056.4
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.950,42950.9
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.975,45724.3
2020-12-20,1 wk ahead inc case,2020-12-26,GM01,quantile,0.990,48802.4
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,point,NA,39380.0
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.010,18164.7
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.025,20402.6
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.050,22588.5
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.100,25020.7
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.150,27314.0
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.200,29020.6
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.250,30633.5
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.300,32224.3
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.350,33622.6
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.400,35153.0
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.450,36582.0
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.500,38226.0
2020-12-20,2 wk ahead inc case,2021-01-02,GM01,quantile,0.550,39642.1
