forecast_date,target,target_end_date,location,type,quantile,value
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,point,NA,8226.6
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.010,3812.1
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.025,4520.4
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.050,5100.6
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.100,5684.5
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.150,6012.6
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.200,6346.4
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.250,6675.5
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.300,6945.4
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.350,7265.6
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.400,7470.8
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.450,7719.8
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.500,7940.5
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.550,8170.5
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.600,8369.6
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.650,8606.4
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.700,8896.3
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.750,9116.0
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.800,9425.4
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.850,9782.4
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.900,10304.1
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.950,11062.5
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.975,11699.7
2021-03-07,1 wk ahead inc case,2021-03-13,GM01,quantile,0.990,12143.7
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,point,NA,11234.2
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.010,4019.8
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.025,5126.5
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.050,5735.6
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.100,6555.8
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.150,7245.2
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.200,7918.2
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.250,8494.5
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.300,9024.5
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.350,9497.3
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.400,9902.2
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.450,10289.0
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.500,10787.5
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.550,11267.7
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.600,11744.6
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.650,12225.7
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.700,12798.5
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.750,13449.5
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.800,14085.8
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.850,14778.7
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.900,15612.0
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.950,17462.6
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.975,18483.0
2021-03-07,2 wk ahead inc case,2021-03-20,GM01,quantile,0.990,19966.6
2021-03-07,3 wk ahead inc case,2021-03-27,GM01,point,NA,15940.8
2021-03-07,3 wk ahead inc case,2021-03-27,GM01,quantile,0.010,4031.4
2021-03-07,3 wk ahead inc case,2021-03-27,GM01,quantile,0.025,5748.1
