forecast_date,target,target_end_date,location,type,quantile,value
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,point,NA,31164.0
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.010,20048.5
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.025,21071.6
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.050,23150.8
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.100,24666.0
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.150,25777.4
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.200,26849.0
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.250,27520.0
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.300,28238.7
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.350,28989.0
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.400,29607.2
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.450,30329.7
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.500,31078.5
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.550,31798.4
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.600,32432.4
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.650,33043.1
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.700,33949.2
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.750,34744.0
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.800,35519.0
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.850,36556.2
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.900,38360.0
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.950,40352.9
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.975,41918.6
2021-01-03,1 wk ahead inc case,2021-01-09,GM01,quantile,0.990,45870.6
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,point,NA,34528.2
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.010,21527.3
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.025,23555.3
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.050,24633.3
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.100,26319.8
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.150,28034.1
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.200,29060.4
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.250,29948.2
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.300,30675.5
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.350,31521.5
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.400,32266.0
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.450,33024.8
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.500,33758.0
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.550,34607.4
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.600,35568.4
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.650,36846.0
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.700,37757.3
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.750,38970.8
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.800,40213.2
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.850,42100.6
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.900,44131.1
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.950,46965.2
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.975,49224.3
2021-01-03,2 wk ahead inc case,2021-01-16,GM01,quantile,0.990,51867.1
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,point,NA,38103.0
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.010,21409.6
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.025,23582.2
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.050,25481.2
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.100,28147.8
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.150,29429.9
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.200,31271.2
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.250,32610.2
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.300,33896.7
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.350,34850.2
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.400,35911.2
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.450,36789.8
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.500,37729.0
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.550,38715.8
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.600,39849.0
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.650,40862.7
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.700,41925.7
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.750,43403.8
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.800,45053.2
2021-01-03,3 wk ahead inc case,2021-01-23,GM01,quantile,0.850,47006.0
