forecast_date,target,target_end_date,location,type,quantile,value
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,point,NA,19380.3
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.010,11511.7
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.025,12466.7
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.050,13226.6
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.100,14432.0
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.150,15204.5
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.200,16033.8
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.250,16637.2
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.300,17138.5
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.350,17675.5
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.400,18226.2
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.450,18758.0
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.500,19201.5
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.550,19689.6
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.600,20237.6
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.650,20864.1
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.700,21413.9
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.750,22236.5
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.800,22975.2
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.850,23714.1
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.900,25006.2
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.950,26751.8
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.975,28577.7
2020-12-13,1 wk ahead inc case,2020-12-19,GM01,quantile,0.990,30516.6
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,point,NA,20157.9
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.010,11404.1
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.025,12211.5
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.050,13235.2
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.100,14317.9
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.150,15370.3
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.200,16309.2
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.250,17026.8
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.300,17706.4
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.350,18396.7
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.400,18921.2
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.450,19559.1
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.500,20105.0
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.550,20756.5
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.600,21381.4
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.650,21910.3
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.700,22627.5
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.750,23501.0
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.800,24293.0
2020-12-13,2 wk ahead inc case,2020-12-26,GM01,quantile,0.850,25438.0
