forecast_date,target,target_end_date,location,type,quantile,value
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,point,NA,31260.3
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.010,11951.7
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.025,14062.6
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.050,15805.0
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.100,18496.6
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.150,20358.5
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.200,22284.6
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.250,23791.5
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.300,25487.7
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.350,26735.6
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.400,28348.4
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.450,29683.5
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.500,30987.0
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.550,32885.3
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.600,34199.0
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.650,35911.1
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.700,38119.6
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.750,40014.8
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.800,42632.8
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.850,45434.1
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.900,49407.9
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.950,55308.2
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.975,60974.0
2021-01-10,1 wk ahead inc case,2021-01-16,GM01,quantile,0.990,71953.9
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,point,NA,33868.7
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.010,12379.9
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.025,13894.2
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.050,15884.0
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.100,18794.6
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.150,21128.3
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.200,23146.2
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.250,24820.8
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.300,26955.6
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.350,28922.2
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.400,30631.6
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.450,31809.8
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.500,33488.0
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.550,35841.7
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.600,37758.8
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.650,39521.1
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.700,42330.2
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.750,44519.2
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.800,47725.2
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.850,51767.0
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.900,56399.8
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.950,64325.7
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.975,72604.0
2021-01-10,2 wk ahead inc case,2021-01-23,GM01,quantile,0.990,86894.9
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,point,NA,36546.6
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.010,11044.5
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.025,13603.6
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.050,15908.4
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.100,18783.8
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.150,21651.9
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.200,23796.0
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.250,26495.2
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.300,28680.6
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.350,30553.1
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.400,32293.8
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.450,34452.7
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.500,36530.5
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.550,38999.5
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.600,41743.6
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.650,44123.2
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.700,46535.6
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.750,49263.3
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.800,53708.6
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.850,58984.9
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.900,64762.9
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.950,74569.1
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.975,82048.2
2021-01-10,3 wk ahead inc case,2021-01-30,GM01,quantile,0.990,98915.0
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,point,NA,39273.0
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.010,10536.0
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.025,12633.8
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.050,15446.3
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.100,19340.1
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.150,21648.5
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.200,24669.2
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.250,27183.2
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.300,29439.6
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.350,31920.8
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.400,34455.8
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.450,36914.3
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.500,39130.5
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.550,41520.2
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.600,45493.8
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.650,48706.1
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.700,51600.9
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.750,55126.5
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.800,60010.0
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.850,66236.1
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.900,72255.9
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.950,84195.8
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.975,99821.1
2021-01-10,4 wk ahead inc case,2021-02-06,GM01,quantile,0.990,122527.2
2021-01-10,1 wk ahead cum case,2021-01-16,GM01,point,NA,288663.3
