forecast_date,target,target_end_date,location,type,quantile,value
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,point,NA,559.7
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.010,271.9
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.025,297.9
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.050,336.0
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.100,378.9
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.150,409.9
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.200,431.8
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.250,455.0
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.300,472.0
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.350,490.6
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.400,518.6
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.450,534.0
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.500,550.0
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.550,572.0
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.600,590.4
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.650,614.0
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.700,635.6
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.750,659.0
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.800,680.2
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.850,707.2
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.900,745.2
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.950,800.1
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.975,841.2
2020-12-20,1 wk ahead inc death,2020-12-26,GM01,quantile,0.990,903.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,point,NA,658.3
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.010,316.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.025,349.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.050,391.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.100,439.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.150,475.9
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.200,507.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.250,529.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.300,549.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.350,577.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.400,601.6
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.450,625.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.500,647.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.550,671.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.600,692.8
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.650,720.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.700,748.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.750,776.8
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.800,805.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.850,843.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.900,892.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.950,953.0
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.975,1017.1
2020-12-20,2 wk ahead inc death,2021-01-02,GM01,quantile,0.990,1090.1
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,point,NA,769.9
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.010,360.9
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.025,388.9
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.050,451.9
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.100,504.0
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.150,545.9
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.200,587.0
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.250,609.0
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.300,633.7
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.350,671.0
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.400,697.0
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.450,727.5
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.500,753.0
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.550,786.0
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.600,808.0
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.650,846.4
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.700,874.3
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.750,909.0
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.800,951.0
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.850,995.3
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.900,1052.1
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.950,1132.1
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.975,1212.0
2020-12-20,3 wk ahead inc death,2021-01-09,GM01,quantile,0.990,1312.0
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,point,NA,895.0
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.010,402.0
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.025,458.0
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.050,513.0
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.100,574.9
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.150,617.9
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.200,672.8
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.250,704.0
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.300,734.7
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.350,773.0
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.400,806.2
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.450,841.5
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.500,875.0
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.550,909.5
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.600,953.4
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.650,991.4
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.700,1021.0
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.750,1064.0
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.800,1116.2
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.850,1164.2
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.900,1243.0
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.950,1359.1
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.975,1461.3
2020-12-20,4 wk ahead inc death,2021-01-16,GM01,quantile,0.990,1562.2
