forecast_date,target,target_end_date,location,type,quantile,value
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,point,NA,6407.8
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.010,2887.3
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.025,3191.6
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.050,3391.0
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.100,4001.0
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.150,4421.7
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.200,4767.0
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.250,5009.8
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.300,5353.0
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.350,5679.6
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.400,5980.4
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.450,6251.0
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.500,6509.0
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.550,6779.0
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.600,7183.0
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.650,7499.7
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.700,7852.5
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.750,8221.0
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.800,8675.8
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.850,9153.2
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.900,9713.6
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.950,10887.3
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.975,11630.9
2021-02-07,1 wk ahead inc case,2021-02-13,GM01,quantile,0.990,13503.1
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,point,NA,5294.8
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.010,2167.0
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.025,2368.6
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.050,2686.3
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.100,3170.8
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.150,3588.4
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.200,3879.0
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.250,4139.5
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.300,4377.9
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.350,4579.2
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.400,4855.2
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.450,5067.4
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.500,5363.0
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.550,5710.5
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.600,6015.2
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.650,6332.4
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.700,6614.3
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.750,6962.8
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.800,7386.4
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.850,7803.1
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.900,8533.2
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.950,9618.4
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.975,11147.8
2021-02-07,2 wk ahead inc case,2021-02-20,GM01,quantile,0.990,11952.1
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,point,NA,4361.4
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.010,1537.7
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.025,1762.9
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.050,2034.6
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.100,2395.9
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.150,2735.9
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.200,2993.2
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.250,3247.2
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.300,3531.0
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.350,3716.8
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.400,3967.8
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.450,4160.6
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.500,4393.0
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.550,4698.6
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.600,4958.4
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.650,5277.4
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.700,5647.6
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.750,5947.8
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.800,6306.8
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.850,6790.8
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.900,7362.2
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.950,8457.4
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.975,9645.8
2021-02-07,3 wk ahead inc case,2021-02-27,GM01,quantile,0.990,11044.9
2021-02-07,4 wk ahead inc case,2021-03-06,GM01,point,NA,3581.4
2021-02-07,4 wk ahead inc case,2021-03-06,GM01,quantile,0.010,1116.8
2021-02-07,4 wk ahead inc case,2021-03-06,GM01,quantile,0.025,1277.9
2021-02-07,4 wk ahead inc case,2021-03-06,GM01,quantile,0.050,1497.8
2021-02-07,4 wk ahead inc case,2021-03-06,GM01,quantile,0.100,1918.4
2021-02-07,4 wk ahead inc case,2021-03-06,GM01,quantile,0.150,2137.1
2021-02-07,4 wk ahead inc case,2021-03-06,GM01,quantile,0.200,2351.0
