id,Country,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26
0,GM01,46041,46281,46520,46760,46999,47239,47478,47718,47958,48198,48437,48677,48917,49156,49395,49634,49873,50111,50349,50588,50825,51063,51300,51538,51774,52011,52247,52483,52718,52953,53188,53422,53656,53889,54122,54355,54587,54819,55050,55280,55510,55740,55969,56197,56425,56653,56879,57105,57331,57556,57780,58004,58227,58449,58670,58891,59111,59331,59550,59767,59985,60201,60417,60632,60846,61059,61272,61484,61695,61905,62114,62322,62530,62737,62942,63147,63351,63555,63757,63958,64159,64358,64557,64755,64951,65147,65342,65536,65729,65921,66112,66302,66491,66679,66866,67052,67237,67421,67605,67787,67968
1,GM02,63632,64085,64545,65015,65493,65979,66473,66978,67492,68015,68547,69088,69638,70198,70767,71345,71932,72529,73135,73751,74375,75009,75652,76304,76965,77635,78313,79001,79697,80402,81115,81836,82565,83303,84048,84801,85561,86329,87104,87886,88674,89469,90270,91077,91889,92707,93530,94359,95191,96028,96869,97714,98562,99414,100268,101124,101983,102843,103705,104568,105432,106296,107161,108025,108888,109751,110612,111472,112330,113185,114038,114888,115735,116578,117418,118253,119084,119910,120731,121547,122357,123161,123959,124751,125536,126315,127086,127851,128607,129357,130098,130831,131557,132274,132982,133682,134374,135056,135730,136395,137051
2,GM03,2174,2184,2194,2204,2214,2224,2234,2244,2255,2265,2275,2285,2295,2305,2315,2325,2335,2345,2355,2365,2374,2384,2394,2404,2414,2424,2433,2443,2453,2462,2472,2482,2491,2501,2510,2520,2530,2539,2548,2558,2567,2577,2586,2595,2605,2614,2623,2632,2641,2651,2660,2669,2678,2687,2696,2705,2714,2722,2731,2740,2749,2758,2766,2775,2784,2792,2801,2810,2818,2827,2835,2843,2852,2860,2869,2877,2885,2893,2901,2910,2918,2926,2934,2942,2950,2958,2966,2973,2981,2989,2997,3005,3012,3020,3027,3035,3043,3050,3057,3065,3072
3,GM04,6964,7017,7071,7127,7184,7243,7303,7364,7427,7492,7558,7626,7697,7769,7843,7919,7997,8077,8159,8242,8328,8416,8507,8599,8694,8791,8890,8992,9096,9203,9312,9424,9538,9655,9774,9896,10021,10148,10278,10411,10547,10685,10827,10971,11118,11268,11420,11576,11735,11896,12061,12228,12398,12572,12748,12927,13109,13293,13481,13672,13865,14061,14260,14461,14665,14872,15082,15293,15508,15725,15944,16165,16389,16614,16842,17072,17303,17537,17772,18009,18247,18487,18728,18970,19213,19458,19703,19949,20196,20443,20691,20939,21187,21436,21684,21932,22180,22428,22675,22921,23167
4,GM05,17233,17342,17451,17561,17672,17784,17896,18010,18124,18239,18355,18472,18590,18708,18827,18947,19068,19189,19311,19434,19558,19682,19807,19933,20060,20187,20315,20443,20572,20702,20833,20964,21096,21228,21361,21494,21628,21763,21898,22034,22170,22307,22444,22581,22719,22858,22997,23136,23276,23416,23556,23697,23838,23979,24121,24263,24405,24548,24690,24833,24976,25119,25263,25406,25550,25693,25837,25981,26125,26269,26413,26557,26701,26845,26988,27132,27276,27419,27562,27706,27849,27992,28134,28277,28419,28561,28702,28844,28985,29125,29266,29406,29545,29685,29824,29962,30100,30237,30375,30511,30647
5,GM06,18256,18357,18461,18566,18675,18786,18899,19015,19132,19253,19376,19501,19629,19760,19893,20029,20168,20310,20455,20602,20752,20906,21062,21222,21384,21550,21719,21891,22066,22245,22427,22613,22802,22994,23190,23390,23593,23799,24010,24224,24441,24663,24888,25117,25350,25587,25827,26072,26320,26573,26829,27089,27354,27622,27894,28170,28451,28735,29024,29316,29612,29913,30217,30526,30838,31154,31475,31799,32127,32459,32794,33134,33477,33824,34174,34528,34886,35247,35612,35980,36351,36726,37103,37484,37868,38254,38644,39036,39431,39828,40228,40631,41035,41442,41851,42262,42674,43089,43505,43922,44341
6,GM07,63565,63907,64258,64618,64990,65373,65766,66172,66588,67016,67456,67909,68374,68852,69343,69848,70366,70899,71445,72007,72583,73174,73781,74403,75042,75696,76368,77056,77761,78483,79223,79980,80756,81550,82362,83194,84044,84913,85801,86709,87636,88583,89550,90536,91543,92569,93616,94683,95770,96877,98004,99151,100318,101505,102711,103937,105183,106447,107730,109032,110352,111689,113045,114418,115807,117213,118634,120071,121523,122989,124469,125961,127467,128984,130512,132050,133598,135155,136721,138293,139872,141457,143047,144641,146239,147838,149439,151041,152643,154244,155843,157439,159031,160619,162202,163778,165348,166910,168464,170008,171542
7,GM08,9929,9986,10043,10102,10161,10222,10282,10344,10406,10469,10533,10598,10664,10730,10797,10866,10934,11004,11075,11146,11218,11291,11365,11440,11515,11592,11669,11747,11826,11906,11987,12068,12151,12234,12318,12403,12489,12576,12663,12751,12841,12931,13022,13113,13206,13299,13393,13488,13584,13681,13778,13877,13976,14075,14176,14277,14379,14482,14586,14690,14795,14901,15008,15115,15223,15331,15440,15550,15661,15772,15883,15996,16108,16222,16336,16450,16565,16681,16797,16914,17030,17148,17266,17384,17503,17622,17741,17861,17981,18101,18221,18342,18463,18585,18706,18828,18950,19072,19194,19316,19438
8,GM09,3262,3268,3273,3279,3284,3290,3295,3300,3305,3311,3316,3320,3325,3330,3335,3339,3344,3348,3352,3356,3361,3365,3369,3373,3376,3380,3384,3388,3391,3395,3398,3401,3405,3408,3411,3414,3417,3420,3423,3426,3429,3432,3435,3437,3440,3442,3445,3448,3450,3452,3455,3457,3459,3462,3464,3466,3468,3470,3472,3474,3476,3478,3480,3482,3483,3485,3487,3489,3490,3492,3494,3495,3497,3498,3500,3501,3503,3504,3505,3507,3508,3509,3511,3512,3513,3514,3516,3517,3518,3519,3520,3521,3522,3523,3524,3525,3526,3527,3528,3529,3530
9,GM10,4311,4329,4348,4368,4387,4408,4428,4449,4470,4492,4514,4536,4559,4583,4607,4631,4656,4681,4707,4733,4759,4787,4814,4843,4871,4901,4931,4961,4992,5023,5056,5088,5122,5155,5190,5225,5261,5297,5334,5372,5410,5450,5489,5530,5571,5613,5655,5699,5743,5787,5833,5879,5926,5974,6023,6072,6123,6174,6226,6278,6332,6386,6442,6498,6555,6613,6672,6731,6792,6853,6916,6979,7043,7108,7175,7242,7310,7379,7448,7519,7591,7664,7738,7812,7888,7965,8042,8121,8201,8281,8363,8445,8529,8613,8699,8785,8872,8961,9050,9140,9231
