id,Country,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06
0,"Washington",153906,156241,158618,161038,163504,166027,168583,171162,173752,176370,179019,181701,184421,187174,189968,192796,195658,198554,201484,204445,207437,210457,213508,216589,219702,222846,226021,229225,232460,235722,239013,242332,245677,249048,252445,255867,259313,262784,266277,269794,273332,276891,280470,284069,287686,291321,294973,298641,302323,306021,309731,313454,317188,320932,324687,328449,332219,335996,339778,343565,347355,351147,354941,358735,362529,366321,370110,373896,377677,381452,385221,388982,392733,396476,400207,403927,407635,411328,415008,418672,422319,425950,429562,433156,436730,440283,443815,447326,450813,454277,457717,461132,464521,467884,471221,474530,477811,481064,484288,487483,490647
1,"Illinois",697489,708620,719662,730606,741449,752182,762809,773338,783765,794088,804320,814455,824485,834407,844223,853913,863481,872927,882250,891448,900521,909469,918291,926986,935553,943992,952301,960479,968527,976442,984226,991879,999401,1006793,1014054,1021185,1028187,1035061,1041806,1048424,1054916,1061282,1067523,1073641,1079636,1085510,1091265,1096900,1102418,1107821,1113108,1118283,1123345,1128298,1133142,1137879,1142510,1147037,1151462,1155786,1160012,1164139,1168171,1172109,1175955,1179709,1183374,1186952,1190444,1193851,1197176,1200420,1203585,1206671,1209681,1212617,1215479,1218270,1220991,1223643,1226228,1228747,1231202,1233594,1235925,1238196,1240408,1242563,1244662,1246706,1248697,1250636,1252523,1254361,1256151,1257893,1259589,1261240,1262847,1264411,1265933
2,"California",1171802,1186492,1201720,1217493,1233796,1250637,1268029,1285962,1304421,1323434,1343032,1363243,1384092,1405604,1427810,1450751,1474378,1498700,1523723,1549460,1575918,1603108,1631039,1659725,1689175,1719399,1750402,1782190,1814764,1848125,1882268,1917192,1952895,1989375,2026628,2064647,2103426,2142955,2183224,2224220,2265929,2308333,2351415,2395154,2439529,2484517,2530093,2576232,2622905,2670083,2717735,2765829,2814330,2863204,2912413,2961921,3011689,3061678,3111848,3162158,3212566,3263033,3313515,3363971,3414359,3464638,3514766,3564703,3614409,3663843,3712967,3761744,3810138,3858111,3905632,3952666,3999182,4045151,4090544,4135336,4179500,4223013,4265855,4308005,4349445,4390160,4430135,4469356,4507813,4545497,4582400,4618515,4653839,4688367,4722099,4755034,4787173,4818518,4849073,4878843,4907833
3,"Arizona",314324,318520,322873,327382,332053,336886,341880,347043,352376,357882,363573,369466,375569,381884,388420,395191,402191,409424,416899,424620,432595,440832,449337,458119,467186,476546,486206,496172,506453,517054,527982,539244,550848,562799,575107,587777,600816,614232,628030,642217,656798,671780,687167,702965,719178,735811,752868,770352,788267,806616,825400,844621,864280,884378,904914,925887,947297,969139,991413,1014113,1037235,1060773,1084723,1109075,1133823,1158958,1184471,1210350,1236584,1263161,1290069,1317293,1344818,1372630,1400712,1429047,1457618,1486406,1515392,1544557,1573881,1603343,1632923,1662600,1692351,1722155,1751990,1781835,1811666,1841462,1871202,1900862,1930422,1959860,1989156,2018288,2047237,2075982,2104506,2132788,2160813
4,"Massachusetts",214594,216899,219180,221438,223679,225896,228083,230238,232366,234466,236540,238587,240605,242594,244553,246485,248387,250262,252107,253923,255711,257470,259200,260901,262574,264219,265835,267423,268983,270516,272020,273497,274947,276370,277767,279137,280480,281798,283090,284356,285597,286814,288006,289173,290317,291437,292534,293608,294660,295689,296696,297682,298646,299589,300512,301415,302297,303160,304004,304829,305635,306423,307193,307945,308681,309399,310101,310786,311455,312109,312748,313371,313980,314574,315154,315720,316273,316812,317338,317852,318353,318842,319319,319785,320239,320682,321114,321535,321946,322347,322738,323119,323491,323853,324206,324551,324886,325214,325533,325844,326147
5,"Wisconsin",398104,403973,409761,415479,421112,426650,432065,437358,442550,447639,452621,457494,462254,466899,471432,475854,480166,484366,488456,492436,496306,500069,503725,507276,510723,514067,517311,520455,523502,526453,529311,532077,534753,537341,539843,542262,544599,546856,549036,551140,553171,555130,557020,558843,560600,562293,563925,565497,567012,568470,569875,571227,572528,573780,574985,576144,577259,578331,579362,580354,581307,582223,583103,583949,584762,585543,586294,587014,587707,588371,589010,589623,590212,590777,591319,591840,592340,592820,593280,593722,594146,594553,594944,595318,595678,596023,596353,596671,596975,597267,597547,597816,598074,598321,598558,598785,599003,599212,599412,599604,599789
6,"Texas",1202804,1214214,1225625,1237044,1248450,1259795,1271033,1282126,1293068,1303932,1314708,1325384,1335946,1346390,1356712,1366917,1377011,1386988,1396845,1406580,1416191,1425680,1435046,1444288,1453405,1462396,1471262,1480001,1488615,1497101,1505462,1513696,1521804,1529786,1537642,1545373,1552979,1560460,1567818,1575052,1582164,1589154,1596024,1602773,1609402,1615914,1622308,1628586,1634749,1640798,1646735,1652559,1658273,1663878,1669375,1674765,1680050,1685230,1690308,1695285,1700162,1704940,1709621,1714206,1718697,1723095,1727402,1731618,1735746,1739786,1743741,1747611,1751398,1755103,1758728,1762275,1765744,1769137,1772455,1775700,1778872,1781975,1785007,1787972,1790870,1793703,1796471,1799177,1801820,1804404,1806928,1809394,1811803,1814156,1816455,1818700,1820893,1823035,1825127,1827169,1829163
7,"Nebraska",122952,125370,127801,130245,132707,135190,137695,140236,142818,145429,148072,150748,153454,156202,158994,161840,164716,167623,170561,173531,176535,179573,182644,185747,188884,192053,195255,198490,201755,205052,208376,211729,215109,218517,221951,225411,228896,232406,235939,239494,243072,246670,250287,253923,257577,261248,264934,268634,272349,276075,279813,283561,287318,291083,294855,298632,302414,306198,309985,313773,317560,321345,325128,328907,332680,336448,340207,343959,347700,351430,355149,358854,362545,366220,369879,373521,377144,380748,384331,387893,391433,394949,398442,401909,405351,408766,412154,415513,418844,422146,425417,428658,431867,435045,438190,441303,444382,447427,450439,453415,456357
8,"Utah",183902,186540,189139,191687,194205,196687,199119,201501,203831,206114,208351,210542,212685,214780,216826,218824,220775,222679,224537,226347,228112,229831,231504,233134,234719,236261,237760,239218,240634,242009,243344,244641,245899,247119,248303,249450,250563,251641,252685,253697,254677,255625,256543,257431,258291,259122,259926,260704,261456,262182,262885,263563,264219,264852,265464,266055,266625,267176,267707,268220,268715,269193,269654,270099,270528,270942,271341,271726,272097,272455,272800,273133,273454,273763,274061,274348,274624,274891,275148,275396,275634,275864,276085,276299,276504,276702,276892,277076,277253,277423,277587,277745,277897,278043,278184,278320,278450,278576,278697,278814,278926
9,"Oregon",68503,69665,70843,72035,73239,74452,75672,76899,78131,79375,80631,81901,83184,84480,85786,87105,88433,89769,91112,92462,93819,95183,96554,97931,99314,100704,102098,103497,104899,106305,107713,109124,110535,111948,113361,114775,116188,117600,119010,120418,121824,123227,124625,126020,127410,128794,130173,131545,132911,134269,135620,136963,138297,139622,140938,142244,143540,144825,146100,147363,148614,149854,151081,152296,153498,154687,155863,157025,158174,159309,160429,161536,162627,163705,164768,165816,166849,167867,168870,169858,170831,171789,172732,173660,174572,175470,176352,177220,178072,178909,179732,180540,181333,182112,182876,183626,184361,185083,185790,186484,187164
10,"Florida",961676,968162,974658,981148,987611,994047,1000442,1006776,1013031,1019230,1025368,1031427,1037421,1043331,1049152,1054886,1060565,1066184,1071740,1077231,1082655,1088010,1093295,1098513,1103661,1108741,1113751,1118693,1123568,1128378,1133123,1137803,1142419,1146970,1151457,1155880,1160239,1164534,1168768,1172939,1177048,1181097,1185085,1189014,1192883,1196693,1200446,1204140,1207778,1211359,1214884,1218353,1221768,1225129,1228436,1231690,1234891,1238041,1241140,1244188,1247187,1250136,1253036,1255888,1258692,1261450,1264161,1266827,1269448,1272024,1274556,1277045,1279491,1281895,1284258,1286580,1288861,1291103,1293306,1295470,1297596,1299684,1301736,1303751,1305730,1307674,1309584,1311459,1313301,1315109,1316885,1318629,1320341,1322022,1323673,1325293,1326884,1328445,1329979,1331483,1332961
11,"New York",620199,626064,632005,638036,644169,650398,656707,663098,669575,676137,682783,689513,696324,703213,710179,717222,724340,731530,738791,746120,753516,760976,768497,776078,783716,791408,799152,806944,814782,822663,830585,838542,846534,854556,862606,870679,878773,886885,895010,903146,911289,919436,927583,935726,943863,951989,960102,968197,976273,984324,992349,1000342,1008303,1016226,1024110,1031951,1039746,1047492,1055187,1062827,1070410,1077934,1085395,1092792,1100123,1107384,1114574,1121691,1128733,1135699,1142586,1149393,1156118,1162761,1169319,1175792,1182178,1188477,1194688,1200810,1206842,1212783,1218634,1224394,1230062,1235638,1241123,1246515,1251816,1257024,1262142,1267167,1272102,1276946,1281700,1286364,1290938,1295425,1299823,1304134,1308359
12,"Rhode Island",52317,53137,53954,54769,55570,56347,57114,57866,58611,59344,60066,60774,61468,62151,62821,63480,64126,64760,65382,65991,66589,67174,67748,68310,68860,69398,69925,70441,70945,71438,71920,72392,72852,73302,73742,74171,74591,75000,75399,75789,76170,76541,76903,77256,77600,77935,78262,78581,78892,79194,79489,79776,80056,80328,80593,80851,81102,81347,81585,81816,82041,82260,82474,82681,82883,83079,83269,83455,83635,83810,83980,84146,84307,84463,84615,84762,84906,85045,85180,85312,85440,85564,85684,85801,85915,86025,86132,86236,86337,86435,86530,86623,86712,86800,86884,86966,87046,87123,87198,87271,87341
13,"Georgia",461517,465037,468604,472222,475896,479620,483370,487162,490999,494878,498801,502765,506768,510808,514886,519003,523157,527347,531571,535830,540121,544444,548798,553182,557595,562035,566501,570993,575508,580045,584604,589182,593779,598393,603022,607665,612321,616989,621666,626351,631043,635739,640440,645142,649846,654548,659247,663942,668632,673314,677988,682652,687303,691942,696566,701174,705764,710335,714886,719415,723922,728404,732860,737290,741691,746064,750406,754716,758994,763238,767448,771623,775760,779861,783924,787947,791931,795874,799776,803637,807455,811231,814962,818651,822294,825893,829447,832956,836419,839836,843207,846532,849810,853042,856227,859366,862458,865503,868502,871454,874360
14,"New Hampshire",18846,19265,19690,20122,20562,21012,21473,21944,22429,22923,23429,23945,24473,25014,25566,26131,26709,27299,27901,28517,29147,29790,30446,31117,31802,32501,33215,33943,34686,35445,36219,37008,37814,38635,39472,40325,41195,42081,42984,43904,44841,45796,46767,47756,48762,49786,50828,51887,52965,54060,55173,56304,57454,58621,59806,61010,62232,63471,64729,66004,67298,68609,69937,71283,72647,74028,75425,76840,78271,79719,81183,82662,84158,85669,87194,88735,90289,91858,93441,95036,96645,98266,99899,101543,103198,104864,106540,108226,109920,111623,113334,115052,116777,118508,120244,121986,123732,125482,127235,128990,130748
15,"North Carolina",346506,349633,352778,355939,359112,362286,365457,368622,371774,374929,378078,381225,384371,387507,390633,393750,396862,399968,403066,406155,409235,412304,415364,418412,421450,424477,427491,430493,433482,436457,439420,442368,445302,448222,451126,454015,456888,459744,462585,465408,468215,471004,473776,476529,479264,481981,484679,487358,490018,492658,495278,497879,500460,503020,505560,508079,510577,513055,515511,517946,520360,522752,525123,527473,529800,532106,534389,536651,538891,541109,543305,545478,547630,549759,551867,553952,556015,558056,560074,562071,564046,565998,567929,569838,571725,573590,575434,577256,579057,580836,582593,584330,586045,587739,589413,591065,592697,594308,595899,597469,599020
16,"New Jersey",322378,326525,330696,334890,339112,343376,347662,351973,356310,360672,365057,369467,373901,378355,382830,387325,391839,396371,400920,405486,410066,414660,419268,423887,428518,433158,437808,442465,447129,451799,456473,461150,465830,470511,475193,479873,484551,489226,493897,498563,503221,507873,512516,517149,521771,526382,530980,535563,540132,544685,549221,553740,558239,562719,567178,571615,576030,580422,584789,589131,593448,597738,602000,606234,610440,614616,618762,622876,626960,631011,635030,639015,642967,646884,650767,654614,658426,662202,665942,669644,673310,676939,680529,684082,687597,691073,694511,697910,701270,704591,707873,711116,714319,717484,720609,723695,726741,729748,732716,735645,738535
17,"Colorado",216683,221684,226697,231720,236748,241775,246798,251811,256811,261794,266763,271716,276650,281562,286445,291297,296115,300897,305640,310341,314997,319606,324167,328676,333132,337533,341878,346164,350390,354553,358654,362691,366662,370567,374405,378175,381876,385508,389071,392564,395987,399340,402623,405835,408978,412052,415056,417991,420858,423657,426389,429055,431654,434188,436659,439065,441409,443692,445914,448076,450179,452225,454215,456149,458028,459854,461628,463350,465022,466646,468222,469750,471233,472672,474067,475420,476731,478001,479233,480426,481582,482702,483786,484836,485853,486837,487790,488712,489604,490467,491303,492111,492892,493648,494379,495086,495770,496431,497070,497687,498284
18,"Maryland",190480,192718,194989,197292,199621,201971,204343,206736,209148,211573,214013,216468,218937,221418,223909,226410,228928,231461,234009,236570,239144,241729,244327,246935,249553,252182,254820,257468,260125,262791,265466,268150,270841,273540,276245,278957,281674,284397,287125,289857,292594,295334,298078,300825,303574,306325,309077,311830,314584,317338,320091,322843,325594,328343,331090,333834,336575,339312,342045,344774,347497,350215,352927,355633,358332,361024,363708,366384,369051,371710,374359,376999,379628,382247,384855,387452,390037,392611,395172,397720,400256,402778,405286,407781,410261,412727,415178,417613,420034,422438,424827,427200,429556,431896,434219,436524,438813,441084,443337,445573,447791
19,"Nevada",144781,147234,149729,152269,154860,157498,160182,162912,165679,168484,171326,174202,177109,180046,183008,185993,188998,192020,195055,198101,201155,204212,207269,210324,213372,216411,219437,222448,225439,228407,231351,234267,237151,240002,242817,245594,248329,251023,253671,256273,258827,261331,263785,266186,268535,270830,273071,275257,277387,279462,281482,283446,285355,287208,289007,290751,292442,294080,295665,297199,298681,300114,301498,302834,304123,305366,306565,307720,308832,309902,310933,311924,312877,313793,314673,315519,316331,317111,317860,318578,319266,319927,320560,321167,321749,322306,322840,323352,323841,324310,324759,325188,325599,325992,326368,326728,327072,327400,327715,328016,328303
20,"Tennessee",352376,355718,358976,362136,365194,368159,371072,373906,376665,379348,381956,384491,386958,389359,391694,393964,396171,398315,400399,402425,404393,406306,408163,409968,411721,413423,415076,416681,418239,419751,421220,422645,424029,425371,426674,427938,429164,430354,431509,432629,433715,434769,435791,436782,437743,438675,439579,440455,441305,442128,442927,443701,444452,445179,445884,446568,447230,447872,448495,449098,449682,450248,450797,451329,451844,452344,452827,453296,453750,454190,454616,455029,455429,455817,456192,456556,456908,457249,457580,457900,458210,458510,458801,459083,459356,459620,459876,460124,460364,460597,460822,461040,461251,461456,461654,461845,462031,462211,462385,462554,462717
21,"Hawaii",17881,17995,18111,18230,18354,18482,18613,18748,18886,19029,19175,19326,19481,19640,19804,19972,20145,20323,20506,20694,20887,21086,21291,21501,21716,21938,22166,22401,22642,22889,23143,23405,23673,23949,24233,24524,24823,25130,25446,25770,26102,26444,26795,27156,27526,27906,28295,28696,29107,29528,29961,30405,30861,31328,31808,32300,32804,33322,33853,34397,34955,35527,36113,36714,37330,37961,38607,39270,39948,40643,41354,42083,42828,43592,44373,45173,45990,46827,47683,48558,49453,50367,51302,52258,53234,54231,55249,56289,57350,58434,59540,60668,61818,62992,64188,65408,66650,67916,69206,70519,71856
22,"Indiana",318894,325216,331547,337878,344228,350603,356992,363387,369785,376187,382591,389001,395415,401830,408244,414654,421061,427462,433858,440247,446627,452996,459353,465697,472027,478341,484638,490917,497177,503415,509632,515826,521995,528139,534256,540345,546405,552435,558434,564401,570335,576235,582099,587928,593720,599473,605189,610864,616500,622094,627646,633156,638623,644046,649424,654758,660045,665287,670481,675629,680729,685781,690784,695739,700645,705501,710307,715063,719770,724425,729030,733585,738088,742540,746942,751292,755591,759839,764036,768182,772276,776320,780312,784254,788146,791986,795777,799517,803207,806848,810439,813981,817474,820918,824314,827661,830961,834213,837418,840577,843688
23,"Kentucky",166139,169099,172104,175150,178231,181343,184487,187663,190868,194120,197424,200790,204216,207696,211238,214846,218503,222209,225965,229771,233628,237539,241505,245527,249607,253745,257939,262190,266498,270862,275281,279755,284285,288871,293513,298212,302967,307778,312646,317569,322548,327582,332671,337814,343012,348263,353568,358926,364336,369799,375313,380878,386493,392158,397872,403634,409444,415300,421203,427150,433141,439176,445253,451371,457529,463726,469962,476234,482542,488884,495260,501667,508106,514574,521070,527593,534141,540713,547308,553924,560559,567213,573883,580569,587268,593979,600700,607431,614168,620912,627659,634409,641161,647911,654659,661404,668143,674874,681598,688311,695012
