id,Country,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06
0,GM01,142878,145246,147619,150006,152406,154811,157210,159600,161991,164382,166774,169164,171550,173930,176305,178675,181040,183398,185749,188092,190426,192751,195067,197372,199667,201950,204221,206479,208725,210957,213175,215378,217566,219739,221897,224037,226161,228268,230358,232429,234483,236518,238534,240530,242508,244466,246403,248321,250218,252095,253951,255786,257600,259392,261163,262913,264641,266348,268033,269696,271337,272956,274554,276130,277683,279215,280726,282214,283681,285126,286550,287952,289333,290692,292031,293348,294645,295920,297176,298410,299625,300819,301993,303148,304282,305398,306494,307571,308629,309669,310690,311693,312678,313645,314594,315526,316441,317339,318220,319085,319933
1,GM02,197988,201700,205417,209139,212865,216600,220346,224104,227877,231663,235467,239291,243128,246967,250806,254650,258496,262346,266199,270054,273912,277772,281633,285493,289353,293210,297063,300912,304754,308590,312419,316241,320055,323859,327654,331438,335210,338970,342717,346449,350167,353869,357555,361225,364876,368510,372125,375720,379295,382849,386382,389893,393381,396846,400287,403705,407097,410465,413807,417123,420412,423675,426910,430118,433298,436449,439572,442665,445730,448765,451770,454746,457691,460606,463490,466344,469167,471959,474720,477450,480148,482815,485451,488056,490629,493171,495682,498161,500609,503026,505411,507765,510089,512381,514643,516874,519075,521245,523385,525494,527574
2,GM03,9640,9756,9870,9982,10092,10200,10304,10404,10503,10600,10694,10785,10875,10961,11046,11128,11209,11287,11363,11437,11509,11579,11647,11713,11778,11841,11902,11961,12019,12075,12129,12182,12234,12284,12332,12380,12425,12470,12513,12555,12596,12636,12674,12712,12748,12783,12817,12851,12883,12914,12944,12974,13003,13030,13057,13083,13109,13133,13157,13180,13203,13224,13245,13266,13286,13305,13324,13342,13359,13376,13393,13409,13425,13440,13454,13468,13482,13495,13508,13521,13533,13545,13556,13567,13578,13588,13598,13608,13617,13627,13636,13644,13652,13661,13668,13676,13683,13690,13697,13704,13711
3,GM04,24051,24411,24769,25127,25488,25850,26212,26573,26933,27293,27652,28011,28369,28726,29083,29438,29793,30146,30498,30848,31198,31545,31891,32236,32579,32920,33259,33596,33931,34264,34595,34923,35249,35573,35895,36214,36530,36844,37155,37464,37770,38073,38373,38670,38965,39256,39545,39830,40113,40392,40669,40942,41213,41480,41744,42005,42262,42517,42768,43016,43261,43503,43741,43976,44209,44437,44663,44886,45105,45321,45534,45744,45951,46155,46355,46553,46747,46939,47127,47312,47495,47674,47851,48025,48196,48363,48529,48691,48851,49007,49162,49313,49462,49608,49752,49893,50031,50167,50301,50432,50561
4,GM05,83251,84909,86576,88250,89936,91630,93325,95018,96718,98422,100128,101836,103545,105253,106961,108669,110375,112078,113779,115477,117170,118859,120542,122219,123890,125554,127210,128858,130498,132128,133748,135358,136957,138544,140120,141684,143235,144773,146297,147808,149304,150786,152252,153704,155140,156560,157964,159351,160722,162077,163414,164734,166037,167322,168590,169840,171073,172287,173483,174662,175823,176965,178090,179196,180285,181355,182408,183443,184460,185459,186441,187405,188351,189281,190193,191089,191967,192829,193674,194503,195315,196112,196892,197657,198407,199141,199860,200564,201253,201928,202588,203235,203867,204486,205091,205683,206262,206829,207382,207923,208452
5,GM06,68217,69442,70674,71924,73199,74490,75792,77101,78420,79751,81096,82454,83823,85202,86591,87991,89402,90823,92253,93694,95143,96601,98067,99542,101025,102516,104014,105518,107030,108547,110071,111600,113134,114672,116215,117762,119313,120866,122423,123981,125542,127104,128667,130231,131795,133359,134922,136484,138045,139604,141160,142714,144265,145813,147356,148895,150430,151960,153484,155002,156514,158020,159518,161010,162493,163969,165437,166896,168346,169786,171218,172639,174051,175452,176842,178222,179590,180947,182293,183627,184949,186259,187556,188841,190113,191373,192619,193852,195073,196280,197473,198653,199819,200972,202111,203236,204347,205444,206528,207597,208653
6,GM07,250884,255171,259454,263745,268037,272313,276571,280805,285030,289241,293436,297612,301767,305899,310009,314096,318159,322196,326207,330189,334142,338066,341959,345820,349649,353445,357206,360933,364624,368279,371897,375478,379021,382525,385990,389416,392801,396147,399451,402715,405937,409118,412257,415354,418409,421422,424392,427320,430206,433049,435850,438608,441324,443998,446630,449220,451768,454274,456739,459163,461547,463889,466191,468453,470676,472859,475003,477108,479175,481204,483195,485149,487066,488948,490793,492602,494377,496117,497823,499495,501134,502740,504314,505856,507367,508846,510295,511715,513104,514465,515797,517101,518378,519627,520849,522045,523216,524361,525481,526577,527649
7,GM08,41682,42501,43321,44143,44966,45788,46609,47427,48243,49057,49870,50681,51488,52293,53095,53894,54690,55482,56270,57055,57835,58612,59383,60151,60913,61671,62423,63171,63913,64649,65380,66105,66824,67538,68245,68946,69641,70329,71011,71686,72354,73016,73671,74319,74960,75594,76221,76841,77454,78059,78657,79248,79832,80408,80978,81539,82094,82641,83181,83713,84238,84756,85266,85769,86265,86754,87235,87710,88177,88637,89090,89536,89975,90407,90832,91251,91662,92067,92465,92857,93242,93621,93993,94358,94718,95071,95418,95759,96094,96424,96747,97064,97376,97682,97982,98277,98567,98851,99130,99403,99671
8,GM09,12041,12208,12373,12536,12699,12860,13019,13176,13331,13484,13636,13785,13933,14079,14222,14364,14504,14642,14778,14913,15045,15176,15304,15431,15556,15679,15800,15919,16037,16152,16266,16378,16488,16597,16703,16808,16911,17013,17112,17210,17307,17401,17494,17586,17675,17764,17850,17935,18019,18101,18181,18261,18338,18414,18489,18562,18634,18705,18774,18842,18909,18974,19038,19101,19162,19223,19282,19340,19397,19452,19507,19561,19613,19664,19715,19764,19812,19860,19906,19951,19996,20039,20082,20124,20164,20204,20244,20282,20319,20356,20392,20427,20462,20496,20529,20561,20592,20623,20654,20683,20712
9,GM10,13790,13994,14196,14397,14597,14797,14997,15196,15395,15593,15791,15989,16186,16382,16577,16770,16963,17156,17347,17538,17729,17918,18107,18295,18483,18669,18855,19040,19224,19407,19590,19772,19953,20133,20312,20490,20668,20845,21021,21196,21370,21544,21716,21888,22059,22229,22398,22566,22734,22900,23066,23231,23395,23558,23720,23882,24042,24202,24361,24519,24676,24832,24987,25141,25295,25447,25599,25750,25900,26049,26197,26344,26491,26636,26781,26925,27068,27210,27351,27491,27631,27769,27907,28044,28180,28315,28449,28582,28715,28846,28977,29107,29236,29364,29491,29618,29743,29868,29992,30115,30237
