fcst_hub_epiweek,key,q.01,q.025,q.05,q.10,q.15,q.20,q.25,q.30,q.35,q.40,q.45,q.50,q.55,q.60,q.65,q.70,q.75,q.80,q.85,q.90,q.95,q.975,q.99,truth_deaths,obs,week_ahead,fcst_date,name,big_group,start_date,end_date
10,italy,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1,,2020-11-01,Italy,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Jamaica,LATIN AMERICA AND THE CARIBBEAN,2020-02-23,2020-02-29
10,japan,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,,2020-11-01,Japan,EASTERN AND SOUTH-EASTERN ASIA,2020-02-23,2020-02-29
10,jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Jordan,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Kazakhstan,CENTRAL AND SOUTHERN ASIA,2020-02-23,2020-02-29
10,kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Kenya,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Kosovo,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Kuwait,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Kyrgyzstan,CENTRAL AND SOUTHERN ASIA,2020-02-23,2020-02-29
10,latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Latvia,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Lebanon,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Lesotho,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Liberia,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Libya,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Lithuania,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Luxembourg,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Madagascar,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Malawi,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Malaysia,EASTERN AND SOUTH-EASTERN ASIA,2020-02-23,2020-02-29
10,maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Maldives,CENTRAL AND SOUTHERN ASIA,2020-02-23,2020-02-29
10,mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Mali,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Malta,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Mauritania,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Mexico,LATIN AMERICA AND THE CARIBBEAN,2020-02-23,2020-02-29
10,moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Moldova,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Montenegro,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Morocco,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Mozambique,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Namibia,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Nepal,CENTRAL AND SOUTHERN ASIA,2020-02-23,2020-02-29
10,netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Netherlands,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,newzealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,New Zealand,AUSTRALIA/NEW ZEALAND,2020-02-23,2020-02-29
10,nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Nicaragua,LATIN AMERICA AND THE CARIBBEAN,2020-02-23,2020-02-29
10,niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Niger,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Nigeria,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,northmacedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,North Macedonia,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Norway,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Oman,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Pakistan,CENTRAL AND SOUTHERN ASIA,2020-02-23,2020-02-29
10,panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Panama,LATIN AMERICA AND THE CARIBBEAN,2020-02-23,2020-02-29
10,paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Paraguay,LATIN AMERICA AND THE CARIBBEAN,2020-02-23,2020-02-29
10,peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Peru,LATIN AMERICA AND THE CARIBBEAN,2020-02-23,2020-02-29
10,philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Philippines,EASTERN AND SOUTH-EASTERN ASIA,2020-02-23,2020-02-29
10,poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Poland,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Portugal,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Qatar,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Romania,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Russia,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Rwanda,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,sanmarino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,San Marino,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,saudiarabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Saudi Arabia,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Senegal,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Serbia,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,sierraleone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Sierra Leone,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Singapore,EASTERN AND SOUTH-EASTERN ASIA,2020-02-23,2020-02-29
10,slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Slovakia,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Slovenia,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Somalia,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,southafrica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,South Africa,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,southkorea,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,,2020-11-01,South Korea,EASTERN AND SOUTH-EASTERN ASIA,2020-02-23,2020-02-29
10,southsudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,South Sudan,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Spain,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,srilanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Sri Lanka,CENTRAL AND SOUTHERN ASIA,2020-02-23,2020-02-29
10,sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Sudan,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Suriname,LATIN AMERICA AND THE CARIBBEAN,2020-02-23,2020-02-29
10,sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Sweden,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Switzerland,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,syria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Syria,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Tajikistan,CENTRAL AND SOUTHERN ASIA,2020-02-23,2020-02-29
10,tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Tanzania,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Thailand,EASTERN AND SOUTH-EASTERN ASIA,2020-02-23,2020-02-29
10,togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Togo,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,trinidadandtobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Trinidad and Tobago,LATIN AMERICA AND THE CARIBBEAN,2020-02-23,2020-02-29
10,tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Tunisia,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Turkey,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Uganda,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Ukraine,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,unitedarabemirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,United Arab Emirates,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,unitedkingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,United Kingdom,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Uruguay,LATIN AMERICA AND THE CARIBBEAN,2020-02-23,2020-02-29
10,us,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2020-11-01,US,EUROPE AND NORTHERN AMERICA,2020-02-23,2020-02-29
10,uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Uzbekistan,CENTRAL AND SOUTHERN ASIA,2020-02-23,2020-02-29
10,venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Venezuela,LATIN AMERICA AND THE CARIBBEAN,2020-02-23,2020-02-29
10,vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Vietnam,EASTERN AND SOUTH-EASTERN ASIA,2020-02-23,2020-02-29
10,westbankandgaza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,West Bank and Gaza,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Yemen,NORTHERN AFRICA AND WESTERN ASIA,2020-02-23,2020-02-29
10,zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Zambia,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
10,zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Zimbabwe,SUB-SAHARAN AFRICA,2020-02-23,2020-02-29
11,afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Afghanistan,CENTRAL AND SOUTHERN ASIA,2020-03-01,2020-03-07
11,albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Albania,EUROPE AND NORTHERN AMERICA,2020-03-01,2020-03-07
11,algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Algeria,NORTHERN AFRICA AND WESTERN ASIA,2020-03-01,2020-03-07
11,andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Andorra,EUROPE AND NORTHERN AMERICA,2020-03-01,2020-03-07
11,angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Angola,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Argentina,LATIN AMERICA AND THE CARIBBEAN,2020-03-01,2020-03-07
11,armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Armenia,NORTHERN AFRICA AND WESTERN ASIA,2020-03-01,2020-03-07
11,australia,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2020-11-01,Australia,AUSTRALIA/NEW ZEALAND,2020-03-01,2020-03-07
11,austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Austria,EUROPE AND NORTHERN AMERICA,2020-03-01,2020-03-07
11,azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Azerbaijan,NORTHERN AFRICA AND WESTERN ASIA,2020-03-01,2020-03-07
11,bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Bahamas,LATIN AMERICA AND THE CARIBBEAN,2020-03-01,2020-03-07
11,bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Bahrain,NORTHERN AFRICA AND WESTERN ASIA,2020-03-01,2020-03-07
11,bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Bangladesh,CENTRAL AND SOUTHERN ASIA,2020-03-01,2020-03-07
11,belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Belarus,EUROPE AND NORTHERN AMERICA,2020-03-01,2020-03-07
11,belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Belgium,EUROPE AND NORTHERN AMERICA,2020-03-01,2020-03-07
11,belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Belize,LATIN AMERICA AND THE CARIBBEAN,2020-03-01,2020-03-07
11,benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Benin,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Bolivia,LATIN AMERICA AND THE CARIBBEAN,2020-03-01,2020-03-07
11,bosniaandherzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Bosnia and Herzegovina,EUROPE AND NORTHERN AMERICA,2020-03-01,2020-03-07
11,botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Botswana,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Brazil,LATIN AMERICA AND THE CARIBBEAN,2020-03-01,2020-03-07
11,bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Bulgaria,EUROPE AND NORTHERN AMERICA,2020-03-01,2020-03-07
11,burkinafaso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Burkina Faso,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,burma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Burma,EASTERN AND SOUTH-EASTERN ASIA,2020-03-01,2020-03-07
11,caboverde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Cabo Verde,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Cameroon,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Canada,EUROPE AND NORTHERN AMERICA,2020-03-01,2020-03-07
11,centralafricanrepublic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Central African Republic,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Chad,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Chile,LATIN AMERICA AND THE CARIBBEAN,2020-03-01,2020-03-07
11,china,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,1,,2020-11-01,China,EASTERN AND SOUTH-EASTERN ASIA,2020-03-01,2020-03-07
11,colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Colombia,LATIN AMERICA AND THE CARIBBEAN,2020-03-01,2020-03-07
11,congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Republic of Congo,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,costarica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Costa Rica,LATIN AMERICA AND THE CARIBBEAN,2020-03-01,2020-03-07
11,cotedivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Cote d'Ivoire,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Croatia,EUROPE AND NORTHERN AMERICA,2020-03-01,2020-03-07
11,cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Cuba,LATIN AMERICA AND THE CARIBBEAN,2020-03-01,2020-03-07
11,cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Cyprus,NORTHERN AFRICA AND WESTERN ASIA,2020-03-01,2020-03-07
11,czechia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Czechia,EUROPE AND NORTHERN AMERICA,2020-03-01,2020-03-07
11,democraticcongo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Democratic Republic of the Congo,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Denmark,EUROPE AND NORTHERN AMERICA,2020-03-01,2020-03-07
11,djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Djibouti,SUB-SAHARAN AFRICA,2020-03-01,2020-03-07
11,dominicanrepublic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Dominican Republic,LATIN AMERICA AND THE CARIBBEAN,2020-03-01,2020-03-07
11,ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Ecuador,LATIN AMERICA AND THE CARIBBEAN,2020-03-01,2020-03-07
11,egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2020-11-01,Egypt,NORTHERN AFRICA AND WESTERN ASIA,2020-03-01,2020-03-07
