forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-10-26,2020-10-17,-1 wk ahead inc case,PL,observed,NA,Poland,45592.0
2020-10-26,2020-10-24,0 wk ahead inc case,PL,observed,NA,Poland,74716.0
2020-10-26,2020-10-31,1 wk ahead inc case,PL,point,NA,Poland,102475.7053789731
2020-10-26,2020-11-07,2 wk ahead inc case,PL,point,NA,Poland,171181.35819070903
2020-10-26,2020-11-14,3 wk ahead inc case,PL,point,NA,Poland,283090.01711491443
2020-10-26,2020-11-21,4 wk ahead inc case,PL,point,NA,Poland,461223.34841075796
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.01,Poland,97264.51999999999
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.025,Poland,97895.525
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.05,Poland,98438.3
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.1,Poland,99185.29999999999
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.15,Poland,99708.35
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.2,Poland,100192.8
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.25,Poland,100620.25
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.3,Poland,101033.8
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.35,Poland,101362.65
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.4,Poland,101750.8
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.45,Poland,102078.6
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.5,Poland,102448.0
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.55,Poland,102832.4
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.6,Poland,103158.79999999999
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.65,Poland,103511.4
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.7,Poland,103886.3
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.75,Poland,104262.25
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.8,Poland,104730.0
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.85,Poland,105185.04999999999
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.9,Poland,105749.90000000001
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.95,Poland,106683.6
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.975,Poland,107346.59999999999
2020-10-26,2020-10-31,1 wk ahead inc case,PL,quantile,0.99,Poland,108202.09000000003
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.01,Poland,158848.97000000003
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.025,Poland,160863.15
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.05,Poland,162423.6
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.1,Poland,164207.7
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.15,Poland,165283.30000000002
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.2,Poland,166131.8
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.25,Poland,166879.0
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.3,Poland,167696.7
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.35,Poland,168394.3
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.4,Poland,169117.6
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.45,Poland,169815.7
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.5,Poland,170488.0
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.55,Poland,171130.8
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.6,Poland,171914.0
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.65,Poland,172624.1
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.7,Poland,173619.09999999998
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.75,Poland,174686.0
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.8,Poland,176136.80000000002
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.85,Poland,177777.8
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.9,Poland,179891.7
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.95,Poland,182599.84999999998
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.975,Poland,184770.9
2020-10-26,2020-11-07,2 wk ahead inc case,PL,quantile,0.99,Poland,186648.52000000005
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.01,Poland,255336.93000000002
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.025,Poland,260857.825
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.05,Poland,265361.3
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.1,Poland,269016.2
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.15,Poland,271123.05000000005
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.2,Poland,272668.80000000005
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.25,Poland,274070.5
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.3,Poland,275405.5
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.35,Poland,276653.35
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.4,Poland,278009.0
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.45,Poland,279325.75
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.5,Poland,280559.5
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.55,Poland,281908.7
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.6,Poland,283331.0
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.65,Poland,284998.15
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.7,Poland,287060.8
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.75,Poland,289575.5
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.8,Poland,293486.6
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.85,Poland,298627.25
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.9,Poland,303834.19999999995
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.95,Poland,309363.25
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.975,Poland,314957.95
2020-10-26,2020-11-14,3 wk ahead inc case,PL,quantile,0.99,Poland,318695.13
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.01,Poland,404548.41000000003
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.025,Poland,417291.375
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.05,Poland,425799.55000000005
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.1,Poland,434324.0
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.15,Poland,438026.60000000003
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.2,Poland,440784.6
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.25,Poland,443207.0
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.3,Poland,445617.6
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.35,Poland,448036.45000000007
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.4,Poland,450285.6
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.45,Poland,452631.8
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.5,Poland,454844.5
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.55,Poland,457471.04999999993
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.6,Poland,459984.2
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.65,Poland,462797.8
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.7,Poland,467191.5
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.75,Poland,473960.75
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.8,Poland,482231.99999999994
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.85,Poland,493138.9
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.9,Poland,504813.0
2020-10-26,2020-11-21,4 wk ahead inc case,PL,quantile,0.95,Poland,516879.20000000007
