forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-02-01,2021-02-06,1 wk ahead cum death,PL,point,NA,Poland,38748.611396236345
2021-02-01,2021-02-06,1 wk ahead inc death,PL,point,NA,Poland,1666.6113962363468
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.01,Poland,38206.623529411765
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.025,Poland,38253.73529411765
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.05,Poland,38298.470588235294
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.1,Poland,38352.117647058825
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.15,Poland,38389.05882352941
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.2,Poland,38428.58823529412
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.25,Poland,38464.35294117647
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.3,Poland,38503.05882352941
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.35,Poland,38541.470588235294
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.4,Poland,38583.64705882353
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.45,Poland,38627.705882352944
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.5,Poland,38680.23529411765
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.55,Poland,38724.529411764706
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.6,Poland,38778.23529411765
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.65,Poland,38836.117647058825
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.7,Poland,38905.882352941175
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.75,Poland,38980.529411764706
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.8,Poland,39075.882352941175
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.85,Poland,39176.41176470588
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.9,Poland,39297.41176470588
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.95,Poland,39419.705882352944
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.975,Poland,39505.970588235294
2021-02-01,2021-02-06,1 wk ahead cum death,PL,quantile,0.99,Poland,39574.83529411765
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.01,Poland,1124.6235294117646
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.025,Poland,1171.735294117647
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.05,Poland,1216.4705882352941
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.1,Poland,1270.1176470588234
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.15,Poland,1307.0588235294117
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.2,Poland,1346.5882352941176
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.25,Poland,1382.3529411764705
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.3,Poland,1421.058823529412
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.35,Poland,1459.4705882352944
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.4,Poland,1501.6470588235295
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.45,Poland,1545.7058823529412
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.5,Poland,1598.235294117647
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.55,Poland,1642.5294117647059
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.6,Poland,1696.2352941176473
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.65,Poland,1754.1176470588236
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.7,Poland,1823.8823529411761
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.75,Poland,1898.5294117647059
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.8,Poland,1993.8823529411768
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.85,Poland,2094.411764705882
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.9,Poland,2215.4117647058824
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.95,Poland,2337.705882352941
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.975,Poland,2423.970588235294
2021-02-01,2021-02-06,1 wk ahead inc death,PL,quantile,0.99,Poland,2492.835294117646
2021-02-01,2021-02-13,2 wk ahead cum death,PL,point,NA,Poland,40220.81300171075
2021-02-01,2021-02-13,2 wk ahead inc death,PL,point,NA,Poland,1472.2016054744045
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.01,Poland,39197.04705882353
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.025,Poland,39289.41176470589
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.05,Poland,39370.58823529412
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.1,Poland,39473.29411764706
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.15,Poland,39551.41176470588
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.2,Poland,39623.882352941175
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.25,Poland,39692.58823529412
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.3,Poland,39762.94117647059
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.35,Poland,39835.05882352941
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.4,Poland,39915.41176470588
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.45,Poland,39996.941176470595
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.5,Poland,40091.41176470589
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.55,Poland,40175.470588235294
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.6,Poland,40277.05882352941
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.65,Poland,40387.23529411765
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.7,Poland,40516.70588235294
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.75,Poland,40655.529411764706
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.8,Poland,40823.882352941175
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.85,Poland,41017.70588235294
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.9,Poland,41235.17647058824
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.95,Poland,41485.64705882353
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.975,Poland,41654.617647058825
2021-02-01,2021-02-13,2 wk ahead cum death,PL,quantile,0.99,Poland,41793.98823529412
2021-02-01,2021-02-13,2 wk ahead inc death,PL,quantile,0.01,Poland,990.4235294117648
2021-02-01,2021-02-13,2 wk ahead inc death,PL,quantile,0.025,Poland,1035.6764705882354
2021-02-01,2021-02-13,2 wk ahead inc death,PL,quantile,0.05,Poland,1072.1176470588234
