forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-02-15,2021-02-20,1 wk ahead cum case,PL,point,NA,Poland,1620739.5419630157
2021-02-15,2021-02-20,1 wk ahead inc case,PL,point,NA,Poland,37118.54196301565
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.01,Poland,1611349.65
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.025,Poland,1611633.5
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.05,Poland,1611872.25
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.1,Poland,1612215.0
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.15,Poland,1612451.0
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.2,Poland,1612689.0
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.25,Poland,1612920.0
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.3,Poland,1613214.5
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.35,Poland,1613576.0
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.4,Poland,1614146.0
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.45,Poland,1618738.25
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.5,Poland,1622020.0
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.55,Poland,1623025.5
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.6,Poland,1623785.0
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.65,Poland,1625755.75
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.7,Poland,1627581.0
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.75,Poland,1628356.75
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.8,Poland,1629097.0
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.85,Poland,1629818.0
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.9,Poland,1630535.5
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.95,Poland,1631281.5
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.975,Poland,1631853.125
2021-02-15,2021-02-20,1 wk ahead cum case,PL,quantile,0.99,Poland,1632918.1
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.01,Poland,27728.649999999998
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.025,Poland,28012.5
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.05,Poland,28251.25
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.1,Poland,28594.0
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.15,Poland,28830.0
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.2,Poland,29068.0
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.25,Poland,29299.0
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.3,Poland,29593.5
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.35,Poland,29955.0
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.4,Poland,30525.0
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.45,Poland,35117.25
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.5,Poland,38399.0
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.55,Poland,39404.5
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.6,Poland,40164.0
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.65,Poland,42134.75
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.7,Poland,43960.0
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.75,Poland,44735.75
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.8,Poland,45476.0
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.85,Poland,46197.0
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.9,Poland,46914.5
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.95,Poland,47660.5
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.975,Poland,48232.125
2021-02-15,2021-02-20,1 wk ahead inc case,PL,quantile,0.99,Poland,49297.100000000006
2021-02-15,2021-02-27,2 wk ahead cum case,PL,point,NA,Poland,1656796.9231863443
2021-02-15,2021-02-27,2 wk ahead inc case,PL,point,NA,Poland,36057.38122332859
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.01,Poland,1635646.5999999999
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.025,Poland,1636215.25
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.05,Poland,1636701.25
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.1,Poland,1637366.5
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.15,Poland,1637843.75
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.2,Poland,1638327.0
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.25,Poland,1638801.5
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.3,Poland,1639376.0
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.35,Poland,1640109.25
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.4,Poland,1641338.0
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.45,Poland,1651108.75
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.5,Poland,1658482.5
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.55,Poland,1660609.5
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.6,Poland,1662165.0
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.65,Poland,1666991.0
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.7,Poland,1673256.0
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.75,Poland,1675123.5
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.8,Poland,1676976.0
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.85,Poland,1678871.25
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.9,Poland,1680506.0
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.95,Poland,1682045.75
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.975,Poland,1683324.875
2021-02-15,2021-02-27,2 wk ahead cum case,PL,quantile,0.99,Poland,1685595.25
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.01,Poland,24296.949999999997
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.025,Poland,24581.75
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.05,Poland,24829.0
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.1,Poland,25151.5
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.15,Poland,25392.75
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.2,Poland,25638.0
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.25,Poland,25881.5
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.3,Poland,26161.5
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.35,Poland,26533.25
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.4,Poland,27192.0
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.45,Poland,32370.5
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.5,Poland,36462.5
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.55,Poland,37584.0
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.6,Poland,38380.0
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.65,Poland,41235.25
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.7,Poland,45675.0
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.75,Poland,46766.75
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.8,Poland,47879.0
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.85,Poland,49053.25
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.9,Poland,49970.5
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.95,Poland,50764.25
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.975,Poland,51471.75
2021-02-15,2021-02-27,2 wk ahead inc case,PL,quantile,0.99,Poland,52677.15000000001
2021-02-15,2021-03-06,3 wk ahead cum case,PL,point,NA,Poland,1691959.9359886204
2021-02-15,2021-03-06,3 wk ahead inc case,PL,point,NA,Poland,35163.01280227596
2021-02-15,2021-03-06,3 wk ahead cum case,PL,quantile,0.01,Poland,1656909.7
2021-02-15,2021-03-06,3 wk ahead cum case,PL,quantile,0.025,Poland,1657727.875
