forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-11-02,2020-10-24,-1 wk ahead inc death,PL,observed,NA,Poland,827.0
2020-11-02,2020-10-31,0 wk ahead inc death,PL,observed,NA,Poland,1280.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,point,NA,Poland,1942.1393951532143
2020-11-02,2020-11-14,2 wk ahead inc death,PL,point,NA,Poland,3405.1552173042255
2020-11-02,2020-11-21,3 wk ahead inc death,PL,point,NA,Poland,5262.475465651913
2020-11-02,2020-11-28,4 wk ahead inc death,PL,point,NA,Poland,6787.469056679351
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.01,Poland,1439.8400000000001
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.025,Poland,1498.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.05,Poland,1553.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.1,Poland,1622.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.15,Poland,1670.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.2,Poland,1711.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.25,Poland,1752.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.3,Poland,1784.6
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.35,Poland,1818.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.4,Poland,1852.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.45,Poland,1884.4
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.5,Poland,1917.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.55,Poland,1948.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.6,Poland,1986.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.65,Poland,2022.8000000000002
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.7,Poland,2062.3999999999996
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.75,Poland,2108.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.8,Poland,2163.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.85,Poland,2228.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.9,Poland,2309.0
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.95,Poland,2419.3999999999996
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.975,Poland,2513.3999999999996
2020-11-02,2020-11-07,1 wk ahead inc death,PL,quantile,0.99,Poland,2627.24
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.01,Poland,2408.84
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.025,Poland,2511.8
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.05,Poland,2608.6
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.1,Poland,2742.0
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.15,Poland,2841.0
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.2,Poland,2934.4
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.25,Poland,3019.0
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.3,Poland,3095.0
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.35,Poland,3169.2
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.4,Poland,3234.0
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.45,Poland,3300.0
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.5,Poland,3366.0
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.55,Poland,3432.0
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.6,Poland,3505.2
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.65,Poland,3580.8
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.7,Poland,3664.3999999999996
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.75,Poland,3755.0
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.8,Poland,3855.0
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.85,Poland,3968.2
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.9,Poland,4111.6
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.95,Poland,4328.799999999999
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.975,Poland,4510.599999999999
2020-11-02,2020-11-14,2 wk ahead inc death,PL,quantile,0.99,Poland,4773.32
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.01,Poland,3725.6800000000003
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.025,Poland,3888.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.05,Poland,4051.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.1,Poland,4255.4
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.15,Poland,4416.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.2,Poland,4557.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.25,Poland,4688.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.3,Poland,4804.2
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.35,Poland,4916.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.4,Poland,5019.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.45,Poland,5129.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.5,Poland,5234.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.55,Poland,5338.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.6,Poland,5446.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.65,Poland,5562.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.7,Poland,5677.4
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.75,Poland,5798.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.8,Poland,5938.6
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.85,Poland,6102.0
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.9,Poland,6304.8
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.95,Poland,6568.799999999999
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.975,Poland,6792.799999999999
2020-11-02,2020-11-21,3 wk ahead inc death,PL,quantile,0.99,Poland,7182.879999999999
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.01,Poland,5024.84
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.025,Poland,5194.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.05,Poland,5370.200000000001
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.1,Poland,5597.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.15,Poland,5759.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.2,Poland,5906.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.25,Poland,6048.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.3,Poland,6198.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.35,Poland,6340.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.4,Poland,6473.6
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.45,Poland,6608.4
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.5,Poland,6739.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.55,Poland,6866.6
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.6,Poland,7000.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.65,Poland,7141.8
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.7,Poland,7289.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.75,Poland,7459.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.8,Poland,7628.6
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.85,Poland,7821.0
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.9,Poland,8056.400000000001
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.95,Poland,8401.4
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.975,Poland,8723.599999999999
2020-11-02,2020-11-28,4 wk ahead inc death,PL,quantile,0.99,Poland,9058.48
2020-11-02,2020-10-24,-1 wk ahead cum death,PL,observed,NA,Poland,4351.0
2020-11-02,2020-10-31,0 wk ahead cum death,PL,observed,NA,Poland,5631.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,point,NA,Poland,7573.1393951532145
2020-11-02,2020-11-14,2 wk ahead cum death,PL,point,NA,Poland,10978.294612457441
2020-11-02,2020-11-21,3 wk ahead cum death,PL,point,NA,Poland,16240.770078109354
2020-11-02,2020-11-28,4 wk ahead cum death,PL,point,NA,Poland,23028.239134788702
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.01,Poland,7070.84
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.025,Poland,7129.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.05,Poland,7184.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.1,Poland,7253.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.15,Poland,7301.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.2,Poland,7342.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.25,Poland,7383.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.3,Poland,7415.6
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.35,Poland,7449.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.4,Poland,7483.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.45,Poland,7515.4
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.5,Poland,7548.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.55,Poland,7579.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.6,Poland,7617.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.65,Poland,7653.8
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.7,Poland,7693.4
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.75,Poland,7739.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.8,Poland,7794.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.85,Poland,7859.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.9,Poland,7940.0
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.95,Poland,8050.4
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.975,Poland,8144.4
2020-11-02,2020-11-07,1 wk ahead cum death,PL,quantile,0.99,Poland,8258.24
2020-11-02,2020-11-14,2 wk ahead cum death,PL,quantile,0.01,Poland,9479.68
