forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-01-25,2021-01-30,1 wk ahead cum death,PL,point,NA,Poland,37141.88018955393
2021-01-25,2021-01-30,1 wk ahead inc death,PL,point,NA,Poland,1888.8801895539302
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.01,Poland,36505.7294117647
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.025,Poland,36555.35294117647
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.05,Poland,36598.882352941175
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.1,Poland,36653.117647058825
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.15,Poland,36697.882352941175
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.2,Poland,36733.0
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.25,Poland,36765.94117647059
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.3,Poland,36797.705882352944
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.35,Poland,36834.58823529412
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.4,Poland,36873.470588235294
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.45,Poland,36920.470588235294
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.5,Poland,36970.05882352941
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.55,Poland,37024.76470588235
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.6,Poland,37087.117647058825
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.65,Poland,37153.76470588235
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.7,Poland,37246.76470588235
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.75,Poland,37420.35294117647
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.8,Poland,37600.29411764706
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.85,Poland,37776.17647058824
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.9,Poland,37962.29411764706
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.95,Poland,38238.64705882353
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.975,Poland,38351.14705882353
2021-01-25,2021-01-30,1 wk ahead cum death,PL,quantile,0.99,Poland,38444.70588235294
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.01,Poland,1252.729411764706
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.025,Poland,1302.3529411764705
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.05,Poland,1345.8823529411766
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.1,Poland,1400.1176470588236
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.15,Poland,1444.8823529411766
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.2,Poland,1480.0
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.25,Poland,1512.941176470588
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.3,Poland,1544.7058823529412
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.35,Poland,1581.5882352941176
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.4,Poland,1620.4705882352941
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.45,Poland,1667.4705882352944
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.5,Poland,1717.0588235294117
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.55,Poland,1771.7647058823532
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.6,Poland,1834.1176470588236
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.65,Poland,1900.7647058823532
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.7,Poland,1993.764705882353
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.75,Poland,2167.3529411764703
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.8,Poland,2347.2941176470595
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.85,Poland,2523.176470588235
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.9,Poland,2709.2941176470595
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.95,Poland,2985.6470588235297
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.975,Poland,3098.147058823529
2021-01-25,2021-01-30,1 wk ahead inc death,PL,quantile,0.99,Poland,3191.7058823529405
2021-01-25,2021-02-06,2 wk ahead cum death,PL,point,NA,Poland,38836.68187905635
2021-01-25,2021-02-06,2 wk ahead inc death,PL,point,NA,Poland,1694.801689502421
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.01,Poland,37620.6
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.025,Poland,37715.35294117647
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.05,Poland,37803.58823529412
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.1,Poland,37915.470588235294
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.15,Poland,37999.23529411764
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.2,Poland,38071.82352941176
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.25,Poland,38139.17647058824
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.3,Poland,38207.4705882353
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.35,Poland,38275.0
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.4,Poland,38351.117647058825
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.45,Poland,38441.0
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.5,Poland,38530.64705882353
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.55,Poland,38631.82352941176
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.6,Poland,38754.17647058824
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.65,Poland,38898.058823529405
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.7,Poland,39077.35294117647
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.75,Poland,39369.470588235294
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.8,Poland,39680.76470588236
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.85,Poland,39990.117647058825
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.9,Poland,40348.05882352941
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.95,Poland,40820.88235294118
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.975,Poland,41043.352941176476
2021-01-25,2021-02-06,2 wk ahead cum death,PL,quantile,0.99,Poland,41231.91764705882
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.01,Poland,1114.8705882352942
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.025,Poland,1160.0
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.05,Poland,1204.7058823529412
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.1,Poland,1262.3529411764705
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.15,Poland,1301.3529411764707
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.2,Poland,1338.8235294117649
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.25,Poland,1373.235294117647
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.3,Poland,1409.7647058823532
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.35,Poland,1440.4117647058824
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.4,Poland,1477.6470588235293
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.45,Poland,1520.529411764706
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.5,Poland,1560.5882352941176
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.55,Poland,1607.0588235294117
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.6,Poland,1667.058823529412
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.65,Poland,1744.294117647059
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.7,Poland,1830.5882352941178
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.75,Poland,1949.1176470588234
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.8,Poland,2080.4705882352946
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.85,Poland,2213.9411764705883
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.9,Poland,2385.764705882353
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.95,Poland,2582.2352941176473
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.975,Poland,2692.205882352941
2021-01-25,2021-02-06,2 wk ahead inc death,PL,quantile,0.99,Poland,2787.2117647058813
2021-01-25,2021-02-13,3 wk ahead cum death,PL,point,NA,Poland,40353.33480993097
2021-01-25,2021-02-13,3 wk ahead inc death,PL,point,NA,Poland,1516.6529308746267
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.01,Poland,38598.035294117646
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.025,Poland,38744.32352941176
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.05,Poland,38868.529411764706
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.1,Poland,39033.23529411765
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.15,Poland,39154.5294117647
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.2,Poland,39262.41176470588
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.25,Poland,39363.88235294118
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.3,Poland,39471.00000000001
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.35,Poland,39574.294117647056
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.4,Poland,39688.05882352941
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.45,Poland,39823.35294117647
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.5,Poland,39951.23529411765
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.55,Poland,40104.23529411764
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.6,Poland,40278.41176470589
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.65,Poland,40492.94117647058
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.7,Poland,40751.94117647059
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.75,Poland,41129.17647058824
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.8,Poland,41540.05882352941
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.85,Poland,41953.470588235294
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.9,Poland,42439.705882352944
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.95,Poland,43057.23529411765
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.975,Poland,43371.41176470589
2021-01-25,2021-02-13,3 wk ahead cum death,PL,quantile,0.99,Poland,43647.152941176464
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.01,Poland,977.4352941176471
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.025,Poland,1028.9705882352941
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.05,Poland,1064.9411764705883
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.1,Poland,1117.7647058823532
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.15,Poland,1155.2941176470588
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.2,Poland,1190.5882352941178
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.25,Poland,1224.7058823529414
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.3,Poland,1263.5294117647059
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.35,Poland,1299.2941176470586
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.4,Poland,1336.9411764705883
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.45,Poland,1382.3529411764707
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.5,Poland,1420.5882352941176
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.55,Poland,1472.4117647058824
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.6,Poland,1524.2352941176468
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.65,Poland,1594.8823529411764
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.7,Poland,1674.5882352941176
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.75,Poland,1759.7058823529414
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.8,Poland,1859.2941176470592
2021-01-25,2021-02-13,3 wk ahead inc death,PL,quantile,0.85,Poland,1963.3529411764707
