forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-10-05,2020-09-26,-1 wk ahead inc case,PL,observed,NA,Poland,7650.0
2020-10-05,2020-10-03,0 wk ahead inc case,PL,observed,NA,Poland,12160.0
2020-10-05,2020-10-10,1 wk ahead inc case,PL,point,NA,Poland,14061.743712574851
2020-10-05,2020-10-17,2 wk ahead inc case,PL,point,NA,Poland,20881.7874916833
2020-10-05,2020-10-24,3 wk ahead inc case,PL,point,NA,Poland,31115.21610113107
2020-10-05,2020-10-31,4 wk ahead inc case,PL,point,NA,Poland,46529.67225548902
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.01,Poland,10526.0
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.025,Poland,10766.85
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.05,Poland,11002.7
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.1,Poland,11344.0
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.15,Poland,11609.0
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.2,Poland,11864.0
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.25,Poland,12118.0
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.3,Poland,12385.2
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.35,Poland,12677.8
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.4,Poland,13002.2
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.45,Poland,13356.3
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.5,Poland,13756.0
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.55,Poland,14177.400000000001
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.6,Poland,14604.0
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.65,Poland,15042.1
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.7,Poland,15474.8
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.75,Poland,15897.0
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.8,Poland,16324.0
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.85,Poland,16789.9
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.9,Poland,17283.0
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.95,Poland,17868.3
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.975,Poland,18295.15
2020-10-05,2020-10-10,1 wk ahead inc case,PL,quantile,0.99,Poland,18753.440000000002
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.01,Poland,13570.7
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.025,Poland,14055.400000000001
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.05,Poland,14520.8
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.1,Poland,15173.4
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.15,Poland,15721.1
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.2,Poland,16264.599999999999
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.25,Poland,16785.0
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.3,Poland,17336.2
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.35,Poland,17938.9
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.4,Poland,18604.6
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.45,Poland,19370.6
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.5,Poland,20140.0
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.55,Poland,20969.4
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.6,Poland,21771.800000000003
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.65,Poland,22726.1
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.7,Poland,23695.0
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.75,Poland,24563.5
2020-10-05,2020-10-17,2 wk ahead inc case,PL,quantile,0.8,Poland,25565.2
