forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-09-07,2020-08-29,-1 wk ahead inc death,PL,observed,NA,Poland,80.0
2020-09-07,2020-09-05,0 wk ahead inc death,PL,observed,NA,Poland,81.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,point,NA,Poland,74.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,point,NA,Poland,77.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,point,NA,Poland,82.0
2020-09-07,2020-10-03,4 wk ahead inc death,PL,point,NA,Poland,85.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.01,Poland,28.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.025,Poland,34.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.05,Poland,38.150000000000006
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.1,Poland,45.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.15,Poland,49.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.2,Poland,56.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.25,Poland,57.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.3,Poland,63.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.35,Poland,63.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.4,Poland,68.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.45,Poland,70.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.5,Poland,74.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.55,Poland,77.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.6,Poland,78.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.65,Poland,83.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.7,Poland,87.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.75,Poland,91.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.8,Poland,95.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.85,Poland,98.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.9,Poland,105.70000000000005
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.95,Poland,116.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.975,Poland,125.0
2020-09-07,2020-09-12,1 wk ahead inc death,PL,quantile,0.99,Poland,137.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.01,Poland,32.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.025,Poland,36.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.05,Poland,42.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.1,Poland,49.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.15,Poland,56.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.2,Poland,56.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.25,Poland,63.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.3,Poland,63.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.35,Poland,69.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.4,Poland,70.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.45,Poland,75.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.5,Poland,77.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.55,Poland,81.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.6,Poland,84.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.65,Poland,87.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.7,Poland,91.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.75,Poland,96.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.8,Poland,98.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.85,Poland,105.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.9,Poland,112.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.95,Poland,122.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.975,Poland,131.0
2020-09-07,2020-09-19,2 wk ahead inc death,PL,quantile,0.99,Poland,141.94000000000005
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.01,Poland,32.03
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.025,Poland,42.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.05,Poland,46.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.1,Poland,52.30000000000001
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.15,Poland,56.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.2,Poland,63.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.25,Poland,64.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.3,Poland,70.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.35,Poland,71.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.4,Poland,77.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.45,Poland,78.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.5,Poland,82.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.55,Poland,84.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.6,Poland,88.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.65,Poland,91.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.7,Poland,95.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.75,Poland,98.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.8,Poland,104.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.85,Poland,108.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.9,Poland,117.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.95,Poland,127.0
2020-09-07,2020-09-26,3 wk ahead inc death,PL,quantile,0.975,Poland,137.0
