forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-01-04,2021-01-09,1 wk ahead cum death,PL,point,NA,Poland,30911.2617310226
2021-01-04,2021-01-09,1 wk ahead inc death,PL,point,NA,Poland,1853.2617310226008
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.01,Poland,30179.33
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.025,Poland,30254.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.05,Poland,30329.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.1,Poland,30411.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.15,Poland,30482.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.2,Poland,30542.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.25,Poland,30589.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.3,Poland,30629.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.35,Poland,30662.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.4,Poland,30690.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.45,Poland,30720.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.5,Poland,30747.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.55,Poland,30773.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.6,Poland,30805.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.65,Poland,30839.45
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.7,Poland,30880.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.75,Poland,30940.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.8,Poland,31030.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.85,Poland,31192.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.9,Poland,31937.7
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.95,Poland,32214.35
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.975,Poland,32869.0
2021-01-04,2021-01-09,1 wk ahead cum death,PL,quantile,0.99,Poland,33088.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.01,Poland,1121.33
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.025,Poland,1196.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.05,Poland,1271.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.1,Poland,1353.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.15,Poland,1424.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.2,Poland,1484.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.25,Poland,1531.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.3,Poland,1571.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.35,Poland,1604.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.4,Poland,1632.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.45,Poland,1662.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.5,Poland,1689.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.55,Poland,1715.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.6,Poland,1747.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.65,Poland,1781.4500000000007
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.7,Poland,1822.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.75,Poland,1882.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.8,Poland,1972.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.85,Poland,2134.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.9,Poland,2879.7000000000007
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.95,Poland,3156.3499999999985
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.975,Poland,3811.0
2021-01-04,2021-01-09,1 wk ahead inc death,PL,quantile,0.99,Poland,4030.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,point,NA,Poland,32745.765126178172
2021-01-04,2021-01-16,2 wk ahead inc death,PL,point,NA,Poland,1834.5033951555693
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.01,Poland,31129.33
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.025,Poland,31290.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.05,Poland,31465.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.1,Poland,31699.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.15,Poland,31857.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.2,Poland,31996.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.25,Poland,32105.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.3,Poland,32196.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.35,Poland,32270.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.4,Poland,32329.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.45,Poland,32389.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.5,Poland,32451.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.55,Poland,32507.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.6,Poland,32569.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.65,Poland,32636.45
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.7,Poland,32718.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.75,Poland,32824.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.8,Poland,32992.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.85,Poland,33276.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.9,Poland,34862.7
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.95,Poland,35420.35
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.975,Poland,36550.0
2021-01-04,2021-01-16,2 wk ahead cum death,PL,quantile,0.99,Poland,37107.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.01,Poland,950.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.025,Poland,1036.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.05,Poland,1136.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.1,Poland,1288.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.15,Poland,1375.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.2,Poland,1454.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.25,Poland,1516.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.3,Poland,1567.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.35,Poland,1608.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.4,Poland,1639.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.45,Poland,1669.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.5,Poland,1704.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.55,Poland,1734.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.6,Poland,1764.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.65,Poland,1797.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.7,Poland,1838.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.75,Poland,1884.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.8,Poland,1962.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.85,Poland,2084.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.9,Poland,2925.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.95,Poland,3206.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.975,Poland,3681.0
2021-01-04,2021-01-16,2 wk ahead inc death,PL,quantile,0.99,Poland,4019.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,point,NA,Poland,34564.611938785856
2021-01-04,2021-01-23,3 wk ahead inc death,PL,point,NA,Poland,1818.8468126076823
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.01,Poland,31925.33
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.025,Poland,32168.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.05,Poland,32452.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.1,Poland,32921.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.15,Poland,33190.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.2,Poland,33417.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.25,Poland,33609.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.3,Poland,33758.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.35,Poland,33880.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.4,Poland,33976.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.45,Poland,34072.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.5,Poland,34169.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.55,Poland,34257.15
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.6,Poland,34350.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.65,Poland,34453.45
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.7,Poland,34572.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.75,Poland,34721.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.8,Poland,34944.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.85,Poland,35339.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.9,Poland,37858.7
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.95,Poland,38685.35
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.975,Poland,40055.0
2021-01-04,2021-01-23,3 wk ahead cum death,PL,quantile,0.99,Poland,41138.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.01,Poland,796.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.025,Poland,878.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.05,Poland,987.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.1,Poland,1222.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.15,Poland,1333.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.2,Poland,1421.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.25,Poland,1504.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.3,Poland,1562.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.35,Poland,1610.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.4,Poland,1647.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.45,Poland,1683.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.5,Poland,1718.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.55,Poland,1750.1500000000015
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.6,Poland,1781.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.65,Poland,1817.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.7,Poland,1854.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.75,Poland,1897.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.8,Poland,1952.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.85,Poland,2063.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.9,Poland,2996.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.95,Poland,3265.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.975,Poland,3505.0
2021-01-04,2021-01-23,3 wk ahead inc death,PL,quantile,0.99,Poland,4031.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,point,NA,Poland,36362.43843113409
2021-01-04,2021-01-30,4 wk ahead inc death,PL,point,NA,Poland,1797.8264923482316
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.01,Poland,32592.660000000003
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.025,Poland,32914.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.05,Poland,33300.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.1,Poland,34057.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.15,Poland,34484.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.2,Poland,34803.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.25,Poland,35088.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.3,Poland,35303.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.35,Poland,35483.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.4,Poland,35626.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.45,Poland,35762.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.5,Poland,35895.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.55,Poland,36017.15
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.6,Poland,36141.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.65,Poland,36275.45
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.7,Poland,36430.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.75,Poland,36619.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.8,Poland,36896.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.85,Poland,37383.05
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.9,Poland,40886.7
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.95,Poland,41950.35
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.975,Poland,43473.0
2021-01-04,2021-01-30,4 wk ahead cum death,PL,quantile,0.99,Poland,45287.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.01,Poland,667.33
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.025,Poland,746.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.05,Poland,848.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.1,Poland,1136.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.15,Poland,1294.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.2,Poland,1386.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.25,Poland,1479.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.3,Poland,1545.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.35,Poland,1603.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.4,Poland,1650.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.45,Poland,1690.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.5,Poland,1726.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.55,Poland,1760.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.6,Poland,1791.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.65,Poland,1822.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.7,Poland,1858.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.75,Poland,1898.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.8,Poland,1952.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.85,Poland,2044.0499999999993
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.9,Poland,3028.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.95,Poland,3265.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.975,Poland,3418.0
2021-01-04,2021-01-30,4 wk ahead inc death,PL,quantile,0.99,Poland,4149.0
2021-01-04,2020-12-26,-1 wk ahead cum death,PL,observed,NA,Poland,27061.0
2021-01-04,2021-01-02,0 wk ahead cum death,PL,observed,NA,Poland,29058.0
2021-01-04,2020-12-26,-1 wk ahead inc death,PL,observed,NA,Poland,1807.0
2021-01-04,2021-01-02,0 wk ahead inc death,PL,observed,NA,Poland,1997.0
