forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-12-07,2020-11-28,-1 wk ahead inc death,PL,observed,NA,Poland,3458.0
2020-12-07,2020-12-05,0 wk ahead inc death,PL,observed,NA,Poland,3115.0
2020-12-07,2020-12-12,1 wk ahead inc death,PL,point,NA,Poland,2959.0896054583213
2020-12-07,2020-12-19,2 wk ahead inc death,PL,point,NA,Poland,2337.5813705132005
2020-12-07,2020-12-26,3 wk ahead inc death,PL,point,NA,Poland,1818.1948976564815
2020-12-07,2021-01-02,4 wk ahead inc death,PL,point,NA,Poland,1408.2955443488577
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.01,Poland,1933.9829999999997
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.025,Poland,2010.4674999999997
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.05,Poland,2084.96
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.1,Poland,2193.6899999999996
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.15,Poland,2270.88
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.2,Poland,2335.62
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.25,Poland,2396.21
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.3,Poland,2459.29
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.35,Poland,2526.935
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.4,Poland,2596.24
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.45,Poland,2670.525
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.5,Poland,2745.64
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.55,Poland,2831.13
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.6,Poland,2924.0899999999997
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.65,Poland,3027.01
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.7,Poland,3165.62
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.75,Poland,3336.6000000000004
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.8,Poland,3520.0299999999997
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.85,Poland,3859.5
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.9,Poland,4201.46
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.95,Poland,4613.97
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.975,Poland,4746.5625
2020-12-07,2020-12-12,1 wk ahead inc death,PL,quantile,0.99,Poland,4872.183000000001
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.01,Poland,1448.5159999999998
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.025,Poland,1521.3899999999999
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.05,Poland,1587.375
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.1,Poland,1685.7299999999998
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.15,Poland,1763.3349999999998
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.2,Poland,1831.8099999999997
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.25,Poland,1886.5899999999997
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.3,Poland,1943.03
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.35,Poland,1997.81
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.4,Poland,2051.76
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.45,Poland,2109.86
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.5,Poland,2174.6
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.55,Poland,2242.66
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.6,Poland,2324.83
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.65,Poland,2416.545
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.7,Poland,2518.2199999999993
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.75,Poland,2652.6800000000003
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.8,Poland,2820.34
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.85,Poland,3036.555
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.9,Poland,3299.25
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.95,Poland,3689.35
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.975,Poland,3861.5750000000003
2020-12-07,2020-12-19,2 wk ahead inc death,PL,quantile,0.99,Poland,3980.016
2020-12-07,2020-12-26,3 wk ahead inc death,PL,quantile,0.01,Poland,1027.042
2020-12-07,2020-12-26,3 wk ahead inc death,PL,quantile,0.025,Poland,1084.1874999999998
2020-12-07,2020-12-26,3 wk ahead inc death,PL,quantile,0.05,Poland,1140.0049999999999
2020-12-07,2020-12-26,3 wk ahead inc death,PL,quantile,0.1,Poland,1219.27
2020-12-07,2020-12-26,3 wk ahead inc death,PL,quantile,0.15,Poland,1295.215
2020-12-07,2020-12-26,3 wk ahead inc death,PL,quantile,0.2,Poland,1371.99
2020-12-07,2020-12-26,3 wk ahead inc death,PL,quantile,0.25,Poland,1441.71
2020-12-07,2020-12-26,3 wk ahead inc death,PL,quantile,0.3,Poland,1499.81
2020-12-07,2020-12-26,3 wk ahead inc death,PL,quantile,0.35,Poland,1552.5149999999999
2020-12-07,2020-12-26,3 wk ahead inc death,PL,quantile,0.4,Poland,1602.73
2020-12-07,2020-12-26,3 wk ahead inc death,PL,quantile,0.45,Poland,1650.4549999999997
