forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-09-14,2020-09-05,-1 wk ahead inc death,PL,observed,NA,Poland,81.0
2020-09-14,2020-09-12,0 wk ahead inc death,PL,observed,NA,Poland,69.0
2020-09-14,2020-09-19,1 wk ahead inc death,PL,point,NA,Poland,76.1320754716981
2020-09-14,2020-09-26,2 wk ahead inc death,PL,point,NA,Poland,80.11320754716982
2020-09-14,2020-10-03,3 wk ahead inc death,PL,point,NA,Poland,84.07547169811322
2020-09-14,2020-10-10,4 wk ahead inc death,PL,point,NA,Poland,83.22641509433961
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.01,Poland,30.04
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.025,Poland,31.9
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.05,Poland,37.6
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.1,Poland,46.4
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.15,Poland,51.8
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.2,Poland,56.8
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.25,Poland,61.0
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.3,Poland,64.2
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.35,Poland,67.0
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.4,Poland,69.4
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.45,Poland,75.0
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.5,Poland,76.0
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.55,Poland,79.2
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.6,Poland,82.0
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.65,Poland,86.4
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.7,Poland,88.4
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.75,Poland,94.0
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.8,Poland,95.0
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.85,Poland,99.39999999999998
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.9,Poland,105.60000000000001
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.95,Poland,111.19999999999999
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.975,Poland,115.79999999999998
2020-09-14,2020-09-19,1 wk ahead inc death,PL,quantile,0.99,Poland,122.75999999999996
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.01,Poland,34.56
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.025,Poland,38.10000000000001
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.05,Poland,45.400000000000006
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.1,Poland,52.0
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.15,Poland,56.2
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.2,Poland,61.0
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.25,Poland,63.0
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.3,Poland,65.6
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.35,Poland,69.2
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.4,Poland,72.0
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.45,Poland,75.80000000000001
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.5,Poland,79.0
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.55,Poland,83.0
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.6,Poland,86.0
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.65,Poland,88.60000000000001
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.7,Poland,91.4
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.75,Poland,96.0
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.8,Poland,98.6
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.85,Poland,103.79999999999998
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.9,Poland,109.60000000000001
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.95,Poland,119.6
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.975,Poland,126.19999999999996
2020-09-14,2020-09-26,2 wk ahead inc death,PL,quantile,0.99,Poland,134.23999999999995
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.01,Poland,35.08
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.025,Poland,37.900000000000006
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.05,Poland,43.6
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.1,Poland,54.400000000000006
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.15,Poland,58.599999999999994
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.2,Poland,62.199999999999996
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.25,Poland,66.0
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.3,Poland,70.2
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.35,Poland,74.2
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.4,Poland,77.8
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.45,Poland,80.4
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.5,Poland,85.0
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.55,Poland,87.0
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.6,Poland,91.0
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.65,Poland,93.60000000000002
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.7,Poland,97.80000000000001
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.75,Poland,100.0
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.8,Poland,105.2
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.85,Poland,109.79999999999998
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.9,Poland,115.60000000000002
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.95,Poland,122.80000000000001
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.975,Poland,130.29999999999995
2020-09-14,2020-10-03,3 wk ahead inc death,PL,quantile,0.99,Poland,137.31999999999996
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.01,Poland,37.64
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.025,Poland,41.6
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.05,Poland,46.0
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.1,Poland,52.2
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.15,Poland,55.6
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.2,Poland,62.4
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.25,Poland,66.0
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.3,Poland,72.0
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.35,Poland,73.4
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.4,Poland,77.0
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.45,Poland,79.80000000000001
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.5,Poland,81.0
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.55,Poland,86.0
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.6,Poland,89.2
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.65,Poland,90.80000000000001
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.7,Poland,95.80000000000001
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.75,Poland,98.0
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.8,Poland,103.6
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.85,Poland,106.79999999999998
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.9,Poland,112.0
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.95,Poland,121.4
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.975,Poland,130.59999999999997
2020-09-14,2020-10-10,4 wk ahead inc death,PL,quantile,0.99,Poland,140.67999999999995
