forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-09-14,2020-09-05,-1 wk ahead inc case,PL,observed,NA,Poland,4148.0
2020-09-14,2020-09-12,0 wk ahead inc case,PL,observed,NA,Poland,3263.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,point,NA,Poland,3046.3020072992704
2020-09-14,2020-09-26,2 wk ahead inc case,PL,point,NA,Poland,3212.6592153284673
2020-09-14,2020-10-03,3 wk ahead inc case,PL,point,NA,Poland,3382.4817518248174
2020-09-14,2020-10-10,4 wk ahead inc case,PL,point,NA,Poland,3543.8284671532847
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.01,Poland,2601.37
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.025,Poland,2658.775
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.05,Poland,2714.1000000000004
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.1,Poland,2777.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.15,Poland,2811.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.2,Poland,2838.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.25,Poland,2864.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.3,Poland,2891.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.35,Poland,2918.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.4,Poland,2946.8
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.45,Poland,2973.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.5,Poland,3000.5
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.55,Poland,3027.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.6,Poland,3060.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.65,Poland,3092.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.7,Poland,3133.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.75,Poland,3174.25
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.8,Poland,3227.0
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.85,Poland,3296.35
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.9,Poland,3397.9
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.95,Poland,3551.8999999999996
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.975,Poland,3692.8999999999996
2020-09-14,2020-09-19,1 wk ahead inc case,PL,quantile,0.99,Poland,3841.4500000000007
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.01,Poland,2764.6399999999994
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.025,Poland,2816.775
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.05,Poland,2871.0
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.1,Poland,2933.0
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.15,Poland,2979.65
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.2,Poland,3010.2
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.25,Poland,3036.0
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.3,Poland,3060.3
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.35,Poland,3086.0
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.4,Poland,3113.4
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.45,Poland,3142.95
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.5,Poland,3172.0
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.55,Poland,3199.0
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.6,Poland,3231.0
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.65,Poland,3265.0
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.7,Poland,3305.7
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.75,Poland,3347.25
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.8,Poland,3398.0
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.85,Poland,3466.7
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.9,Poland,3554.9
2020-09-14,2020-09-26,2 wk ahead inc case,PL,quantile,0.95,Poland,3704.8999999999996
