forecast_date,target_end_date,target,location,type,quantile,location_name,value
2020-09-21,2020-09-12,-1 wk ahead inc case,PL,observed,NA,Poland,3263.0
2020-09-21,2020-09-19,0 wk ahead inc case,PL,observed,NA,Poland,4680.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,point,NA,Poland,4278.362540329427
2020-09-21,2020-10-03,2 wk ahead inc case,PL,point,NA,Poland,4731.477840040754
2020-09-21,2020-10-10,3 wk ahead inc case,PL,point,NA,Poland,5248.228052300899
2020-09-21,2020-10-17,4 wk ahead inc case,PL,point,NA,Poland,5834.908133808796
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.01,Poland,2737.52
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.025,Poland,2868.2
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.05,Poland,3006.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.1,Poland,3182.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.15,Poland,3318.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.2,Poland,3437.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.25,Poland,3550.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.3,Poland,3657.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.35,Poland,3766.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.4,Poland,3875.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.45,Poland,3995.2
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.5,Poland,4125.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.55,Poland,4262.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.6,Poland,4412.799999999999
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.65,Poland,4575.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.7,Poland,4752.599999999999
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.75,Poland,4939.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.8,Poland,5143.0
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.85,Poland,5359.400000000001
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.9,Poland,5624.2
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.95,Poland,5961.599999999999
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.975,Poland,6228.6
2020-09-21,2020-09-26,1 wk ahead inc case,PL,quantile,0.99,Poland,6493.36
2020-09-21,2020-10-03,2 wk ahead inc case,PL,quantile,0.01,Poland,2699.64
