forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-02-22,2021-02-27,1 wk ahead cum death,PL,point,NA,Poland,43612.36711111111
2021-02-22,2021-02-27,1 wk ahead inc death,PL,point,NA,Poland,1535.367111111111
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.01,Poland,42982.48
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.025,Poland,43032.0
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.05,Poland,43085.0
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.1,Poland,43171.0
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.15,Poland,43219.0
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.2,Poland,43259.8
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.25,Poland,43293.0
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.3,Poland,43322.0
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.35,Poland,43355.4
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.4,Poland,43394.2
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.45,Poland,43451.6
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.5,Poland,43514.0
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.55,Poland,43568.2
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.6,Poland,43619.0
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.65,Poland,43671.8
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.7,Poland,43731.0
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.75,Poland,43813.0
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.8,Poland,44005.8
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.85,Poland,44193.0
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.9,Poland,44325.6
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.95,Poland,44449.8
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.975,Poland,44533.7
2021-02-22,2021-02-27,1 wk ahead cum death,PL,quantile,0.99,Poland,44629.52
2021-02-22,2021-02-27,1 wk ahead inc death,PL,quantile,0.01,Poland,905.48
2021-02-22,2021-02-27,1 wk ahead inc death,PL,quantile,0.025,Poland,955.0
2021-02-22,2021-02-27,1 wk ahead inc death,PL,quantile,0.05,Poland,1008.0
2021-02-22,2021-02-27,1 wk ahead inc death,PL,quantile,0.1,Poland,1094.0
2021-02-22,2021-02-27,1 wk ahead inc death,PL,quantile,0.15,Poland,1142.0
2021-02-22,2021-02-27,1 wk ahead inc death,PL,quantile,0.2,Poland,1182.8
2021-02-22,2021-02-27,1 wk ahead inc death,PL,quantile,0.25,Poland,1216.0
2021-02-22,2021-02-27,1 wk ahead inc death,PL,quantile,0.3,Poland,1245.0
2021-02-22,2021-02-27,1 wk ahead inc death,PL,quantile,0.35,Poland,1278.4
2021-02-22,2021-02-27,1 wk ahead inc death,PL,quantile,0.4,Poland,1317.2
