forecast_date,target_end_date,target,location,type,quantile,location_name,value
2021-02-22,2021-02-27,1 wk ahead cum case,PL,point,NA,Poland,1685994.4079173838
2021-02-22,2021-02-27,1 wk ahead inc case,PL,point,NA,Poland,54267.407917383825
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.01,Poland,1680489.4
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.025,Poland,1681082.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.05,Poland,1681574.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.1,Poland,1682125.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.15,Poland,1682758.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.2,Poland,1683264.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.25,Poland,1683705.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.3,Poland,1684092.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.35,Poland,1684525.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.4,Poland,1684972.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.45,Poland,1685509.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.5,Poland,1685989.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.55,Poland,1686443.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.6,Poland,1686850.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.65,Poland,1687265.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.7,Poland,1687716.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.75,Poland,1688110.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.8,Poland,1688607.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.85,Poland,1689180.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.9,Poland,1689825.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.95,Poland,1690731.0
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.975,Poland,1691621.5
2021-02-22,2021-02-27,1 wk ahead cum case,PL,quantile,0.99,Poland,1692647.6
2021-02-22,2021-02-27,1 wk ahead inc case,PL,quantile,0.01,Poland,48762.4
